horse_id	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績
2013105898	2013-05-19	打越勇児	中地賢次郎	ノーザンファーム	安平町	-	70532200000	7-6-3-15
2013105941	2013-04-18	奥村豊	吉田和美	ノーザンファーム	安平町	-	860000	4-5-2-12
2013103354	2013-03-04	高木登	一村哲也	ガーベラパークスタッド	浦河町	-	800000	3-0-1-18
2013100990	2013-05-04	大垣敏夫	野口幸八	目黒牧場	日高町	-	1400000	4-8-7-67
2013103211	2013-05-14	粕谷昌央	手嶋康雄	安藤牧場	浦河町	-	130000	0-1-3-18
2013102957	2013-02-28	目迫大輔	杉浦和也	小島牧場	浦河町	-	756800000	7-11-5-64
2013102471	2013-04-25	星野忍	グランデオーナーズ	原口牧場	新ひだか町	-	330000	2-1-0-4
2013105382	2013-03-29	中川公成	吉田照哉	社台ファーム	千歳市	-	77920000	4-5-4-14
2013104098	2013-04-27	尾関知人	広尾レース	木村秀則	新ひだか町	-	12503900000	1-4-1-9
2013105305	2013-01-11	尾関知人	Ｇ１レーシング	社台コーポレーション白老ファーム	白老町	-	35000000	2-4-3-13
2013102846	2013-03-24	羽月友彦	守内満	笠松牧場	浦河町	-	750000	0-0-0-4
2013103775	2013-04-23	鈴木孝志	宮内牧場	宮内牧場	浦河町	-	0	0-0-0-2
2013190004	2013-04-13	マルチア	Ｐ．フェラーリオ	Grundy Bloodstock SRL	英	-	0	7-10-4-16
2013104850	2013-03-08	田中章博	田島大史	前谷武志	新ひだか町	-	500000	0-0-0-5
2013101198	2013-03-09	中野博	中丸清正	雅牧場	平取町	-	2770000	5-10-5-39
2013104744	2013-05-01	藤原辰雄	浅田次郎	藤川ファーム	新ひだか町	-	0	0-0-0-10
2013104959	2013-02-09	佐藤博紀	ニッシンホールディングス	チャンピオンズファーム	新ひだか町	-	3296220000	1-6-6-48
2013101736	2013-04-07	谷潔	大八木信行	新冠タガノファーム	新冠町	-	488660000	5-3-3-23
2013106106	2013-02-20	矢作芳人	サトミホースカンパニー	ノーザンファーム	安平町	-	26890000	2-3-2-12
2013105669	2013-04-24	和田正一	伊藤秀也	社台ファーム	千歳市	11880000	0	0-0-0-5
2013103471	2013-04-15	永島太郎	鈴木康弘	駿河牧場	浦河町	4860000	35524430000	8-5-6-17
2013101279	2013-03-30	粕谷昌央	岡田牧雄	石田牧場	新冠町	1080000	30000	0-0-1-4
2013105288	2013-04-09	吉村圭司	簗田満	追分ファーム	安平町	32400000	42120000	1-0-1-8
2013106276	2013-02-21	田中守	三田正真	高田利雄	新ひだか町	-	2110000	5-8-2-17
2013105496	2013-04-27	藤田輝信	山口淳子	社台ファーム	千歳市	8100000	362690000	0-0-3-15
2013101379	2013-03-17	鈴木孝志	杉澤光雄	川島牧場	新冠町	-	125980000	1-1-0-14
2013106384	2013-04-23	佐藤健二	村山哲生	大道牧場	浦河町	-	751050000	1-0-2-16
2013106067	2013-02-13	斉藤雄一	松井淳二	ノーザンファーム	安平町	24150000	721410000	4-5-3-39
2013101589	2013-03-12	川田孝好	竹園正繼	タニグチ牧場	新冠町	-	2000000	0-1-0-10
2013103124	2013-03-18	星野忍	土井肇	廣田伉助	浦河町	-	0	0-0-0-1
2013102562	2013-03-25	大和田成	サラブレッドクラブ・ラフィアン	三石川上牧場	新ひだか町	3240000	1400000	5-4-4-14
2013104496	2013-03-10	高橋亮	里見美惠子	千代田牧場	新ひだか町	18900000	175430000	6-4-4-15
2013103774	2013-03-29	大島静夫	谷謙介	三嶋牧場	浦河町	-	12326870000	7-9-10-34
2013105952	2013-02-03	藤原英昭	寺田寿男	ノーザンファーム	安平町	86100000	63520000	5-4-2-15
2013105308	2013-01-25	小島茂之	Ｇ１レーシング	社台コーポレーション白老ファーム	白老町	-	50000	0-0-1-13
2013105392	2013-03-12	林正人	高樽秀夫	社台コーポレーション白老ファーム	白老町	10500000	81010410000	3-2-4-46
2013103505	2013-04-03	渡瀬寛彰	谷謙介	多田善弘	浦河町	-	2557660000	8-10-11-26
2013101424	2013-03-02	池上昌和	コウトミックレーシング	小泉牧場	新冠町	-	1251660000	0-0-5-24
2013110073	2013-03-23	渡辺薫彦	栄進堂	H. K. Eishindo	愛	-	1920000	0-0-1-4
2013105132	2013-03-15	井上孝彦	柴田光男	平岡牧場	むかわ町	-	8801890000	7-2-1-25
2013100056	2013-04-14	堀井雅広	石橋忠之	いとう牧場	日高町	-	0	0-0-0-3
2013100433	2013-04-23	新子雅司	山下良子	白井牧場	日高町	-	3234280000	4-1-1-18
2013102781	2013-04-15	坂口正則	ターフ・スポート	市川牧場	浦河町	-	26520000	2-1-3-27
2013105878	2013-02-23	山田徹	瀬戸竜男	ノーザンファーム	安平町	-	2206240000	15-8-6-19
2013101648	2013-04-08	佐藤正雄	村上稔	飛渡牧場	新冠町	8740000	0	0-0-0-2
2013100597	2013-04-03	岡田稲男	ゴドルフィン	ダーレー・ジャパン・ファーム	日高町	-	55380000	4-3-1-15
2013101604	2013-02-21	清水久詞	大野商事	大栄牧場	新冠町	-	6220000	0-2-0-5
2013106255	2013-03-28	伊藤滋規	内田玄祥	田端牧場	日高町	3780000	4810070000	6-3-5-30
2013102379	2013-05-20	坂口正則	山上和良	田中春美	新ひだか町	-	0	0-0-0-5
2013104881	2013-04-30	川村禎彦	杉本豊	見上牧場	新ひだか町	-	405940000	2-2-4-27
2013104522	2013-04-19	佐々木晶	飯田正剛	千代田牧場	新ひだか町	-	110550000	1-2-0-28
2013103661	2013-05-30	佐久間雅	日東牧場	日東牧場	浦河町	-	810000	1-7-5-25
2013103974	2013-04-03	田中伸一	田上雅春	岡田スタッド	新ひだか町	-	1258900000	4-6-10-33
2013103023	2013-03-22	森秀行	渡辺公美子	高松牧場	浦河町	-	1550000	4-2-6-31
2013101448	2013-01-21	飯田雄三	ビッグレッドファーム	コスモヴューファーム	新冠町	-	340000	1-0-3-14
2013103756	2013-03-25	吉井竜一	庄司修二	三嶋牧場	浦河町	-	14221220000	4-4-0-20
2013103975	2013-04-11	粕谷昌央	樋口正蔵	岡田スタッド	新ひだか町	3240000	5550000	1-0-0-18
2013101578	2013-05-06	栗田徹	佐野信幸	武田修一	新冠町	4860000	30921880000	4-5-1-20
2013101447	2013-05-15	手塚貴久	ウイン	コスモヴューファーム	新冠町	-	78710000	3-5-5-9
2013103565	2013-05-11	西村真幸	吉野智博	辻牧場	浦河町	-	717130000	0-3-3-20
2013102310	2013-04-12	田中道夫	（株）さくらコーポレ	ケイアイファーム	新ひだか町	-	352330000	4-2-2-12
2013105349	2013-02-20	長浜博之	渡辺公美子	社台ファーム	千歳市	-	0	0-0-0-2
2013106442	2013-05-28	南井克巳	谷口久和	浦河育成牧場	浦河町	-	7720000	1-0-0-3
2013102369	2013-03-26	上原博之	サラブレッドクラブ・ラフィアン	田上稔	新ひだか町	26250000	4550000	0-1-1-1
2013104193	2013-05-29	石毛善彦	宮本孝一	今牧場	新ひだか町	8420000	730000	5-1-2-9
2013105697	2013-04-06	内田勝義	志村幸彦	社台ファーム	千歳市	2160000	724960000	5-0-2-15
2013109148	2013-03-29	武田博	神田通博	神田通博	鹿児島県	-	160340000	0-1-1-14
2013100324	2013-01-27	田所秀孝	副島義久	下河辺牧場	日高町	-	24060000	0-0-2-23
2013102240	2013-02-24	新井清重	荘林宏毅	片山牧場	新ひだか町	-	14960000	14-15-12-51
2013100981	2013-04-28	牧田和弥	横瀬兼二	メイプルファーム	日高町	-	0	0-0-0-3
2013104640	2013-02-11	川野勇馬	岡村勝喜	西村和夫	新ひだか町	-	1190000	5-5-4-39
2013102827	2013-04-26	藤ヶ崎一	山室善美	大島牧場	浦河町	9720000	15511400000	3-2-5-29
2013104504	2013-02-21	国枝栄	飯田正剛	千代田牧場	新ひだか町	-	0	0-0-0-3
2013105579	2013-01-31	鮫島一歩	成塚清志	社台ファーム	千歳市	6480000	2301050000	2-6-7-36
2013100834	2013-05-20	宮徹	ロイヤルパーク	日高大洋牧場	日高町	2480000	0	0-0-0-2
2013103988	2013-04-02	粕谷昌央	コロンバスサークル	岡田スタッド	新ひだか町	-	563990000	3-1-4-21
2013106304	2013-05-28	高橋文雅	佐久間拓士	競優牧場	新冠町	4640000	0	0-0-0-4
2013100906	2013-04-13	高野友和	国本哲秀	宝寄山忠則	日高町	16200000	0	0-0-0-2
2013103452	2013-03-19	羽月友彦	ターフ・スポート	笹地牧場	浦河町	-	700000	3-4-2-20
2013105291	2013-03-09	伊藤勝己	（有）ホースケア	追分ファーム	安平町	-	721130000	3-4-2-62
2013100528	2013-05-09	原口次夫	藤居正樹	竹島幸治	日高町	-	1000160000	1-2-2-20
2013100647	2013-01-20	藤岡健一	ゴドルフィン	ダーレー・ジャパン・ファーム	日高町	-	12490000	5-4-2-14
2013105329	2013-04-27	大竹正博	サンデーレーシング	社台コーポレーション白老ファーム	白老町	-	750000	0-0-0-2
2013104152	2013-02-28	井樋明正	小橋亮太	グランド牧場	新ひだか町	8740000	702470000	6-5-7-49
2013106334	2013-03-28	柴田光陽	森中蕃	三好牧場	浦河町	-	10000	0-0-0-9
2013106455	2013-05-16	箕輪武	廣瀬由一	タガミファーム	新ひだか町	-	1907980000	9-6-3-17
2013103673	2013-01-28	浅野洋一	井上修一	信岡牧場	浦河町	9720000	0	0-0-0-4
2013105558	2013-04-02	尾島徹	渋谷高雄	社台ファーム	千歳市	-	1253080000	10-6-8-27
2013109018	2013-03-17	小笠倫弘	グリーンファーム	恵比寿興業株式会社那須野牧場	栃木県	-	45220000	1-4-0-13
2013103644	2013-04-08	石橋守	中西浩一	日優牧場	浦河町	-	0	0-0-0-1
2013105586	2013-03-31	大和田成	ケンレーシング組合	社台ファーム	千歳市	20520000	7300000	1-0-0-21
2013103424	2013-04-30	内野健二	長橋秀雄	江谷重雄	浦河町	-	1710000	5-1-3-12
2013106174	2013-02-14	金成貴史	尾上松壽	ノーザンファーム	安平町	5940000	0	0-0-0-1
2013104104	2013-04-02	尾形和幸	ヒダカ・ブリーダーズ・ユニオン	キヨタケ牧場	新ひだか町	-	1320000	2-4-8-21
2013105561	2013-03-02	村山明	社台レースホース	社台ファーム	千歳市	-	0	0-0-0-4
2013106013	2013-01-16	鹿戸雄一	窪田芳郎	ノーザンファーム	安平町	79800000	90990000	3-0-1-9
2013104484	2013-03-16	星野忍	トニー倶楽部	千代田牧場	新ひだか町	-	0	0-0-0-6
2013102951	2013-04-15	赤嶺本浩	杉浦和也	小島牧場	浦河町	-	7550000	1-0-1-19
2013101910	2013-02-07	山口益巳	（同）ＪＰＮ技研	ビッグレッドファーム	新冠町	-	16175940000	12-10-6-54
2013103995	2013-03-12	花本正三	稲川專造	岡田スタッド	新ひだか町	-	1730000	7-6-9-27
2013105600	2013-03-18	田中剛	浅沼廣幸	社台ファーム	千歳市	-	2230000	6-14-7-36
2013103106	2013-03-04	倉地学	（有）ミドルアイラン	ヒダカファーム	浦河町	-	650000	2-4-0-4
2013104218	2013-02-23	松永康利	井門敏雄	坂本智広	新ひだか町	1080000	1670000	3-15-8-27
2013101554	2013-04-06	菅原欣也	米田裕一	隆栄牧場	新冠町	-	10000	0-0-0-15
2013105471	2013-04-16	渡辺和雄	星加浩一	社台ファーム	千歳市	-	147380000	6-3-1-40
2013104095	2013-03-26	岩戸孝樹	畑佐博	神垣道弘	新ひだか町	-	3453720000	9-6-2-15
2013110139	2013-02-16	加藤征弘	Ｋ．Ｓ．ヤップ	Raffles Dancers (NZ) Pty Ltd	新	-	96760000	2-6-1-4
2013100589	2013-02-14	黒岩陽一	ゴドルフィン	ダーレー・ジャパン・ファーム	日高町	-	503030000	2-1-0-54
2013105604	2013-02-03	藤沢和雄	東京ホースレーシング	社台ファーム	千歳市	-	2500000	0-0-1-8
2013105935	2013-03-10	鈴木伸尋	吉冨学	ノーザンファーム	安平町	6480000	2870000	11-8-7-42
2013101897	2013-03-05	田辺陽一	谷口祐人	ビッグレッドファーム	新冠町	-	701590000	1-2-1-12
2013110056	2013-03-31	栗田博憲	岡田牧雄	John O'Connor	愛	-	4351210000	3-2-1-15
2013101794	2013-04-10	萩原清	前田晋二	ノースヒルズ	新冠町	-	41570000	2-5-2-11
2013105838	2013-01-31	中舘英二	瀬谷隆雄	ノーザンファーム	安平町	-	50960000	4-2-1-5
2013106012	2013-02-09	池添学	サンデーレーシング	ノーザンファーム	安平町	-	124170000	5-5-4-16
2013105658	2013-04-28	高橋亮	吉田照哉	社台ファーム	千歳市	-	1195520000	2-0-1-9
2013100243	2013-04-17	田所秀孝	深見富朗	ケイズ	日高町	-	5000000	1-0-0-15
2013100359	2013-05-21	松野勝己	濱村充哉	下河辺牧場	日高町	-	5758340000	4-3-7-45
2013102746	2013-05-07	鈴木正也	岩崎僖澄	山本和彦	様似町	-	1050000	3-3-5-30
2013105766	2013-02-09	角田輝也	永田和彦	ノーザンファーム	安平町	15750000	3540000	11-4-6-31
2013102416	2013-04-17	別府真司	要海伸治	筒井征文	新ひだか町	-	120000	0-2-0-17
2013106301	2013-05-22	東眞市	林由真	増本良孝	新ひだか町	18360000	5700000	15-11-2-20
2013100457	2013-03-21	菅原泰夫	島川隆哉	シンボリ牧場	日高町	15750000	8000000	1-0-1-3
2013106077	2013-04-25	高橋祥泰	サンデーレーシング	ノーザンファーム	安平町	-	0	0-0-0-2
2013105340	2013-03-30	宗形竹見	ダノックス	社台ファーム	千歳市	43050000	143842250000	6-2-2-18
2013104251	2013-03-04	服部利之	小林百太郎	佐竹学	新ひだか町	-	890000	3-2-0-20
2013106007	2013-04-09	友道康夫	佐々木主浩	ノーザンファーム	安平町	-	186090000	4-6-0-7
2013103782	2013-03-15	西園正都	谷口屯	宮内牧場	浦河町	-	0	0-0-0-7
2013100347	2013-05-25	黒岩陽一	芦田信	下河辺牧場	日高町	-	4800000	1-0-0-15
2013101029	2013-02-26	角田晃一	前田幸治	山際辰夫	日高町	37800000	2000000	0-1-0-4
2013101775	2013-03-17	森山英雄	土井久美子	錦岡牧場	新冠町	-	242680000	5-22-18-56
2013100215	2013-03-19	大関吉明	中内晴子	木村牧場	日高町	-	6155860000	12-12-10-62
2013110101	2013-03-24	尾関知人	グリーンファーム	Nancy L. Terhune Ernest Frohboese & The Unbridled's Song Syndicate	米	-	2370310000	2-2-1-21
2013106011	2013-04-16	田中伸一	小橋亮太	ノーザンファーム	安平町	33480000	45463940000	5-4-3-62
2013100218	2013-03-03	大江原哲	藤田岳彦	木村牧場	日高町	14580000	19600000	2-2-1-15
2013104503	2013-02-16	本名信行	（株）ファーストビジ	千代田牧場	新ひだか町	-	1320000	4-3-6-64
2013103646	2013-03-20	和田正一	ケイアイスタリオン	日進牧場	浦河町	-	92960000	3-9-5-28
2013103254	2013-04-25	藤岡健一	栄進堂	栄進牧場	浦河町	-	0	0-0-0-1
2013102687	2013-03-09	庄野靖志	ヒダカ・ブリーダーズ・ユニオン	猿倉牧場	様似町	13650000	56780000	3-3-4-22
2013103929	2013-03-11	武藤善則	早川経一	岡田スタッド	新ひだか町	-	9000000	1-1-0-22
2013106049	2013-02-01	黒岩陽一	サンデーレーシング	ノーザンファーム	安平町	-	18000000	1-2-2-15
2013101123	2013-06-08	中村均	中地賢次郎	清水牧場	平取町	-	2870000	7-3-1-17
2013100381	2013-01-25	渡瀬寛彰	尾上松壽	下河辺牧場	日高町	-	4502270000	4-4-0-18
2013100948	2013-05-04	高市圭二	ミルファーム	前野牧場	日高町	1080000	6500000	1-0-0-38
2013100108	2013-04-06	成島英春	島川隆哉	エスティファーム	日高町	-	0	0-0-0-2
2013104767	2013-04-15	小桧山悟	小川敏夫	藤本牧場	新ひだか町	1620000	330000	1-3-3-9
2013101255	2013-04-25	牧光二	小野博郷	安達洋生	新冠町	1080000	501370000	3-9-9-44
2013103138	2013-04-16	安田翔伍	金田成基	伏木田牧場	浦河町	-	4904430000	6-3-5-14
2013105398	2013-04-21	池添学	ラッキーフィールド	社台ファーム	千歳市	-	950000	2-10-4-41
2013109085	2013-04-08	高橋康之	グランデオーナーズ	谷川博勝	青森県	2700000	750000	3-4-2-20
2013100937	2013-05-28	松山将樹	ミルファーム	前川義則	日高町	1080000	0	0-0-0-5
2013101181	2013-03-09	桜田浩樹	山本武司	びらとり牧場	平取町	-	2250000	0-0-0-13
2013101182	2013-04-23	石毛善彦	宮本孝一	びらとり牧場	平取町	8100000	1002210000	4-7-9-27
2013105694	2013-04-09	坂口正則	ローレルレーシング	社台ファーム	千歳市	2160000	3600000	0-0-2-10
2013101141	2013-04-09	中川公成	二風谷ファーム	二風谷ファーム	平取町	-	190000	1-0-2-20
2013100494	2013-04-26	小桧山悟	本杉芳郎	瀬戸牧場	日高町	-	0	0-0-0-1
2013103760	2013-03-22	梅田智之	澤田昭紀	三嶋牧場	浦河町	-	50951250000	1-7-3-26
2013104695	2013-03-02	目野哲也	奈村睦弘	八田ファーム	新ひだか町	-	970000	2-5-3-32
2013105353	2013-03-26	河内洋	渡辺公美子	社台ファーム	千歳市	-	25070000	2-1-1-18
2013104727	2013-04-15	武井亮	西村亮二	原ファーム	新ひだか町	2160000	310000	1-2-3-17
2013102298	2013-02-13	佐々木仁	中村伊三美	ケイアイファーム	新ひだか町	-	42233390000	12-5-5-11
2013110108	2013-03-16	朝倉実	（株）さくらオフィス	William B. Thompson Jr.	米	-	39740000	4-1-1-18
2013100156	2013-03-18	国沢利照	木下務	沖田牧場	日高町	-	1920000	3-5-7-30
2013105820	2013-02-04	斎藤誠	キャロットファーム	ノーザンファーム	安平町	-	27280000	1-0-4-10
2013104937	2013-03-05	伊藤大士	山住勲	パカパカファーム	新冠町	-	3920000	0-1-1-3
2013105863	2013-02-12	堀千亜樹	鈴木史郎	ノーザンファーム	安平町	-	1624370000	2-1-2-35
2013105985	2013-03-31	角田晃一	Ｇ１レーシング	ノーザンファーム	安平町	-	0	0-0-0-4
2013103101	2013-02-28	内野健二	長橋秀雄	ヒダカファーム	浦河町	-	9658480000	4-5-4-41
2013103443	2013-05-07	浜田多実	カナヤマホールディングス	笹島政信	浦河町	18360000	69100000	5-1-1-23
2013105122	2013-05-11	石毛善彦	吉橋興生	登別上水牧場	登別市	-	1901210000	5-3-0-18
2013104403	2013-04-15	羽月友彦	さくらコマース	谷岡スタット	新ひだか町	-	0	0-0-0-5
2013105643	2013-01-17	勢司和浩	河合純二	社台ファーム	千歳市	32400000	430000	0-4-4-10
2013104007	2013-04-01	東原己俊	小橋亮太	岡田スタッド	新ひだか町	-	59220000	3-5-2-28
2013105882	2013-02-25	小崎憲	キーファーズ	ノーザンファーム	安平町	24840000	54750000	2-11-4-10
2013103620	2013-03-04	田中譲二	過能英治	富田牧場	浦河町	-	3040000	10-5-10-58
2013105137	2013-05-03	牛房栄吉	田頭勇貴	真壁信一	むかわ町	2380000	12010000	9-9-4-96
2013105858	2013-03-11	栗田徹	吉田勝己	ノーザンファーム	安平町	-	73280000	4-6-1-6
