	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
200747110404	ダ	右	1400	晴	良	12:30	祝9・18初孫祐聖誕		2007-11-4	13	笠松	1	牝		5	130	1	5	110	1	9	1,210	9	8.0	190	4.0	5-9	6120	12	5=>9	5740	13	5-8-9	6870	16	5=>9=>8	107310	117		592846173.0	596824173.0	592684137.0			5-8	380.0	2.0	5=>8	560.0	2.0
200747110405	ダ	右	800	晴	良	13:05	牛乳に相談だ		2007-11-4	13	笠松	1			9	1330	4	9	270	5	5	190	3	6.0	170	2.0	5-9	2270	10	9=>5	3270	15	5-6-9	2040	8	9=>5=>6	16700	63				965287134.0			5-8	1820.0	9.0	8=>5	3010.0	16.0
200747110406	ダ	右	1400	晴	良	13:40	もっと牛乳を飲モ?!		2007-11-4	13	笠松	1			7	1010	4	7	140	1	5	190	3	8.0	3,620	10.0	5-7	1690	7	7=>5	5410	24	5-7-8	57280	101	7=>5=>8	373020	480		23561741098.0	23547610198.0	52347810961.0			5-7	2270.0	11.0	7=>5	4800.0	21.0
200747110407	ダ	右	1400	晴	良	14:15	サラ系C30組		2007-11-4	13	笠松	1			5	540	3	5	120	3	3	110	1	9.0	110	2.0	3-5	880	3	5=>3	1650	7	3-5-9	660	1	5=>3=>9	3420	5		25931081467.0	52931081764.0	59321078146.0			3-5	710.0	3.0	5=>3	2440.0	9.0
200747110601	ダ	右	1400	曇	稍重	11:00	サラ系2歳4組		2007-11-6	13	笠松	2			9	120	1	9	130	1	4	160	3	6.0	170	4.0	4-9	340	1	9=>4	390	1	4-6-9	650	3	9=>4=>6	1320	3		296874153	2,9,7,4,8,6,1-3,5	294867135			4-8	370.0	2.0	8=>4	460.0	1.0
200747110602	ダ	右	1400	曇	稍重	11:30	サラ系2歳3組		2007-11-6	13	笠松	2			5	670	3	5	140	3	2	120	1	3.0	150	4.0	2-5	810	4	5=>2	1840	7	2-3-5	1310	6	5=>2=>3	11050	42		56712843.0	56371248.0	52631748.0								
200747110603	ダ	右	1400	曇	稍重	12:00	サラ系C27組		2007-11-6	13	笠松	2			1	220	1	1	120	2	4	120	1	6.0	150	4.0	1-4	370	1	1=>4	760	2	1-4-6	700	3	1=>4=>6	1890	3		6-9,7,1,8,3,4,(5,2)	619432785	(6,1),4,9,3,2-8,7,5			1-4	370.0	1.0	1=>4	850.0	2.0
200747110701	ダ	右	1400	晴	良	11:00	サラ系C23組牝馬		2007-11-7	13	笠松	3	牝		7	1580	4	7	290	4	4	360	5	1.0	140	3.0	4-7	1950	9	7=>4	4190	17	1-4-7	1810	8	7=>4=>1	11710	40		1,3-7,4,9,2,5	1,3,7,4,9-5,2	1,7,3,4,9-5,2			4-7	4710.0	9.0	7=>4	8690.0	19.0
200747110702	ダ	右	1400	晴	良	11:30	サラ系C22組		2007-11-7	13	笠松	3			7	150	1	7	100	1	6	260	6	9.0	120	3.0	6-7	1870	8	7=>6	2170	11	6-7-9	960	3	7=>6=>9	11140	34		6,7,1,(8,9),5,2,3	67915823	67918523			6-7	1820.0	7.0	7=>6	2710.0	10.0
200747110703	ダ	右	1400	晴	良	12:00	サラ系C21組		2007-11-7	13	笠松	3			3	260	2	3	100	1	7	100	2	4.0	190	5.0	3-7	140	1	3=>7	330	2	3-4-7	270	1	3=>7=>4	1100	5		479386152	4,7,3,9,6,8,1,(2,5)	734986125			3-7	130.0	1.0	3=>7	410.0	2.0
200747110704	ダ	右	1400	晴	良	12:30	サラ系C20組		2007-11-7	13	笠松	3			3	110	1	3	100	1	7	100	2	9.0	140	4.0	3-7	190	1	3=>7	160	1	3-7-9	200	1	3=>7=>9	330	1		974361852	9,7,3,(4,6,1)-5,8,2	3,7,9,6,1,4,8,5-2			3-7	130.0	1.0	3=>7	180.0	1.0
200747110705	ダ	右	1400	晴	良	13:00	サラ系B8組		2007-11-7	13	笠松	3			2	110	1	2	120	2	5	100	1	9.0	200	5.0	2-5	210	1	2=>5	180	1	2-5-9	320	1	2=>5=>9	590	1		529178364	529173864	2,5,(1,9),7,6,8,3,4			2-5	200.0	1.0	2=>5	220.0	1.0
200747110706	ダ	右	1400	晴	良	13:30	サラ系B7組		2007-11-7	13	笠松	3			2	240	2	2	110	1	9	480	6	6.0	240	4.0	2-9	1750	8	2=>9	2340	10	2-6-9	3660	11	2=>9=>6	23470	60		1,5,7,4,(2,9),10,6,3,8	1,(5,7,9),(2,4,10),6,3,8	17592106438			2-8	1640.0	7.0	2=>8	1470.0	8.0
200747110707	ダ	右	1600	晴	良	14:05	サラ系A5・B2・6		2007-11-7	13	笠松	3			6	910	3	6	140	3	10	100	1	5.0	110	2.0	6-10	3240	13	6=>10	6060	20	5-6-10	1320	4	6=>10=>5	13030	48		35861210794	3,5,8,6,1,2,10,7-9,4	5,6,3,8,2,10,1,7-9,4			6-8	2210.0	10.0	6=>8	3120.0	13.0
200747110708	ダ	右	1400	晴	良	14:40	サラ系B6組		2007-11-7	13	笠松	3			2	380	2	2	120	2	6	100	1	9.0	200	5.0	2-6	260	1	2=>6	650	2	2-6-9	480	2	2=>6=>9	1500	4		26105987143	2,6,10,9,5,8-7,1,4,3	2,6,9,10,5,8-7,4,1-3			2-6	320.0	2.0	2=>6	640.0	3.0
200747110709	ダ	右	1400	晴	良	15:15	安房峠特別 		2007-11-7	13	笠松	3	(別定)		1	170	1	1	140	3	6	150	4	10.0	140	2.0	1-6	360	1	1=>6	590	1	1-6-10	510	1	1=>6=>10	1590	1		61093521847.0	61029153487.0	61012539478.0			1-6	440.0	2.0	1=>6	810.0	3.0
200747110710	ダ	右	1600	晴	良	16:25	サラ系A4組選抜		2007-11-7	13	笠松	3			1	230	2	1	100	1	5	100	2	10.0	130	3.0	1-5	120	1	1=>5	170	1	1-5-10	300	2	1=>5=>10	550	2		45826110793	(4,5,6,8,1),2,10-7,9,3	54162108973			1-5	120.0	1.0	1=>5	170.0	1.0
200747110901	ダ	右	1400	晴	良	11:00	サラ系C16組牝馬		2007-11-9	13	笠松	5	牝		2	110	1	2	100	1	1	100	2	4.0	150	4.0	1-2	160	1	2=>1	180	1	1-2-4	190	1	2=>1=>4	390	1		231974658.0	213794658.0	214396578.0			1-2	110.0	1.0	2=>1	140.0	1.0
200747110902	ダ	右	1400	晴	良	11:35	祝!直之&紗智子結婚		2007-11-9	13	笠松	5			6	160	1	6	100	1	9	100	2	4.0	110	3.0	6-9	140	1	6=>9	320	2	4-6-9	160	1	6=>9=>4	560	2		9,6,4,7,1,(5,8),3,2	(9,6),4,7,1,(3,5,8),2	(9,6),4,1,7,8,3,2,5			6-8	150.0	1.0	6=>8	270.0	2.0
200747110903	ダ	右	1400	晴	良	12:10	サラ系C11・14組		2007-11-9	13	笠松	5			9	110	1	9	100	1	1	260	5	5.0	190	3.0	1-9	1640	5	9=>1	1580	6	1-5-9	1790	7	9=>1=>5	5850	18							1-8	1830.0	5.0	8=>1	2120.0	7.0
200747110905	ダ	右	1400	晴	良	13:20	飛騨高山杯		2007-11-9	13	笠松	5			6	120	1	6	100	1	2	260	5	3.0	170	4.0	2-6	1150	4	6=>2	2430	8	2-3-6	3440	11	6=>2=>3	12480	37		923614785.0	963721485.0	639274815.0			2-6	1480.0	5.0	6=>2	3270.0	8.0
200747110906	ダ	右	1400	晴	良	13:55	サラ系C8組		2007-11-9	13	笠松	5			5	430	2	5	160	3	10	120	1	4.0	160	4.0	5-10	320	1	5=>10	740	1	4-5-10	470	1	5=>10=>4	2230	2		57810491326.0	65781049123.0	56104871293.0			5-8	320.0	1.0	5=>8	730.0	2.0
200747110907	ダ	右	1600	晴	良	14:30	サラ系C7組		2007-11-9	13	笠松	5			6	390	3	6	170	3	2	430	6	1.0	120	1.0	2-6	3610	11	6=>2	5080	21	1-2-6	3800	12	6=>2=>1	24350	72		57823146109	(5,7,8,3,4),(2,1),6,10,9	(7,8),(4,6),(5,2,3),1,(10,9)			2-6	3220.0	14.0	6=>2	6570.0	31.0
200747110908	ダ	右	1600	曇	良	15:05	サラ系C13組選抜		2007-11-9	13	笠松	5			4	120	1	4	110	1	1	130	3	2.0	280	5.0	1-4	570	2	4=>1	880	3	1-2-4	1930	7	4=>1=>2	3050	10		41031627598.0	41013762598.0	41012679583.0			1-4	750.0	3.0	4=>1	1130.0	3.0
200747112201	ダ	右	1400	晴	良	10:50	サラ系2歳8組		2007-11-22	14	笠松	1			8	110	1	8	100	1	5	100	2	2.0	200	4.0	5-8	190	1	8=>5	340	2	2-5-8	1200	4	8=>5=>2	2080	6		58371426	58371426	5,8-3,7,4,2,1,6								
200747112202	ダ	右	1400	晴	良	11:15	岐南町徳田ね		2007-11-22	14	笠松	1			8	110	1	8	100	1	5	160	2	2.0	190	5.0	5-8	740	3	8=>5	880	5	2-5-8	2040	9	8=>5=>2	4400	15		47816532	8,7,4,6,5,2,1-3	8,7,5,6,2,1,4-3								
200747112203	ダ	右	1400	晴	良	11:40	サラ系2歳6組		2007-11-22	14	笠松	1			6	310	2	6	100	2	8	100	1	3.0	100	3.0	6-8	660	3	6=>8	1480	6	3-6-8	400	1	6=>8=>3	2710	8		86723145	86734215	8,6,3,(4,7),5-(1,2)								
200747112204	ダ	右	1400	晴	良	12:10	サラ系2歳5組牝馬		2007-11-22	14	笠松	1	牝		8	260	2	8	130	2	5	100	1	3.0	130	3.0	5-8	350	1	8=>5	590	2	3-5-8	610	1	8=>5=>3	1830	2		74285361.0	85742361.0	85734621.0								
200747112205	ダ	右	1400	晴	良	12:40	安藤秀昭還暦記念		2007-11-22	14	笠松	1			9	180	1	9	100	1	6	1,230	9	4.0	210	3.0	6-9	16690	20	9=>6	26780	35	4-6-9	29730	38	9=>6=>4	172970	190		976285431	9,(7,6),2,(8,4),5-1,3	962487513			6-8	6320.0	13.0	8=>6	15470.0	25.0
200747112206	ダ	右	1400	晴	良	13:10	サラ系C29組		2007-11-22	14	笠松	1			4	550	3	4	160	3	10	120	1	8.0	220	5.0	4-10	560	2	4=>10	1220	4	4-8-10	1940	5	4=>10=>8	6060	18		46108935271	46109851723	4,6,8,10,5,9,2,1,7-3			4-8	580.0	2.0	4=>8	1390.0	6.0
200747112207	ダ	右	800	晴	良	13:40	サラ系C28組		2007-11-22	14	笠松	1			10	150	1	10	110	1	5	160	3	4.0	200	4.0	5-10	890	4	10=>5	1450	5	4-5-10	1620	5	10=>5=>4	4110	16				10548961237.0			5-8	970.0	4.0	8=>5	1230.0	5.0
200747112208	ダ	右	1400	晴	良	14:10	サラ系C27組		2007-11-22	14	笠松	1			9	120	1	9	110	1	7	280	6	10.0	250	4.0	7-9	880	2	9=>7	940	3	7-9-10	5800	14	9=>7=>10	10110	28		9,2-7,1,8,10,5-6,3,4	9,2,7,1,10,8,5-4,6,3	9-7,10,2,1,8,5,6,4-3			7-8	760.0	2.0	8=>7	630.0	2.0
200747112209	ダ	右	1600	晴	良	14:40	岐阜信用金庫杯 		2007-11-22	14	笠松	1			2	240	2	2	110	2	3	100	1	8.0	190	4.0	2-3	130	1	2=>3	520	2	2-3-8	840	3	2=>3=>8	2260	7		236148597	236184597	(2,3),1,8,6,5,7,4,9			2-3	120.0	1.0	2=>3	620.0	2.0
200747112210	ダ	右	1400	晴	良	16:10	サラ系C26組牝馬		2007-11-22	14	笠松	1	牝		7	350	2	7	100	2	4	100	1	9.0	110	3.0	4-7	300	2	7=>4	1120	5	4-7-9	470	2	7=>4=>9	2880	10		4,(9,10),3,8,7,5,6,2-1	4,9,10,3,8,7,5,6,2-1	4,9,7,3,5,10,8,6,2=1			4-7	330.0	2.0	7=>4	930.0	4.0
200747112301	ダ	右	1400	晴	良	11:00	サラ系C25組		2007-11-23	14	笠松	2			8	150	1	8	100	1	7	100	2	4.0	140	3.0	7-8	280	1	8=>7	430	1	4-7-8	640	2	8=>7=>4	1090	1		987126435.0	987624135.0	897643251.0			7-8	200.0	1.0	8=>7	310.0	1.0
200747112302	ダ	右	1400	晴	良	11:30	サラ系C24組		2007-11-23	14	笠松	2			9	420	3	9	160	3	2	280	5	3.0	150	2.0	2-9	8270	15	9=>2	18230	27	2-3-9	16010	23	9=>2=>3	150780	137		268391754	269183475	(2,6,9),(1,3,8),4,5,7			2-8	3620.0	9.0	8=>2	7700.0	15.0
200747112303	ダ	右	1400	晴	良	12:00	正敏&倫子ご結婚おめ		2007-11-23	14	笠松	2			5	130	1	5	100	1	4	110	3	1.0	100	2.0	4-5	440	2	5=>4	650	2	1-4-5	380	1	5=>4=>1	1150	2		287531946	258417936	(2,5),8,4,1,9,3,7,6			4-5	390.0	2.0	5=>4	540.0	2.0
200747112304	ダ	右	1400	晴	良	12:30	文香・治子三十路突入		2007-11-23	14	笠松	2			3	240	1	3	110	1	9	110	2	5.0	410	8.0	3-9	560	1	3=>9	650	1	3-5-9	8310	26	3=>9=>5	21750	73		718236594.0	713586294.0	351768924.0			3-8	210.0	1.0	3=>8	490.0	2.0
200747112305	ダ	右	1400	晴	良	13:00	祝!裕子さん四十路記		2007-11-23	14	笠松	2			5	330	2	5	120	2	4	170	4	3.0	140	3.0	4-5	1170	6	5=>4	2900	12	3-4-5	980	4	5=>4=>3	10210	31		675328419	657348129	(6,5),7,3,4,1,9,8,2			4-5	1760.0	6.0	5=>4	3480.0	16.0
200747112701	ダ	右	1400	曇	良	10:50	サラ系C18組		2007-11-27	14	笠松	3			6	1450	5	6	190	4	7	100	1	2.0	100	2.0	6-7	1100	4	6=>7	4370	11	2-6-7	960	2	6=>7=>2	12450	28		162795843.0	621758943.0	627518934.0			6-7	1230.0	4.0	6=>7	5680.0	11.0
200747112702	ダ	右	1400	曇	良	11:15	サラ系C17組		2007-11-27	14	笠松	3			9	2660	4	9	420	4	6	160	2	7.0	180	3.0	6-9	670	3	9=>6	4990	10	6-7-9	970	4	9=>6=>7	18880	37		798264351.0	796823451.0	976283514.0			6-8	360.0	2.0	8=>6	1740.0	5.0
200747112703	ダ	右	1400	曇	良	11:45	サラ系C16組		2007-11-27	14	笠松	3			2	150	1	2	110	2	9	110	1	6.0	340	7.0	2-9	140	1	2=>9	200	1	2-6-9	590	2	2=>9=>6	1110	2		4,9,8,3,6,2,(1,5),7	492683517	926483517			2-8	130.0	1.0	2=>8	150.0	1.0
200747112704	ダ	右	1400	曇	良	12:15	サラ系C15組		2007-11-27	14	笠松	3			5	220	1	5	140	2	1	150	4	4.0	140	3.0	1-5	390	1	5=>1	830	1	1-4-5	920	5	5=>1=>4	3650	13		514293768.0	514923687.0	514293768.0			1-5	410.0	1.0	5=>1	960.0	2.0
200747112705	ダ	右	1400	曇	良	12:45	サラ系C5組		2007-11-27	14	笠松	3			2	130	1	2	120	1	9	200	5	4.0	170	3.0	2-9	890	4	2=>9	1470	5	2-4-9	1570	5	2=>9=>4	5170	19		291574836.0	297651843.0	297651438.0			2-8	280.0	1.0	2=>8	360.0	1.0
200747112706	ダ	右	1400	曇	良	13:15	サラ系C4組		2007-11-27	14	笠松	3			5	360	3	5	180	3	7	590	7	9.0	140	2.0	5-7	4480	15	5=>7	15520	32	5-7-9	4960	16	5=>7=>9	35820	89		26875943110	2,6,7,8,5,9,4,3-1,10	2,7,6,5,8,9,4,3-10,1			5-7	2080.0	9.0	5=>7	3910.0	14.0
200747112707	ダ	右	1600	曇	良	13:45	サラ系B6組		2007-11-27	14	笠松	3			9	3450	5	9	220	4	10	130	2	2.0	140	3.0	9-10	1670	8	9=>10	4120	16	2-9-10	1970	7	9=>10=>2	22830	57		16921078354	(1,6,9),10,7,2,8,3,5,4	16921078354			8-8	2150.0	7.0	8=>8	1530.0	7.0
200747112708	ダ	右	1400	曇	良	14:15	サラ系C3組		2007-11-27	14	笠松	3			5	350	2	5	160	3	10	110	1	2.0	190	6.0	5-10	130	1	5=>10	520	2	2-5-10	580	2	5=>10=>2	2300	8		51046813927	5,10,4,6,1,8,3,9,(2,7)	51014682379			5-8	150.0	1.0	5=>8	420.0	2.0
200747112709	ダ	右	1400	曇	良	14:45	サラ系B7組		2007-11-27	14	笠松	3			9	120	1	9	100	1	3	140	2	7.0	170	3.0	3-9	210	1	9=>3	340	1	3-7-9	670	3	9=>3=>7	1200	2		39876125410.0	39871465210.0	39786152410.0			3-8	210.0	1.0	8=>3	460.0	1.0
200747112801	ダ	右	800	曇	良	10:50	JRA認定新馬チャレ		2007-11-28	14	笠松	4			3	540	3	3	100	1	2	100	2				2-3	210	1	3=>2	780	4	1-2-3	770	2	3=>2=>1	3630	10				3,1,2-4								
200747112802	ダ	右	800	曇	良	11:15	JRA認定新馬チャレ		2007-11-28	14	笠松	4			5	830	4	5	220	3	4	170	2				4-5	650	4	5=>4	1910	10	1-4-5	350	2	5=>4=>1	3030	13				453216.0								
200747112803	ダ	右	1400	曇	良	11:45	サラ系C14組		2007-11-28	14	笠松	4			2	110	1	2	100	1	5	160	4	9.0	140	3.0	2-5	200	1	2=>5	430	1	2-5-9	500	2	2=>5=>9	1500	3		297385461	297583641	2,9,5,7,8,3,6,4-1			2-5	220.0	1.0	2=>5	370.0	1.0
200747112804	ダ	右	1400	曇	良	12:15	サラ系C10・13組		2007-11-28	14	笠松	4			8	150	1	8	120	1	1	260	4	6.0	260	4.0	1-8	2270	8	8=>1	3800	16	1-6-8	3350	12	8=>1=>6	19410	62		163842975.0	168739425.0	168379245.0			1-8	2110.0	8.0	8=>1	2620.0	10.0
200747112805	ダ	右	1400	曇	良	12:45	サラ系C7組		2007-11-28	14	笠松	4			4	130	1	4	100	1	8	100	2	6.0	930	9.0	4-8	190	1	4=>8	240	1	4-6-8	5740	15	4=>8=>6	11230	30		892753461.0	948762351.0	849736125.0			4-8	130.0	1.0	4=>8	210.0	1.0
200747112806	ダ	右	1600	曇	良	13:15	サラ系C6組		2007-11-28	14	笠松	4			2	200	1	2	120	1	8	160	3	9.0	170	4.0	2-8	480	2	2=>8	800	2	2-8-9	1810	6	2=>8=>9	4730	14		23941075681.0	29347106851.0	29387410651.0			2-7	180.0	1.0	2=>7	340.0	1.0
200747112807	ダ	右	1400	曇	良	13:45	サラ系A5組		2007-11-28	14	笠松	4			4	110	1	4	100	1	5	230	4	2.0	340	8.0	4-5	1220	6	4=>5	1220	6	2-4-5	3460	10	4=>5=>2	9110	27		48536127.0	48653271.0	45638217.0								
200747112808	ダ	右	1400	曇	良	14:15	サラ系C12組選抜		2007-11-28	14	笠松	4			6	1500	4	6	180	4	10	100	1	4.0	140	3.0	6-10	610	3	6=>10	3130	11	4-6-10	1430	6	6=>10=>4	10590	34		39107861542.0	91068473251.0	10967842513.0			6-8	810.0	3.0	6=>8	3220.0	11.0
200747112810	ダ	右	1800	曇	良	15:15	古太尽特別 		2007-11-28	14	笠松	4	(別定)		2	160	1	2	110	1	1	170	4	10.0	130	3.0	1-2	420	1	2=>1	690	1	1-2-10	840	3	2=>1=>10	2260	4		4,6,7,2,10,5,1-8,9,3	6,7,10,5,2,4,1-8,9,3	6,7,2,10,5,1,4,8-9-3			1-2	450.0	1.0	2=>1	640.0	2.0
200747112811	ダ	右	1600	曇	良	16:20	サラ系A4組選抜		2007-11-28	14	笠松	4			5	500	2	5	120	2	4	180	4	1.0	100	1.0	4-5	1800	6	5=>4	3290	10	1-4-5	570	2	5=>4=>1	6800	25		17854326.0	17854326.0	17543826.0								
200747112901	ダ	右	1400	曇	良	11:00	サラ系2歳4組		2007-11-29	14	笠松	5			4	200	1	4	140	1	1	450	6	7.0	300	5.0	1-4	4240	12	4=>1	9430	23	1-4-7	10200	19	4=>1=>7	59820	101		2,4,3,8,(1,6),5,7	2,4,6,(3,8,1),7,5	(2,4),1,6,8,3,7,5								
200747112902	ダ	右	1400	曇	良	11:25	サラ系2歳1組		2007-11-29	14	笠松	5			3	170	1	3	170	2	7	250	4				3-7	420	2	3=>7	710	2	2-3-7	2750	11	3=>7=>2	11310	35		5746231	(5,7),3,4,6,2,1	(5,7),3,4,2,6,1								
200747112903	ダ	右	1400	曇	良	11:55	サラ系C9組		2007-11-29	14	笠松	5			3	180	1	3	150	4	5	140	3	2.0	140	1.0	3-5	1140	5	3=>5	1460	6	2-3-5	640	1	3=>5=>2	3000	4		451932687	459132687	5,4,9,1,3,8,2,6-7			3-5	1010.0	4.0	3=>5	1380.0	4.0
200747112904	ダ	右	1400	曇	良	12:25	サラ系B9組		2007-11-29	14	笠松	5			8	130	1	8	100	1	5	100	2	9.0	120	4.0	5-8	260	2	8=>5	440	1	5-8-9	400	3	8=>5=>9	720	1		95817326	(9,5,8),7,2,1,3,6	(9,5,8),2,7,1,3,6			5-8	170.0	1.0	8=>5	460.0	2.0
200747112905	ダ	右	1400	曇	良	12:55	JRA認定未勝利馬リ		2007-11-29	14	笠松	5	牝		9	250	2	9	140	2	3	650	7	4.0	270	3.0	3-9	3170	7	9=>3	2770	8	3-4-9	3940	14	9=>3=>4	25600	53		57942381610	59724381106	9,5,3,2,4,7,1,8,10-6			3-8	2320.0	6.0	8=>3	3590.0	11.0
200747112906	ダ	右	1600	曇	良	13:25	サラ系C8組		2007-11-29	14	笠松	5			6	110	1	6	100	2	9	150	3	5.0	100	1.0	6-9	730	2	6=>9	750	3	5-6-9	240	1	6=>9=>5	1330	3		5910861732	5961087231	6,9,5-10,8,2,7,(1,3)			6-8	450.0	2.0	6=>8	520.0	2.0
200747112907	ダ	右	1400	曇	良	13:55	JRA認定未勝利馬リ		2007-11-29	14	笠松	5			8	2520	6	8	600	5	4	200	2	1.0	480	4.0	4-8	2080	5	8=>4	11400	25	1-4-8	1890	6	8=>4=>1	24050	61		3,6,8,10,1,9,7,5,4-2	6,8,10,3,1,9,7,4,5=2	8,10,3,1,7,4,6,5,9=2			4-7	850.0	4.0	7=>4	6590.0	15.0
200747112908	ダ	右	1600	曇	良	14:30	サラ系B8組		2007-11-29	14	笠松	5			10	110	1	10	100	2	3	110	3	8.0	100	1.0	3-10	180	1	10=>3	240	1	3-8-10	310	1	10=>3=>8	530	1		31067815942	3,10,(7,6),8,5,1,9,4,2	10376895142			3-8	140.0	1.0	8=>3	250.0	1.0
200747112909	ダ	右	1400	曇	良	15:40	笠松グランプリ	G	2007-11-29	14	笠松	5	(別定)		9	690	3	9	230	4	2	540	5	5.0	540	6.0	2-9	7320	20	9=>2	12190	30	2-5-9	36300	58	9=>2=>5	165950	260		63918521047.0	39685102147.0	93852410617.0			2-8	6270.0	14.0	8=>2	17000.0	31.0
200747121001	ダ	右	1400	晴	良	11:00	サラ系2歳3組		2007-12-10	15	笠松	1			6	290	2	6	100	2	1	100	1				1-6	220	1	6=>1	480	2	1-5-6	370	1	6=>1=>5	1210	3		2613574.0	2615374.0	6125347.0								
200747121002	ダ	右	1400	晴	良	11:25	サラ系2歳2組選抜		2007-12-10	15	笠松	1			5	950	5	5	270	4	3	300	5				3-5	1670	9	5=>3	3820	19	3-4-5	1690	9	5=>3=>4	14700	60		536241.0	532641.0	532641.0								
200747121003	ダ	右	1400	晴	良	11:55	サラ系C31組		2007-12-10	15	笠松	1			9	2850	6	9	340	6	8	110	1	5.0	680	9.0	8-9	1140	5	9=>8	2960	12	5-8-9	20500	36	9=>8=>5	259650	271		6,7,9,2,4,5,8-3,1	6,7,9,5,2,4,8-3,1	956742831			8-8	1270.0	5.0	8=>8	1600.0	7.0
200747121101	ダ	右	1400	雨	稍重	11:00	サラ系C26組		2007-12-11	15	笠松	2			8	2140	7	8	150	4	3	130	1	4.0	140	2.0	3-8	2480	10	8=>3	11030	31	3-4-8	3910	14	8=>3=>4	21660	76		489231765	4,8,9,2,3-(1,7,5),6	834291756			3-8	1670.0	11.0	8=>3	7070.0	25.0
200747121102	ダ	右	1400	雨	稍重	11:25	サラ系C25組		2007-12-11	15	笠松	2			9	620	5	9	300	4	6	210	3	5.0	150	2.0	6-9	3340	13	9=>6	5600	24	5-6-9	2100	11	9=>6=>5	13870	52		4,9,3,2,5,1,6,7-8	4,9,3,2,5,1,6,7-8	9,4,7,5,2,3,1,6-8			6-8	2890.0	12.0	8=>6	5420.0	21.0
200747121103	ダ	右	1400	雨	稍重	11:55	サラ系C24組		2007-12-11	15	笠松	2			3	160	1	3	110	2	4	120	3	1.0	110	1.0	3-4	280	1	3=>4	520	1	1-3-4	880	3	3=>4=>1	2570	5		231457689.0	234178569.0	234187695.0			3-4	460.0	1.0	3=>4	390.0	1.0
200747121104	ダ	右	1400	雨	稍重	12:25	祝!安部騎手2000		2007-12-11	15	笠松	2			5	120	1	5	100	1	4	170	2	9.0	260	7.0	4-5	230	1	5=>4	310	1	4-5-9	2380	7	5=>4=>9	3250	10		451938762	4,5,9,1,8,3,7,6-2	4,5,9,8,1,3,6,7=2			4-5	290.0	1.0	5=>4	310.0	1.0
200747121201	ダ	右	1400	晴	良	11:00	サラ系2歳6組		2007-12-12	15	笠松	3			4	250	2	4	100	2	3	100	1	5.0	160	5.0	3-4	150	1	4=>3	240	1	3-4-5	410	2	4=>3=>5	1490	6		36178254.0	35617284.0	35416287.0								
200747121202	ダ	右	1400	晴	良	11:25	サラ系2歳5組		2007-12-12	15	笠松	3			8	180	1	8	110	1	9	380	8	7.0	210	3.0	8-9	1790	9	8=>9	2740	10	7-8-9	3470	11	8=>9=>7	22470	69		378926541.0	378925164.0	378925614.0			8-8	1980.0	9.0	8=>8	1660.0	8.0
200747121203	ダ	右	1400	晴	良	11:55	サラ系2歳4組		2007-12-12	15	笠松	3			8	160	1	8	100	1	7	140	2	1.0	180	5.0	7-8	320	1	8=>7	430	1	1-7-8	500	2	8=>7=>1	1170	3		17684953	1,7,8,6,(4,9),5,3	1,7,8,6,4,9-(3,5)			7-8	290.0	1.0	8=>7	510.0	2.0
200747121204	ダ	右	1400	晴	良	12:25	サラ系C18組		2007-12-12	15	笠松	3			6	110	1	6	100	1	4	120	3	1.0	100	2.0	4-6	260	2	6=>4	440	2	1-4-6	280	1	6=>4=>1	820	2		642987315	6,4,9,(2,8),1,3,5,7	649213857			4-6	260.0	1.0	6=>4	460.0	1.0
200747121205	ダ	右	1400	晴	良	12:55	祝!親父還暦記念		2007-12-12	15	笠松	3			9	180	1	9	100	3	3	100	1	7.0	100	2.0	3-9	110	1	9=>3	220	1	3-7-9	160	1	9=>3=>7	340	1		973812645.0	973821564.0	973821564.0			3-8	160.0	1.0	8=>3	260.0	1.0
200747121206	ダ	右	1400	晴	良	13:25	サラ系C6組		2007-12-12	15	笠松	3			9	580	3	9	100	1	1	160	4	3.0	130	3.0	1-9	720	3	9=>1	2080	8	1-3-9	1980	8	9=>1=>3	12930	49		8,9,4,6,1,10,3,5-7,2	8,9,4,1,6,3,10,5,2-7	98134610257			1-8	850.0	3.0	8=>1	1860.0	7.0
200747121207	ダ	右	1600	晴	良	13:55	サラ系C4組		2007-12-12	15	笠松	3			8	330	2	8	120	2	5	110	1	3.0	190	4.0	5-8	850	4	8=>5	1300	3	3-5-8	1410	5	8=>5=>3	5160	12		52103916847.0	52109316784.0	53916102874.0			5-7	780.0	4.0	7=>5	1030.0	3.0
