	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
200734081508	ダ	右	1600	曇	良	18:40	サッポロクラシック特 		2007-8-15	7	旭川	5	200万円以下	(規定)	2	140	1	2.0	100	1.0	4.0	100	2.0	2-4	280	1	2=>4	580	1	2-4-5	340	1	2=>4=>5	1240	1	3,7,4,2,6,1,5,8-9	3,7,2,4,6-(1,5),8-9	7,3,2,(4,6),1,5-8-9	7,2,(1,4),(3,5),6-(8,9)			5.0	100	3.0	2-4	330.0	1.0
200734081509	ダ	右	1600	曇	良	19:15	カルビーポテト特別		2007-8-15	7	旭川	5	300万円以下	(別定)	8	1830	6	8.0	260	6.0	2.0	100	1.0	2-8	1590	5	8=>2	6610	21	2-8-9	1470	6	8=>2=>9	19000	56	3,(7,9)-5,8,4,2,(1,6)	3,(7,9),6,(5,8,2),(4,1)	6,9,3,2,7,1,8,(5,4)	(3,9),6,(7,2),8,(5,4,1)			9.0	110	2.0	2-8	280.0	1.0
200734081510	ダ	右	1000	曇	良	19:55	ゼンノロブロイ賞サマ 		2007-8-15	7	旭川	5	(馬齢)		11	270	2	11.0	120	2.0	2.0	120	1.0	2-11	230	1	11=>2	490	2	2-10-11	1200	3	11=>2=>10	3710	10			(7,11),6,(2,3,8),10,1,4,9,5	(7,11),(2,3,6,10),8-1,5,4,9			10.0	250	5.0	2-8	230.0	1.0
200734081601	ダ	右	1500	雨	重	14:30	2歳　牝馬		2007-8-16	7	旭川	6	牝(規定)		4	260	2	4.0	130	2.0	6.0	100	1.0	4-6	160	1	4=>6	410	2	4-5-6	160	1	4=>6=>5	560	2	3,4,(1,5),6,7-2	1,3,4,5,(7,6)-2	4,(1,5),6,3,7-2	4,(1,5),6,3-7,2								
200734081602	ダ	右	1000	雨	重	15:00	2歳　未勝利		2007-8-16	7	旭川	6	(規定)		6	590	3	6.0	140	4.0	8.0	100	1.0	6-8	380	2	6=>8	1180	5	5-6-8	290	1	6=>8=>5	2280	6			5,6,(7,8),1,2,4,3	(5,6),8,7,(1,2),4,3			5.0	120	2.0			
200734081603	ダ	右	1000	雨	重	15:30	2歳　未勝利		2007-8-16	7	旭川	6	(規定)		5	390	2	5.0	120	2.0	4.0	190	4.0	4-5	1440	6	5=>4	2270	9	4-5-8	760	2	5=>4=>8	7260	23			(4,5),(1,3),8,7,(2,6)	(4,5),(1,3),8,(7,2,6)			8.0	110	1.0			
200734081604	ダ	右	1000	曇	重	16:00	フレッシュチャレンジ		2007-8-16	7	旭川	6	牝(規定)		7	140	1	7.0	130	3.0	3.0	130	2.0	3-7	270	1	7=>3	390	1	3-7-8	720	3	7=>3=>8	2500	6			3,4,7,5,8,6-1,2	3,7,4,(8,5),6,1,2			8.0	220	5.0			
200734081605	ダ	右	1500	曇	重	16:30	アタックチャレンジ競		2007-8-16	7	旭川	6	(規定)		2	170	1	2.0	100	1.0	3.0	370	7.0	2-3	1480	5	2=>3	1780	6	2-3-8	2650	10	2=>3=>8	9150	28	6,3-5,8,4,2,7,1	6,3,5,8,(4,7),2,1	6,3,5,8,4,7,(1,2)	(6,3),(5,8,2),4,1,7			8.0	220	4.0			
200734081606	ダ	右	1000	曇	重	17:00	アタックチャレンジ競		2007-8-16	7	旭川	6	(規定)		10	390	2	10.0	140	1.0	7.0	490	8.0	7-10	5060	20	10=>7	12130	43	3-7-10	38660	78	10=>7=>3	227140	457			3,(7,8),1,(2,4,6,10),9,5	3,(1,7,8),(4,6,10),(2,9,5)			3.0	490	9.0	7-8	800.0	2.0
200734081607	ダ	右	1000	曇	重	17:30	フレッシュチャレンジ		2007-8-16	7	旭川	6	(規定)		9	1480	5	9.0	250	5.0	6.0	160	3.0	6-9	2540	15	9=>6	8740	32	3-6-9	2030	7	9=>6=>3	25010	84			(8,9),(3,10),5,11,4,6-(1,2),7	(3,8,9),10,4,5,(6,11)-(1,2)-7			3.0	150	2.0	6-7	560.0	2.0
200734081608	ダ	右	1000	曇	重	18:05	リゲル特別 		2007-8-16	7	旭川	6	160万円以下	(規定)	4	290	1	4.0	170	2.0	9.0	160	1.0	4-9	590	3	4=>9	810	1	4-9-11	370	1	4=>9=>11	1580	1			5,8,11,(4,12),9-2	5,11,(4,8),9,12-2						4-6	320.0	2.0
200734081609	ダ	右	1500	曇	重	18:40	サッポロ生ビール黒ラ 		2007-8-16	7	旭川	6	(規定)		4	920	5	4.0	240	5.0	10.0	130	1.0	4-10	2690	9	4=>10	5050	18	4-6-10	9880	37	4=>10=>6	53580	189	5,(4,9,10),(1,3,8),6,2,7	(5,10),4,9,(1,3,8)-6,2,7	5,10,4,(8,3),1,9-6,(7,2)	(10,4),(8,3),5,1,(6,2),7,9			6.0	270	6.0	4-8	1720.0	7.0
200734081610	ダ	右	1600	曇	重	19:15	北海道えぞ松特別 		2007-8-16	7	旭川	6	(別定)		3	1730	5	3.0	310	3.0	2.0	170	2.0	2-3	3120	9	3=>2	7830	17	2-3-8	22290	39	3=>2=>8	175230	232	(2,5),8,(3,6),1,(7,9),(11,10)	2,5,8,3,6,1,(7,9),(11,10)	2,5,8,3,6,9,(1,10),7,11	2,3,8,5,(1,6),(9,10),7,11			8.0	870	7.0	2-3	2820.0	8.0
200734082801	ダ	右	1000	晴	良	14:30	2歳　未勝利		2007-8-28	8	旭川	4	(規定)		6	100	1	6.0	100	1.0	10.0	120	3.0	6-10	420	2	6=>10	520	2	6-10-12	380	1	6=>10=>12	1450	3			(6,10),12,7,5,9,(2,8),4,(1,3)	(6,10,12),7,(5,9),2,(8,3),(4,1)			12.0	200	4.0	5-7	370.0	2.0
200734082802	ダ	右	1000	晴	良	15:00	2歳　未勝利		2007-8-28	8	旭川	4	(規定)		7	310	2	7.0	120	1.0	3.0	140	2.0	3-7	560	2	7=>3	790	2	3-7-10	1480	6	7=>3=>10	5550	16			(11,3,7),10,1,5,9,12,(8,6),2,4	(3,7),11,10,(1,5),9,(2,8,12),6,4			10.0	300	6.0	3-6	590.0	1.0
200734082803	ダ	右	1000	晴	良	15:30	アタックチャレンジ競		2007-8-28	8	旭川	4	(規定)		8	160	1	8.0	120	1.0	1.0	160	3.0	1-8	280	1	8=>1	360	1	1-7-8	940	4	8=>1=>7	4230	15			(3,7),1,8,6,2,5,4	(3,7),(1,8),5,6,2,4			7.0	380	7.0			
200734082804	ダ	右	1500	晴	良	16:00	アタックチャレンジ競		2007-8-28	8	旭川	4	(規定)		6	120	1	6.0	110	1.0	5.0	120	2.0	5-6	290	1	6=>5	470	1	5-6-7	870	2	6=>5=>7	2130	2	6,7,9,5,10,(8,11),1,4,3	6,7,(5,9),10,(8,11),(1,4)-3	6,7,9,5,10,8,11,4,1-3	6,(7,9),(5,10),4,(8,11),1-3			7.0	140	4.0	5-6	340.0	1.0
200734082805	ダ	右	1000	晴	良	16:30	D3　ー3組		2007-8-28	8	旭川	4	40万円以下	(規定)	9	640	3	9.0	200	2.0	7.0	820	8.0	7-9	7600	18	9=>7	11980	28	5-7-9	42220	63	9=>7=>5	174340	292			9,(1,5,7),10,3,6,4,11,(2,8)	9,(5,7),1,10,6,3,4,(2,8,11)			5.0	550	6.0	6-7	3550.0	15.0
200734082806	ダ	右	1000	晴	良	17:00	D2　ー1組		2007-8-28	8	旭川	4	60万円以下	(規定)	11	110	1	11.0	110	1.0	5.0	130	2.0	5-11	370	2	11=>5	320	1	1-5-11	1100	4	11=>5=>1	1770	3			4,5,11,1,3,(6,10,12),8,2,(7,9)	(1,4,5,11),3,(10,12),6,(2,8),(7,9)			1.0	280	7.0	5-8	360.0	2.0
200734082807	ダ	右	1500	晴	良	17:30	D1　ー3組		2007-8-28	8	旭川	4	80万円以下	(規定)	3	120	1	3.0	110	1.0	2.0	160	4.0	2-3	270	1	3=>2	380	1	2-3-6	390	1	3=>2=>6	1240	2	7,3,6,(2,5,8),4,1	7,(3,6),2,8,5,4,1	7,(3,6),2,(5,8),(4,1)	(7,3,6),2,5,(4,1),8			6.0	120	2.0			
200734082808	ダ	右	1500	晴	良	18:00	2歳　オープン		2007-8-28	8	旭川	4	(規定)		7	180	1	7.0	110	1.0	9.0	170	2.0	7-9	440	1	7=>9	510	1	6-7-9	670	1	7=>9=>6	1680	1	2,5,1,7,9,8,(6,10),11,12,(4,3)	2,(1,5),7,9,8,(6,10),11,12,(4,3)	(2,7,9),1,(5,11),6,10,12,8,(4,3)	(7,9),(2,1),6,(11,10),4,(5,12),3,8			6.0	220	5.0	6-7	450.0	2.0
200734082809	ダ	右	1000	晴	良	18:30	ウィナーズチャレンジ 		2007-8-28	8	旭川	4	(規定)		4	2990	8	4.0	220	5.0	2.0	140	2.0	2-4	3270	13	4=>2	10710	36	1-2-4	1630	5	4=>2=>1	22370	78			(1,5,8),2,(3,6,4)	1,(5,8),2,4,(3,6)			1.0	120	1.0			
200734082810	ダ	右	1600	晴	良	19:10	JAむかわほほえみ特 		2007-8-28	8	旭川	4	200万円以下	(規定)	4	140	1	4.0	100	1.0	5.0	100	2.0	4-5	210	1	4=>5	360	1	4-5-9	620	1	4=>5=>9	1690	1	9,4,(1,5),2,6,(3,8),7	9,(1,4),(2,5),(3,6,8),7	4,9,5,(2,6,8),(1,3),7	(9,4),5,(2,8),1,6,(3,7)			9.0	150	4.0	4-5	240.0	1.0
200734082811	ダ	右	1600	晴	良	19:50	北海道競馬記者クラブ 		2007-8-28	8	旭川	4	300万円以下	(規定)	5	2270	6	5.0	410	8.0	4.0	110	1.0	4-5	1630	6	5=>4	6470	17	4-5-8	2890	9	5=>4=>8	36270	104	4,(2,3),6,7,8,10-5,9	4,(3,6,7),2,8,10-5,9	4,3,(7,8),6,10,2,5-9	4,(7,8),3,10,6,2,5-9			8.0	210	4.0	4-5	1800.0	6.0
200734082901	ダ	右	1000	晴	良	14:30	2歳　未勝利		2007-8-29	8	旭川	5	(規定)		11	1090	7	11.0	180	3.0	2.0	370	8.0	2-11	5470	17	11=>2	12000	34	2-3-11	6840	22	11=>2=>3	96340	220			2,(3,10),11,8,(6,7),9,(1,5),4	(2,3,10),11,8,9,(6,7),(1,5),4			3.0	130	1.0	2-8	12210.0	22.0
200734082902	ダ	右	1000	晴	良	15:00	2歳　未勝利		2007-8-29	8	旭川	5	(規定)		11	290	1	11.0	150	2.0	6.0	300	6.0	6-11	5780	19	11=>6	11690	35	6-10-11	11840	38	11=>6=>10	63790	194			(5,7),11,(3,10),2,(1,8),(4,6),9	(5,11),(3,7,10),2,(1,4,6,8),9			10.0	160	3.0	6-8	1570.0	7.0
200734082903	ダ	右	1500	晴	良	15:30	2歳　未勝利		2007-8-29	8	旭川	5	(規定)		9	390	3	9.0	190	3.0	3.0	230	6.0	3-9	2140	9	9=>3	8280	25	3-8-9	1270	5	9=>3=>8	15180	49	3,6,8,(9,10),2,4,5,1-7	(3,6),8,10,(2,4,9),(1,5)-7	3,(6,8),(9,10),(2,4),(1,5)-7	(3,6,8),9,(2,4),10,(1,5),7			8.0	130	1.0	3-8	2300.0	10.0
200734082904	ダ	右	1000	晴	良	16:00	2歳　未勝利		2007-8-29	8	旭川	5	(規定)		11	2700	8	11.0	530	7.0	2.0	170	2.0	2-11	2300	10	11=>2	11780	29	2-11-12	3450	13	11=>2=>12	38660	105			2,(5,9),(6,8,12),11,1,3,(4,7),10	(2,9),(12,11),5,8,6,(4,7,1),3,10			12.0	200	3.0	2-8	520.0	2.0
200734082905	ダ	右	1500	晴	良	16:30	アタックチャレンジ競		2007-8-29	8	旭川	5	(規定)		6	150	1	6.0	100	1.0	8.0	130	4.0	6-8	300	1	6=>8	480	2	5-6-8	380	1	6=>8=>5	1160	2	8,(6,7),2,9,3,5,4	86729354	8,6,9,(2,5,7),4,3	8,6,2,(5,9),7,4,3			5.0	130	2.0	6-8	180.0	1.0
200734082906	ダ	右	1000	晴	良	17:00	アタックチャレンジ競		2007-8-29	8	旭川	5	(規定)		6	390	2	6.0	130	2.0	8.0	120	1.0	6-8	340	1	6=>8	710	2	6-8-9	640	2	6=>8=>9	2830	8			4,(5,8,9),1,6,7,3,2	4,(1,5,8,9),6,7,3,2			9.0	140	4.0	6-7	300.0	1.0
200734082907	ダ	右	1000	晴	良	17:30	D3　ー2組		2007-8-29	8	旭川	5	40万円以下	(規定)	12	2590	7	12.0	600	8.0	9.0	120	2.0	9-12	2200	9	12=>9	7480	23	7-9-12	2390	4	12=>9=>7	28560	77			(9,12),(10,13),7,1,11,5,6,3,4,8,2	(9,12),7,(10,13),1,(5,6),11,3,4,2,8			7.0	120	1.0	6-8	400.0	2.0
200734082908	ダ	右	1000	晴	良	18:00	フレッシュチャレンジ		2007-8-29	8	旭川	5	牝(規定)		8	180	1	8.0	100	1.0	1.0	170	3.0	1-8	490	2	8=>1	700	2	1-5-8	2270	8	8=>1=>5	6900	24			(1,6),7,4,9,(2,8),5	1,6,7,(5,4,2),8,9			5.0	300	5.0	1-8	390.0	2.0
200734082909	ダ	右	1000	晴	良	18:30	マイヤ特別 		2007-8-29	8	旭川	5	160万円以下	(規定)	3	150	1	3.0	110	1.0	4.0	120	2.0	3-4	210	1	3=>4	370	1	3-4-8	520	2	3=>4=>8	1580	2			1,4,(3,7),5,8,2,6	(1,4),(3,7,8),5,2,6			8.0	120	3.0			
200734082910	ダ	右	1600	晴	良	19:10	競馬総合チャンネル特 		2007-8-29	8	旭川	5	450万円以下	(別定)	11	390	3	11.0	150	2.0	4.0	150	3.0	4-11	990	5	11=>4	1780	6	4-5-11	2760	11	11=>4=>5	10270	36	1,4,11-9,5,(8,10),2,(3,7),6	1,(4,11)-9,5,(8,10),(3,7),2,6	4,11,1,9,5,(8,3),(10,7),2,6	(4,11),1,(8,9,5),3,10,7,2,6			5.0	290	6.0	4-8	970.0	5.0
200734082911	ダ	右	1000	晴	良	19:50	クロフネ賞 		2007-8-29	8	旭川	5	(馬齢)		7	960	3	7.0	290	4.0	14.0	2,000	13.0	7-14	51950	58	7=>14	39860	73	7-10-14	38820	81	7=>14=>10	268010	441			10,1,2,13,5,(12,14),7,3,8,11,6=9	10,(1,2,5),(14,7),(13,3),8,(12,11),6=9			10.0	110	1.0	5-8	6080.0	12.0
200734082912	ダ	右	1500	晴	良	20:30	D2　ー1組		2007-8-29	8	旭川	5	60万円以下	(規定)	8	750	2	8.0	230	4.0	5.0	130	2.0	5-8	2340	7	8=>5	3890	11	4-5-8	4600	11	8=>5=>4	19240	46	9,(1,8),3,5,4,(6,7)-(2,10)	9,8,1,3,5,4,(6,7)-2,10	9,8=5,(4,1),3,(6,7)-2-10	8,9-5,(4,1)-(6,3,7),2-10			4.0	200	3.0	5-7	2400.0	6.0
200734083001	ダ	右	1000	晴	良	14:30	2歳　牝馬		2007-8-30	8	旭川	6	牝(規定)		8	200	1	8.0	100	1.0	4.0	110	2.0	4-8	280	1	8=>4	550	1	4-7-8	430	1	8=>4=>7	1840	2			7,8,(4,13),10,(5,11,12),1,3,(6,9)-2	(7,8),(4,13),10,(1,5),(11,12),6,(3,9)-2			7.0	130	3.0	4-6	300.0	1.0
200734083002	ダ	右	1500	晴	良	15:00	2歳　未勝利		2007-8-30	8	旭川	6	(規定)		4	150	1	4.0	100	1.0	8.0	120	3.0	4-8	310	2	4=>8	400	2	4-5-8	280	1	4=>8=>5	810	2	7,(4,8),(1,5,6),2	7,4,8,1,5,6=2	7,4,8,5,1,6=2	(7,4),8,5,(1,6)-2			5.0	100	2.0			
200734083003	ダ	右	1500	晴	良	15:30	2歳　未勝利		2007-8-30	8	旭川	6	(規定)		2	5310	7	2.0	940	8.0	6.0	160	3.0	2-6	10990	17	2=>6	24320	31	2-6-8	7910	19	2=>6=>8	134210	154	2,6,(4,8),(1,3),7,5	(2,6),(3,4,8),(1,7),5	(2,6,4),8,3,7,5-1	(2,6),(4,8),3,7,5-1			8.0	120	2.0			
200734083004	ダ	右	1000	晴	良	16:00	フレッシュチャレンジ		2007-8-30	8	旭川	6	(規定)		4	220	1	4.0	100	1.0	2.0	190	5.0	2-4	670	2	4=>2	1190	5	2-4-8	1650	4	4=>2=>8	5140	12			1,4,(2,6),(7,8),3,5-9	(4,6),1,2,(7,8),5,3,9			8.0	160	3.0	2-4	590.0	3.0
200734083005	ダ	右	1000	晴	良	16:30	アタックチャレンジ競		2007-8-30	8	旭川	6	牝(規定)		6	210	1	6.0	100	1.0	4.0	140	3.0	4-6	620	2	6=>4	1150	3	4-6-8	1030	4	6=>4=>8	5860	18			6,(4,8),7,(1,3,5),2	6,4,8,(1,5,7),2,3			8.0	170	4.0			
200734083006	ダ	右	1000	晴	良	17:00	アタックチャレンジ競		2007-8-30	8	旭川	6	(規定)		8	380	2	8.0	130	2.0	10.0	380	9.0	8-10	4350	17	8=>10	11940	33	8-10-11	3190	10	8=>10=>11	34530	111			11,(6,8),9,10,1,2,(3,5),4,7	11,(6,8),10,9,1,(2,3),5,4,7			11.0	120	1.0	7-8	460.0	2.0
200734083007	ダ	右	1000	晴	良	17:30	D3　ー1組		2007-8-30	8	旭川	6	40万円以下	(規定)	6	710	2	6.0	180	5.0	3.0	140	2.0	3-6	1140	5	6=>3	3830	12	3-5-6	680	2	6=>3=>5	9130	29			5,6,8,(10,11),3,7,9,4	(5,6),3,(8,10,11),4,9,7			5.0	110	1.0	3-6	1450.0	8.0
200734083008	ダ	右	1500	晴	良	18:00	D2　ー2組		2007-8-30	8	旭川	6	60万円以下	(規定)	5	260	2	5.0	150	3.0	11.0	130	1.0	5-11	360	1	5=>11	800	1	5-9-11	12680	33	5=>11=>9	49830	129	1710261148593	1,7,10,2,6,(4,11),(5,8),9,3	1,(7,10),2,(4,11,6),5,8,9,3	1,(7,10),(4,2,11),5,(6,9),8,3			9.0	1,240	11.0	5-8	240.0	1.0
200734083009	ダ	右	1600	晴	良	18:30	ヤングジェネレーショ 		2007-8-30	8	旭川	6	800万円以下	(別定)	8	2310	6	8.0	280	4.0	7.0	120	1.0	7-8	2060	8	8=>7	5000	18	7-8-10	17300	35	8=>7=>10	174990	261	7,6,(4,5,9),1,10,2,11,8	7,6,(4,5,9),1,10,2,11,8	7,6,9,(4,5),10,11,2,1,8	(7,6),(4,5,9),10,11,(2,1,8)			10.0	1,180	10.0	6-7	990.0	4.0
200734083010	ダ	右	1600	晴	良	19:10	ディープインパクト・ 		2007-8-30	8	旭川	6	(別定)		1	620	3	1.0	140	3.0	5.0	120	1.0	1-5	590	3	1=>5	1570	6	1-2-5	3380	10	1=>5=>2	13780	37	7,4,1,9,3,5,6,2-8	7=4,1,(3,9),(5,6),2-8	7=4,(5,1),(3,9,6),2-8	7=4,5,(3,1,6),2,9-8			2.0	590	7.0	1-5	620.0	3.0
200734083011	ダ	右	1600	晴	良	19:50	ブリーダーズゴールド	G	2007-8-30	8	旭川	6	(馬齢)		11	1250	3	11.0	270	3.0	2.0	2,210	13.0	2-11	39460	55	11=>2	80550	109	2-10-11	215770	219	11=>2=>10	1154950	1150	4,8,12,13,14,1,(7,10),5,6,11,(3,9),2	4,(8,12),(13,1,14,10),(5,7,6),11,(9,2),3	(4,8,1),10,6,13,14,(5,11),(7,12,2),9,3	(8,1,10),4,6,11,(13,5,14,2),(9,3),7,12			10.0	420	6.0	2-7	29120.0	29.0
200734090401	ダ	右	1000	晴	良	15:00	D級		2007-9-4	9	旭川	1	(別定)		4	360	2							2-4	260	1	4=>2	540	2	2-4-7	140	1	4=>2=>7	830	2			2471.0	2471.0								
200734090402	ダ	右	1000	晴	良	15:30	D級		2007-9-4	9	旭川	1	(別定)		5	270	2	5.0	150	2.0	3.0	250	3.0	3-5	960	3	5=>3	1050	4	1-3-5	190	1	5=>3=>1	1650	5			(1,5),(2,3),7,4	(1,5),(2,3),4,7								
200734090403	ダ	右	1000	晴	良	16:00	2歳　未勝利		2007-9-4	9	旭川	1	(規定)		8	200	1	8.0	100	2.0	5.0	100	1.0	5-8	170	1	8=>5	380	1	4-5-8	180	1	8=>5=>4	620	1			5,(3,8),1,4,2,(6,7)	5,8,(3,1),4,(2,6),7			4.0	100	3.0			
200734090404	ダ	右	1000	晴	良	16:30	2歳　未勝利		2007-9-4	9	旭川	1	(規定)		5	120	1	5.0	100	1.0	6.0	110	2.0	5-6	150	1	5=>6	300	1	1-5-6	460	3	5=>6=>1	810	1			(3,5,6),(1,8),7,2,4	(3,5,6),(1,8),7,2-4			1.0	150	5.0			
200734090405	ダ	右	1500	曇	良	17:00	D3　ー3組		2007-9-4	9	旭川	1	40万円以下	(規定)	3	300	2	3.0	100	2.0	5.0	100	1.0	3-5	170	1	3=>5	610	3	3-5-8	210	1	3=>5=>8	1290	3	3,4,(1,5),(2,8),(6,7)	(3,4),(1,5),8,2,(6,7)	3,(4,5),(1,8),(6,2),7	3,(5,8),(1,4),2,6,7			8.0	100	3.0			
200734090406	ダ	右	1000	曇	良	17:30	D3　ー3組		2007-9-4	9	旭川	1	40万円以下	(規定)	2	860	4	2.0	150	2.0	8.0	100	1.0	2-8	340	1	2=>8	1050	5	2-3-8	650	3	2=>8=>3	4740	16			8726341	8,2,7,(3,6),1,4								
200734090407	ダ	右	1000	曇	良	18:00	D3　ー2組		2007-9-4	9	旭川	1	40万円以下	(規定)	1	170	1	1.0	130	3.0	6.0	110	1.0	1-6	170	1	1=>6	350	2	1-4-6	120	1	1=>6=>4	510	1			1,3,6,4-2	1,(4,3,6)-2								
200734090408	ダ	右	1600	曇	良	18:30	室蘭やきとり特別 		2007-9-4	9	旭川	1	100万円以下	(規定)	6	200	1	6.0	130	1.0	1.0	1,540	7.0	1-6	6590	12	6=>1	5600	18	1-5-6	13290	30	6=>1=>5	64460	130	1675482	1675482	1,6,(7,5),4,2,8	1,6,(4,5),(8,7),2								
200734090409	ダ	右	1000	曇	良	19:10	オメガ特別 		2007-9-4	9	旭川	1	130万円以下	(規定)	7	4610	10	7.0	1,080	10.0	5.0	160	1.0	5-7	6830	27	7=>5	20870	62	3-5-7	64530	121	7=>5=>3	426310	670			(1,3),8,11,12,4,7,(5,6,9),2	(1,3),8,(5,4,11,12),7,6,9,2			3.0	480	7.0	5-6	1440.0	7.0
200734090410	ダ	右	1600	曇	良	19:50	テイエムオペラオー賞 		2007-9-4	9	旭川	1	130万円以下	(規定)	8	130	1	8.0	130	1.0	9.0	300	6.0	8-9	2000	10	8=>9	2760	10	5-8-9	3690	14	8=>9=>5	15750	60	1158110924	11,5,(1,8),(10,9),2,4	11,8,(5,9),10,1,2,4	8,(11,5,9),(1,2),4,10			5.0	190	4.0	7-7	1270.0	7.0
200734090501	ダ	右	1000	曇	良	15:00	2歳　未勝利		2007-9-5	9	旭川	2	(規定)		8	130	1	8.0	100	1.0	6.0	100	2.0	6-8	300	1	8=>6	310	1	6-8-10	530	2	8=>6=>10	1570	4			(6,8),4,10,3,1,5,7,2,9	8,6,4,10,3,5,7,(1,2),9			10.0	170	4.0	6-7	380.0	2.0
200734090502	ダ	右	1000	曇	良	15:30	2歳　未勝利		2007-9-5	9	旭川	2	(規定)		11	550	3	11.0	190	3.0	9.0	120	1.0	9-11	1170	4	11=>9	2950	12	2-9-11	14870	24	11=>9=>2	89670	119			(4,6,9),11,8,(2,7),5	(6,9),4,11,8,2,7,5			2.0	840	8.0	7-8	1010.0	5.0
200734090503	ダ	右	1500	曇	良	16:00	D3　ー2組		2007-9-5	9	旭川	2	40万円以下	(規定)	2	480	2	2.0	140	3.0	3.0	100	1.0	2-3	330	2	2=>3	1450	6	2-3-8	1410	5	2=>3=>8	7190	20	12367845	1,2,3,6,(8,7),4,5	1,2,3,(8,6),4,7,5	(1,2),(8,3),4,6,7,5			8.0	190	4.0			
200734090504	ダ	右	1000	曇	良	16:30	D1　ー2組		2007-9-5	9	旭川	2	80万円以下	(規定)	4	620	4	4.0	450	5.0	8.0	370	4.0	4-8	3750	12	4=>8	12240	30	4-7-8	9490	26	4=>8=>7	57790	152			6,7,8,2,(5,4),1	(6,7,2,4),(5,8),1								
200734090505	ダ	右	1000	曇	良	17:00	D1　ー2組		2007-9-5	9	旭川	2	80万円以下	(規定)	1	340	3	1.0	290	4.0	5.0	1,060	6.0	1-5	5200	14	1=>5	6850	19	1-5-8	2440	8	1=>5=>8	22850	73			6813524	(6,8),1,(3,5),2,4								
200734090506	ダ	右	1500	曇	良	17:30	D1　ー2組		2007-9-5	9	旭川	2	80万円以下	(規定)	9	180	1	9.0	100	1.0	4.0	170	3.0	4-9	980	3	9=>4	1370	4	4-6-9	8950	27	9=>4=>6	19830	56	(1,4),(2,5),9,6,8,11,10,7	1,4,5,(2,9),6,8,11-10,7	(1,4,5,9),6,8,2,11,7,10	(1,4,9),5,6,11,2,7,8,10			6.0	390	8.0	4-7	630.0	2.0
200734090507	ダ	右	1000	曇	良	18:00	D1　ー1組		2007-9-5	9	旭川	2	80万円以下	(規定)	9	150	1	9.0	100	1.0	4.0	190	4.0	4-9	890	3	9=>4	1060	4	4-5-9	1140	4	9=>4=>5	3220	10			5,9,10,4,(7,8)-6,1	5,9,10,4,(7,8)-6-1			5.0	170	3.0	4-8	480.0	4.0
200734090601	ダ	右	1500	曇	良	14:30	2歳　未勝利		2007-9-6	9	旭川	3	(規定)		7	320	2	7.0	110	2.0	2.0	110	3.0	2-7	280	1	7=>2	490	1	2-7-8	390	1	7=>2=>8	1820	4	86271435	8,(2,6),(1,7),4,3,5	8,(2,6),(1,7),4,3,5	(8,2),(6,7),1,(4,3),5			8.0	100	1.0			
200734090602	ダ	右	1000	曇	良	15:00	2歳　未勝利		2007-9-6	9	旭川	3	(規定)		11	290	2	11.0	190	3.0	8.0	180	2.0	8-11	510	3	11=>8	1830	7	8-10-11	7650	13	11=>8=>10	21550	44			8,(1,10,9),(5,11),(7,6),(2,3),4	8,(1,10,9),11,5,(2,3),6,4,7			10.0	1,030	9.0	7-8	240.0	1.0
200734090603	ダ	右	1000	曇	良	15:30	D3　ー1組		2007-9-6	9	旭川	3	40万円以下	(規定)	8	730	3	8.0	160	3.0	7.0	110	1.0	7-8	600	2	8=>7	1560	7	2-7-8	2420	12	8=>7=>2	11020	46			(2,5,7),8,6,(3,4)	(2,7),(5,8),4,(3,6)								
200734090604	ダ	右	1500	雨	良	16:00	D3　ー1組		2007-9-6	9	旭川	3	40万円以下	(規定)	9	390	2	9.0	100	1.0	4.0	100	2.0	4-9	220	1	9=>4	590	2	4-5-9	400	1	9=>4=>5	1930	4	7,9,10,(1,4),12,5,(3,8),11-2	7,9,(1,10),(4,12),5,(3,8),11,2	(7,9),10,12,(1,4),(5,8),3,11,2	97104151283112			5.0	180	4.0	4-7	230.0	1.0
200734090605	ダ	右	1000	雨	良	16:30	D2　ー2組		2007-9-6	9	旭川	3	60万円以下	(規定)	1	120	1	1.0	110	1.0	4.0	320	6.0	1-4	2620	9	1=>4	2770	9	1-4-5	3630	12	1=>4=>5	12000	38			7415623	4,(7,1),5,6,2								
200734090606	ダ	右	1000	雨	稍重	17:00	フレッシュチャレンジ		2007-9-6	9	旭川	3	(規定)		8	130	1	8.0	100	1.0	7.0	150	2.0	7-8	220	1	8=>7	410	2	2-7-8	300	1	8=>7=>2	740	1			8273564	8,2,7-(5,3),6=4								
