	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
200943090110	ダ	左	1700	晴	不良	17:00	ナイスハルター特別 		2009-9-1	5	船橋	2	(別定)		3	280	1	3	110	1	8	160	4	3-8	880	4	3-8	250	4	3-7	240	2	7-8	420	6	3=>8	1700	7	3-7-8	1120	4	3=>8=>7	5760	15	7,9,6,8,3,5,4,(1,2)	796835412	7,6,(9,8),(3,4),5,1,2	7,(6,8),4,9,3,5,1,2	7.0 - 10.6 - 11.6 - 12.8 - 12.9 - 12.9 - 12.7 - 13.3 - 14.4	7.0 - 17.6 - 29.2 - 42.0 - 54.9 - 67.8 - 80.5 - 93.8 - 108.2 (29.2-40.4)	7.0	140	3.0	3-8	550.0	3.0	3=>8	1040.0	4.0
200943090201	ダ	左	1500	曇	重	12:00	3歳ア　イ		2009-9-2	5	船橋	3	35万円未満		5	610	2	5	180	2	7	260	4	5-7	1230	5	5-7	310	5	2-5	320	6	2-7	310	4	5=>7	2450	9	2-5-7	900	4	5=>7=>2	8620	32	5,(3,6),7,2,4,1	5673214	5,6,7,(3,2,1),4	5761324	6.9 - 12.1 - 13.4 - 13.2 - 13.1 - 13.5 - 14.0 - 14.2	6.9 - 19.0 - 32.4 - 45.6 - 58.7 - 72.2 - 86.2 - 100.4 (32.4-41.7)									
200943090202	ダ	左	1200	曇	重	12:30	C3　選抜牝馬		2009-9-2	5	船橋	3			1	440	2	1	150	3	4	100	1	1-4	390	1	1-4	200	2	1-3	320	6	3-4	200	3	1=>4	810	3	1-3-4	620	3	1=>4=>3	3090	8		12845376	1,2,5,(4,8),7,3,6	1,2,(4,5),8,3,7,6	12.5 - 12.2 - 12.3 - 12.9 - 12.8 - 13.5	12.5 - 24.7 - 37.0 - 49.9 - 62.7 - 76.2 (37.0-39.2)	3.0	180	5.0						
200943090203	ダ	左	1200	曇	重	13:00	3歳ア　イ		2009-9-2	5	船橋	3	35万円未満		7	180	1	7	120	1	6	380	8	6-7	1540	6	6-7	770	7	3-7	320	2	3-6	980	12	7=>6	1780	5	3-6-7	2810	7	7=>6=>3	13020	41		(3,7),(2,6,8),(1,4),10,11,5	(3,7),(6,8),(10,11),2,4,1,5	(3,7),(6,8),11,10,(2,4),1,5	12.6 - 11.7 - 12.5 - 12.9 - 12.8 - 13.7	12.6 - 24.3 - 36.8 - 49.7 - 62.5 - 76.2 (36.8-39.4)	3.0	170	3.0	6-6	1300.0	5.0	6=>6	1400.0	5.0
200943090204	ダ	左	1000	曇	重	13:30	JRA認定競走		2009-9-2	5	船橋	3			7	610	2	7	120	2	6	180	5	6-7	1750	6	6-7	470	7	7-9	190	1	6-9	250	2	7=>6	2870	10	6-7-9	750	1	7=>6=>9	8420	26			796142358	7,9,6,(4,2),1,5,3,8	12.2 - 11.6 - 12.3 - 12.4 - 13.8	12.2 - 23.8 - 36.1 - 48.5 - 62.3 (36.1-38.5)	9.0	100	1.0	6-7	1070.0	6.0	7=>6	3120.0	13.0
200943090205	ダ	左	1500	曇	重	14:05	JRA認定競走		2009-9-2	5	船橋	3			3	260	2	3	120	1	8	130	3	3-8	740	4	3-8	270	3	3-4	210	1	4-8	310	5	3=>8	1340	5	3-4-8	530	1	3=>8=>4	3300	7	3,(4,8),1,5,9,(6,7,10),2	3,4,1,8,5,9,(6,7),10,2	34815976102	38415761092	6.7 - 11.6 - 12.0 - 13.1 - 12.9 - 13.0 - 13.3 - 13.5	6.7 - 18.3 - 30.3 - 43.4 - 56.3 - 69.3 - 82.6 - 96.1 (30.3-39.8)	4.0	120	2.0	3-7	780.0	4.0	3=>7	1230.0	5.0
200943090206	ダ	左	1500	曇	重	14:40	C3二		2009-9-2	5	船橋	3			3	160	1	3	110	1	8	110	2	3-8	460	2	3-8	280	2	3-4	420	5	4-8	690	9	3=>8	620	2	3-4-8	1780	6	3=>8=>4	3560	8	786534921	7,8,6,(5,3),4,9,2,1	(8,3),7,6,4,5,9,2,1	3,8,(7,6),(4,9),5,2,1	6.9 - 12.4 - 13.3 - 12.9 - 12.5 - 12.1 - 13.0 - 14.2	6.9 - 19.3 - 32.6 - 45.5 - 58.0 - 70.1 - 83.1 - 97.3 (32.6-39.3)	4.0	200	4.0	3-8	400.0	1.0	3=>8	600.0	2.0
200943090207	ダ	左	1200	曇	重	15:15	C1二　アイ		2009-9-2	5	船橋	3			6	150	1	6	110	1	3	140	4	3-6	480	2	3-6	180	1	6-8	190	2	3-8	500	8	6=>3	570	1	3-6-8	900	5	6=>3=>8	2040	1		(3,6,9),1,8,2,5,7,4	(6,9),(1,8),3,(2,5),7,4	(6,9,8),1,3,(2,5),7,4	12.2 - 11.4 - 11.7 - 12.3 - 12.4 - 13.8	12.2 - 23.6 - 35.3 - 47.6 - 60.0 - 73.8 (35.3-38.5)	8.0	130	3.0	3-6	440.0	2.0	6=>3	550.0	2.0
200943090208	ダ	左	1600	曇	重	15:50	C1二　アイ		2009-9-2	5	船橋	3			2	540	4	2	140	4	7	130	3	2-7	1110	6	2-7	390	6	2-4	290	5	4-7	290	4	2=>7	2590	12	2-4-7	810	2	2=>7=>4	7270	23	2,9,7,1,4,6,(5,10),8,3	2,9,(1,7),4,5,6,10,8,3	2,9,7,1,4,5,(6,10),(8,3)	2,7,4,1,9,(5,6),10,8,3	12.1 - 11.5 - 12.8 - 12.7 - 12.5 - 12.8 - 13.6 - 13.9	12.1 - 23.6 - 36.4 - 49.1 - 61.6 - 74.4 - 88.0 - 101.9 (36.4-40.3)	4.0	120	1.0	2-7	1050.0	5.0	2=>7	2700.0	12.0
200943090209	ダ	左	1600	曇	重	16:25	ナイスブーツ特別 		2009-9-2	5	船橋	3	(別定)		5	320	2	5	180	3	3	150	2	3-5	940	2	3-5	340	2	5-7	570	9	3-7	490	6	5=>3	1650	3	3-5-7	1550	2	5=>3=>7	5970	2	(4,7),8,5,(2,9),10,3,1,6	4,7,8,2,5,9,(3,6),1,10	4,7,(2,5,8),9,6,(1,3),10	47523189610	12.2 - 11.6 - 13.0 - 13.1 - 12.8 - 13.3 - 13.0 - 13.6	12.2 - 23.8 - 36.8 - 49.9 - 62.7 - 76.0 - 89.0 - 102.6 (36.8-39.9)	7.0	250	6.0	3-5	1010.0	4.0	5=>3	1840.0	7.0
200943090210	ダ	左	1800	曇	重	17:00	ファビィサドル特別 		2009-9-2	5	船橋	3			6	520	3	6	130	3	2	100	1	2-6	360	1	2-6	170	1	6-7	320	3	2-7	180	2	6=>2	1050	4	2-6-7	450	1	6=>2=>7	2920	4	2,6,7,(8,11),4,10,12,1,5,9,3	2,6,7,8,11,4,10,12,(1,5),9,3	2,6,7,(8,11),4,(5,10,12),9,1,3	(2,6),7,8,11,(5,4,10,12),9,1,3	11.6 - 11.5 - 12.6 - 13.9 - 13.4 - 12.7 - 12.6 - 12.6 - 13.0	11.6 - 23.1 - 35.7 - 49.6 - 63.0 - 75.7 - 88.3 - 100.9 - 113.9 (35.7-38.2)	7.0	120	2.0	2-5	360.0	1.0	5=>2	1130.0	4.0
200943090211	ダ	左	1700	曇	重	17:35	千葉日報賞 		2009-9-2	5	船橋	3			1	170	1	1	120	1	2	510	7	1-2	2650	8	1-2	770	8	1-7	270	2	2-7	1,530	15	1=>2	3750	13	1-2-7	3400	9	1=>2=>7	20910	56	1,2,3,7,(5,6),4,8,9,10	1,2,3,6,7,5,(9,8),4,10	1,2,7,3,(6,9),8,5,10,4	1,2,7,9,6,3,8,5,10-4	6.8 - 11.0 - 11.9 - 12.6 - 12.6 - 12.4 - 12.7 - 13.6 - 14.0	6.8 - 17.8 - 29.7 - 42.3 - 54.9 - 67.3 - 80.0 - 93.6 - 107.6 (29.7-40.3)	7.0	150	3.0	1-2	2830.0	8.0	1=>2	3560.0	14.0
200943090301	ダ	左	1500	曇	稍重	12:00	C3一　イ		2009-9-3	5	船橋	4			7	530	2	7	100	2	6	100	1	6-7	190	1	6-7	150	1	4-7	400	7	4-6	350	6	7=>6	950	4	4-6-7	810	3	7=>6=>4	4180	14	(6,7),8,3,(4,9),(1,5),2	(6,7),8,4,3,9,5,1,2	(6,7),(8,4),5,9,(1,2),3	(6,7),4,8,5,9,(1,2),3	6.6 - 12.1 - 12.8 - 13.0 - 13.0 - 12.8 - 13.0 - 13.9	6.6 - 18.7 - 31.5 - 44.5 - 57.5 - 70.3 - 83.3 - 97.2 (31.5-39.7)	4.0	220	5.0	6-7	190.0	1.0	7=>6	940.0	4.0
200943090302	ダ	左	1500	曇	稍重	12:30	C3一　ア		2009-9-3	5	船橋	4			1	150	1	1	100	1	7	110	2	1-7	200	1	1-7	130	1	1-8	610	9	7-8	660	10	1=>7	280	1	1-7-8	1070	4	1=>7=>8	2380	7	1,3,(4,8),9,(6,7),2,5	138496725	(1,3),8,7,(4,9),(2,5),6	(1,3),8,7,(9,5),4,2,6	6.8 - 11.9 - 13.1 - 13.3 - 12.6 - 13.0 - 13.3 - 13.6	6.8 - 18.7 - 31.8 - 45.1 - 57.7 - 70.7 - 84.0 - 97.6 (31.8-39.9)	8.0	190	5.0	1-7	220.0	1.0	1=>7	290.0	1.0
200943090303	ダ	左	1200	曇	稍重	13:00	C2四　アイ		2009-9-3	5	船橋	4			6	280	1	6	140	2	8	170	4	6-8	820	4	6-8	310	2	6-7	2,360	23	7-8	3,260	27	6=>8	1610	6	6-7-8	12850	32	6=>8=>7	56320	152		(2,6),8,1,9,4,(5,7),3	(2,6),8,1,7,9,4,5,3	6,2,8,7,1,9,(4,3,5)	12.1 - 11.6 - 12.1 - 12.8 - 13.2 - 13.6	12.1 - 23.7 - 35.8 - 48.6 - 61.8 - 75.4 (35.8-39.6)	7.0	730	8.0	6-8	360.0	2.0	6=>8	850.0	4.0
200943090304	ダ	左	1500	曇	稍重	13:30	C2四　アイ		2009-9-3	5	船橋	4			3	250	1	3	140	2	6	150	3	3-6	770	3	3-6	360	3	3-9	700	7	6-9	970	14	3=>6	1180	4	3-6-9	2500	10	3=>6=>9	8810	24	2,6,(1,8),10,9,(3,7),5,4	2,6,1,8,10,9,3,(5,7),4	2,6,(1,3),(8,10),(5,7),9,4	2,6,3,1,10,8,(9,5,7)-4	6.7 - 12.2 - 13.3 - 12.9 - 12.3 - 13.1 - 13.4 - 13.6	6.7 - 18.9 - 32.2 - 45.1 - 57.4 - 70.5 - 83.9 - 97.5 (32.2-40.1)	9.0	210	4.0	3-6	700.0	3.0	3=>6	1020.0	4.0
200943090305	ダ	左	1000	曇	稍重	14:05	JRA認定競走		2009-9-3	5	船橋	4			9	190	1	9	110	1	7	120	2	7-9	360	1	7-9	160	1	4-9	180	2	4-7	280	3	9=>7	540	1	4-7-9	560	1	9=>7=>4	1600	1			9,4,7,8-(1,3),6,5,2	9,7,8,4,3,(1,6)-5,2	11.9 - 11.1 - 12.3 - 12.2 - 13.3	11.9 - 23.0 - 35.3 - 47.5 - 60.8 (35.3-37.8)	4.0	170	4.0	7-8	270.0	1.0	8=>7	560.0	1.0
200943090306	ダ	左	1600	曇	稍重	14:40	日暮特別 		2009-9-3	5	船橋	4			8	160	1	8	100	1	4	110	3	4-8	250	2	4-8	140	2	7-8	130	1	4-7	210	4	8=>4	350	2	4-7-8	190	1	8=>4=>7	590	1	37814562	37814562	(3,7),8,(1,4),(5,6)-2	(7,8),3,4,1,(5,6)-2	12.2 - 11.8 - 13.0 - 13.0 - 12.9 - 12.9 - 13.1 - 13.4	12.2 - 24.0 - 37.0 - 50.0 - 62.9 - 75.8 - 88.9 - 102.3 (37.0-39.4)	7.0	100	2.0						
200943090307	ダ	左	1200	曇	稍重	15:15	C2三　アイ		2009-9-3	5	船橋	4			6	160	1	6	100	1	2	140	2	2-6	490	2	2-6	190	1	6-10	610	7	2-10	1,160	14	6=>2	550	2	2-6-10	1860	7	6=>2=>10	3660	8		(3,6,11),4,1,5,(2,10),7,9	(3,6),11,(1,4),10,5,2-(7,9)	(3,6),10,(11,2),1,4,5,7,9	12.5 - 11.7 - 12.2 - 12.8 - 12.8 - 13.0	12.5 - 24.2 - 36.4 - 49.2 - 62.0 - 75.0 (36.4-38.6)	10.0	240	5.0	2-6	460.0	3.0	6=>2	650.0	3.0
200943090308	ダ	左	1600	曇	稍重	15:50	C2三　アイ		2009-9-3	5	船橋	4			13	610	4	13	170	3	5	240	4	5-13	2060	7	5-13	630	5	12-13	970	15	5-12	950	14	13=>5	3690	13	5-12-13	7330	33	13=>5=>12	41960	164	12,4,9,5,(3,7),1,6,(2,10),(8,13),11	12,4,9,5,(3,7),1,6,(2,13),10,8,11	12,4,9,5,3,1,6,(7,13),2,(8,11),10	12,9,4,5,1,(6,3,13),7,2,(8,11),10	12.5 - 12.1 - 12.7 - 12.9 - 12.7 - 13.3 - 13.3 - 13.7	12.5 - 24.6 - 37.3 - 50.2 - 62.9 - 76.2 - 89.5 - 103.2 (37.3-40.3)	12.0	320	6.0	4-8	920.0	4.0	8=>4	2370.0	10.0
200943090309	ダ	左	1200	曇	稍重	16:25	ひまわり賞		2009-9-3	5	船橋	4			8	1440	5	8	330	6	4	780	8	4-8	23380	30	4-8	2,720	27	5-8	760	10	4-5	1,460	19	8=>4	46170	59	4-5-8	18100	45	8=>4=>5	251180	368		4,(8,11),1,(3,10),2,(6,7),5	4,8,11,(1,3),10,7,6,5,2	4,8,11,(1,10),3,7,5,6,2	12.4 - 12.0 - 12.5 - 12.7 - 12.9 - 13.0	12.4 - 24.4 - 36.9 - 49.6 - 62.5 - 75.5 (36.9-38.6)	5.0	180	2.0	4-7	25010.0	24.0	7=>4	51640.0	40.0
200943092201	ダ	左	1200	曇	良	11:00	2歳ア　イ		2009-9-22	6	船橋	1	25万円未満		6	480	2	6	110	2	1	100	1	1-6	340	1	1-6	160	1	6-11	310	4	1-11	240	2	6=>1	900	3	1-6-11	420	1	6=>1=>11	3470	8		1,6,2,5,10,(8,12),4,11,9,7,3	1,6,2,(5,12),(8,10,11),(9,7),4,3	1,6,2,5,11,10,8,12,9,7,(4,3)	11.8 - 11.3 - 12.0 - 12.5 - 13.3 - 13.5	11.8 - 23.1 - 35.1 - 47.6 - 60.9 - 74.4 (35.1-39.3)	11.0	120	3.0	1-5	240.0	1.0	5=>1	860.0	3.0
200943092202	ダ	左	1500	曇	良	11:30	2歳ア　イ		2009-9-22	6	船橋	1	25万円未満		9	1010	5	9	300	5	1	300	4	1-9	3400	16	1-9	690	8	3-9	760	9	1-3	900	12	9=>1	5720	25	1-3-9	5380	19	9=>1=>3	35650	122	6,(2,5,4,11),(3,9),(7,12),8,10,1	6,4,11,2,(3,9),5,(7,12),8,10,1	6,(4,11,9,10),3,2,12,5,(7,8),1	6,(4,9),3,11,10,12,2,5,(7,1),8	6.4 - 12.1 - 12.6 - 12.8 - 12.8 - 13.0 - 14.2 - 15.4	6.4 - 18.5 - 31.1 - 43.9 - 56.7 - 69.7 - 83.9 - 99.3 (31.1-42.6)	3.0	280	3.0	1-7	2620.0	14.0	7=>1	3610.0	19.0
200943092203	ダ	左	1200	曇	良	12:00	C3五　イ		2009-9-22	6	船橋	1			8	120	1	8	120	2	2	190	3	2-8	710	2	2-8	360	3	4-8	140	1	2-4	760	11	8=>2	1060	4	2-4-8	1080	3	8=>2=>4	3570	7		1,4,6,(2,8),3,(7,11),12,5,10,9	1,4,(6,8),2,3,7,11,12,5,10,9	1,(4,6,8),2,7,3,(5,11),12,10,9	12.4 - 11.9 - 12.1 - 12.4 - 13.6 - 14.0	12.4 - 24.3 - 36.4 - 48.8 - 62.4 - 76.4 (36.4-40.0)	4.0	100	1.0	2-6	680.0	3.0	6=>2	960.0	5.0
200943092204	ダ	左	1200	曇	良	12:30	C3五　ア		2009-9-22	6	船橋	1			8	160	1	8	100	1	5	140	3	5-8	780	3	5-8	490	7	6-8	140	1	5-6	430	5	8=>5	1060	4	5-6-8	560	1	8=>5=>6	2950	5		8,11,12,(5,6),(1,3,7,10),2,9,4	8,(11,12),(5,6),10,(1,7),3,(2,9),4	8,12,11,5,6,(1,7,10),3,(2,9),4	12.2 - 12.1 - 12.2 - 12.4 - 13.1 - 14.3	12.2 - 24.3 - 36.5 - 48.9 - 62.0 - 76.3 (36.5-39.8)	6.0	110	2.0	5-6	190.0	1.0	6=>5	330.0	1.0
200943092205	ダ	左	1500	曇	良	13:00	C3四		2009-9-22	6	船橋	1			6	360	2	6	160	2	7	7,410	12	6-7	32180	46	6-7	7,990	48	6-10	1,890	23	7-10	18,020	60	6=>7	34740	72	6-7-10	255090	188	6=>7=>10	761560	815	4,6,12,7,5,(1,9),3,11,(8,10),2	4,(6,12),7,(5,9),1,3,8,11,10,2	(4,6),12,7,(9,3),5,1,(10,11),8,2	(4,6),(7,12),(9,3),10,5,11,1,2,8	6.6 - 12.2 - 12.6 - 12.5 - 12.7 - 13.0 - 13.9 - 14.6	6.6 - 18.8 - 31.4 - 43.9 - 56.6 - 69.6 - 83.5 - 98.1 (31.4-41.5)	10.0	640	8.0	5-6	1090.0	6.0	5=>6	2020.0	11.0
200943092206	ダ	左	1000	曇	良	13:30	3歳　選抜馬		2009-9-22	6	船橋	1			2	370	3	2	140	1	9	160	4	2-9	450	1	2-9	290	1	2-3	2,670	30	3-9	1,980	24	2=>9	780	1	2-3-9	6380	23	2=>9=>3	21140	66			2,(10,11),9,5,7,(3,8),1,6,4	2,(10,11,9),5,3,7,8,(1,6),4	11.7 - 11.1 - 11.7 - 12.9 - 13.9	11.7 - 22.8 - 34.5 - 47.4 - 61.3 (34.5-38.5)	3.0	1,150	11.0	2-7	450.0	1.0	2=>7	700.0	1.0
200943092207	ダ	左	1200	曇	良	14:00	C2一　アイ		2009-9-22	6	船橋	1			5	430	3	5	200	4	3	140	2	3-5	820	4	3-5	300	3	5-8	510	7	3-8	380	5	5=>3	1900	9	3-5-8	1250	4	5=>3=>8	8260	26		3,(8,9),2,12,7,(5,11),(4,6),10,1	(3,8),9,(2,12),7,(4,5),11,6,10,1	(3,8),9,7,(2,12),5,4,(6,11),10,1	12.2 - 11.6 - 11.7 - 12.2 - 12.9 - 13.9	12.2 - 23.8 - 35.5 - 47.7 - 60.6 - 74.5 (35.5-39.0)	8.0	190	3.0	3-5	770.0	3.0	5=>3	1660.0	7.0
200943092208	ダ	左	1600	曇	良	14:35	C2一　アイ		2009-9-22	6	船橋	1			8	150	1	8	100	1	3	160	3	3-8	610	2	3-8	290	2	4-8	180	1	3-4	420	5	8=>3	750	2	3-4-8	650	1	8=>3=>4	2000	2	7,8,(10,12),1,4,11,(2,14),3,(9,6),13,5	7,8,10,(1,12),4,11,2,(9,3,14),6,13,5	7,8,(1,10),(4,12),(11,2),3,9,6,14,(5,13)	7,8,4,10,1,12,(11,2,3),9,6,14,5,13	12.1 - 11.8 - 12.8 - 13.0 - 12.4 - 12.9 - 13.6 - 14.3	12.1 - 23.9 - 36.7 - 49.7 - 62.1 - 75.0 - 88.6 - 102.9 (36.7-40.8)	4.0	120	2.0	3-5	180.0	1.0	5=>3	250.0	1.0
200943092209	ダ	左	1600	曇	良	15:10	有りの実特別 		2009-9-22	6	船橋	1	256万円以上		7	4120	11	7	610	9	4	290	5	4-7	27610	53	4-7	4,920	48	2-7	2,210	30	2-4	1,320	15	7=>4	119450	131	2-4-7	46210	124	7=>4=>2	848110	1105	1,(3,8),2,(5,11),(4,9),10,(7,14),12,6,13	1,3,8,2,11,5,4,9,7,14,(12,10),6-13	1,3,(2,8),9,7,(11,4),5,14,12,6,10,13	(1,3),2,9,4,7,8,(12,11,5),14,(13,6),10	12.1 - 12.2 - 12.6 - 12.8 - 12.8 - 13.1 - 13.9 - 14.0	12.1 - 24.3 - 36.9 - 49.7 - 62.5 - 75.6 - 89.5 - 103.5 (36.9-41.0)	2.0	150	1.0	3-5	6760.0	20.0	5=>3	13390.0	37.0
200943092210	ダ	左	1000	曇	良	15:45	穂波スプリント 		2009-9-22	6	船橋	1			5	1100	5	5	240	5	12	170	2	5-12	2610	10	5-12	820	9	5-9	1,350	17	9-12	1,160	14	5=>12	6720	28	5-9-12	5960	19	5=>12=>9	28620	84			(5,13),(1,2,9),(3,12),4,10,14,11,6,7,8	5139212134111410678	11.5 - 11.0 - 11.7 - 12.8 - 12.9	11.5 - 22.5 - 34.2 - 47.0 - 59.9 (34.2-37.4)	9.0	290	6.0	4-7	1260.0	5.0	4=>7	3470.0	14.0
200943092211	ダ	左	1600	曇	良	16:20	月の雫特別 		2009-9-22	6	船橋	1			5	330	2	5	170	4	13	220	5	5-13	2010	9	5-13	580	9	5-11	180	1	11-13	440	6	5=>13	3400	14	5-11-13	1140	3	5=>13=>11	9260	29	7,12,(1,13),5,(4,14),11,(3,8),6,(2,10),9	7,12,(1,13),5,4,11,(3,14,8),6,2,9,10	(7,13),5,1,(4,8),12,(3,11),(2,6,14,9),10	(7,13),5,1,4,11,3,8,(2,6),9,10,14,12	12.1 - 12.0 - 12.7 - 12.8 - 12.6 - 12.8 - 13.6 - 13.8	12.1 - 24.1 - 36.8 - 49.6 - 62.2 - 75.0 - 88.6 - 102.4 (36.8-40.2)	11.0	140	2.0	4-8	1830.0	7.0	4=>8	2190.0	9.0
200943092301	ダ	左	1500	曇	良	11:00	C3三　イ		2009-9-23	6	船橋	2			11	780	3	11	190	4	10	110	1	10-11	340	1	10-11	290	3	1-11	1,480	13	1-10	770	8	11=>10	1760	6	1-10-11	2170	5	11=>10=>1	17790	51	10,(5,11),2,1,4,6,8,(3,12),(7,9)	10,11,(5,6),2,4,1,8,(3,12),9,7	10,11,6,5,2,(1,4),8,(3,12),9,7	10,11,6,5,2,1,8,4,12,(3,9),7	6.5 - 12.3 - 13.0 - 12.9 - 13.1 - 12.7 - 13.3 - 13.8	6.5 - 18.8 - 31.8 - 44.7 - 57.8 - 70.5 - 83.8 - 97.6 (31.8-39.8)	1.0	450	6.0	7-8	330.0	1.0	8=>7	1820.0	7.0
200943092302	ダ	左	1500	曇	良	11:30	C3三　ア		2009-9-23	6	船橋	2			11	130	1	11	100	1	12	200	4	11-12	370	1	11-12	200	2	10-11	460	5	10-12	1,990	19	11=>12	440	1	10-11-12	1590	5	11=>12=>10	3360	7	2,8,(11,12),10,4,1,(3,7),(5,9),6	2,8,(11,12),10,4,1,7,(3,9),5,6	2,11,12,8,(1,10),(4,7),9,5,(3,6)	(11,12),2,1,10,8,(4,7),9,6,3	6.5 - 11.7 - 12.4 - 12.4 - 12.7 - 13.3 - 13.7 - 14.0	6.5 - 18.2 - 30.6 - 43.0 - 55.7 - 69.0 - 82.7 - 96.7 (30.6-41.0)	10.0	440	6.0	8-8	390.0	2.0	8=>8	330.0	1.0
200943092303	ダ	左	1200	曇	良	12:00	C2二　アイ		2009-9-23	6	船橋	2			7	270	1	7	110	1	12	110	2	7-12	550	1	7-12	280	1	7-9	410	3	9-12	770	11	7=>12	1050	2	7-9-12	1690	4	7=>12=>9	5150	6		12,8,(6,11),7,(3,9),(2,5),1,(4,10)	12,(8,11),6,(7,9),2,(3,4),10,5,1	12,(6,8,11,9),7,2,4,10,3,5,1	12.1 - 11.9 - 12.1 - 12.4 - 13.0 - 13.3	12.1 - 24.0 - 36.1 - 48.5 - 61.5 - 74.8 (36.1-38.7)	9.0	210	5.0	6-8	310.0	1.0	6=>8	460.0	1.0
200943092304	ダ	左	1200	曇	良	12:30	C1二　アイ		2009-9-23	6	船橋	2			10	7800	8	10	1,790	8	11	3,090	11	10-11	81700	46	10-11	20,900	52	4-10	4,000	24	4-11	7,550	34	10=>11	443080	108	4-10-11	201490	133	10=>11=>4	1572890	662		8,10,(1,4,11),2,9,7,(3,5),6	8,10,11,4,(2,9),1,(3,7),5,6	10,8,11,4,1,(2,7),(3,9,5),6	11.6 - 11.8 - 11.9 - 12.3 - 12.9 - 13.4	11.6 - 23.4 - 35.3 - 47.6 - 60.5 - 73.9 (35.3-38.6)	4.0	410	4.0	7-8	1470.0	5.0	7=>8	8020.0	16.0
200943092305	ダ	左	1600	曇	良	13:05	C2二　アイ		2009-9-23	6	船橋	2			6	360	2	6	160	2	12	430	5	6-12	4440	13	6-12	1,180	11	6-10	1,280	13	10-12	2,640	27	6=>12	8200	25	6-10-12	15710	47	6=>12=>10	89860	234	2,12,14,13,8,(4,5),10,7,3,9,6,1,11	(2,12),14,(8,13),(4,5),10,7,3,9,6,1,11	(2,12),14,(8,13,5),7,(10,4,6,1),9,3,11	(2,12),(14,5),8,(7,13),(6,1),10,(3,4),9,11	11.7 - 11.5 - 13.0 - 13.2 - 13.0 - 13.1 - 14.0 - 14.1	11.7 - 23.2 - 36.2 - 49.4 - 62.4 - 75.5 - 89.5 - 103.6 (36.2-41.2)	10.0	480	7.0	4-7	1160.0	6.0	4=>7	1460.0	6.0
200943092306	ダ	左	1600	曇	良	13:40	C1二　アイ		2009-9-23	6	船橋	2			9	390	2	9	160	2	12	140	1	9-12	670	1	9-12	250	1	9-11	700	11	11-12	560	8	9=>12	1290	2	9-11-12	1980	4	9=>12=>11	7100	8	12,7,9,5,14,(2,8),11,(1,4),3,6,13,10	12,7,9,(5,14),11,2,8,(1,4),(3,13),6,10	12,7,9,11,13,4,(5,14),2,(1,8),3,6,10	12,9,7,11,4,14,(5,2,13),1,(3,8,6),10	11.7 - 11.9 - 12.4 - 13.2 - 12.9 - 12.5 - 13.2 - 14.2	11.7 - 23.6 - 36.0 - 49.2 - 62.1 - 74.6 - 87.8 - 102.0 (36.0-39.9)	11.0	240	6.0	6-7	400.0	1.0	6=>7	920.0	2.0
200943092307	ダ	左	1000	曇	良	14:15	C1　選抜馬		2009-9-23	6	船橋	2			4	580	3	4	130	2	7	110	1	4-7	540	2	4-7	190	2	4-9	280	3	7-9	170	1	4=>7	1490	5	4-7-9	480	1	4=>7=>9	3410	6			5,(7,9),4,2,10,(1,3),8,6	(5,7,9),4,2,1,10,3,6,8	11.6 - 11.3 - 11.6 - 12.6 - 13.0	11.6 - 22.9 - 34.5 - 47.1 - 60.1 (34.5-37.2)	9.0	130	3.0	4-7	470.0	2.0	4=>7	1560.0	6.0
200943092308	ダ	左	1500	曇	良	14:50	桔梗賞		2009-9-23	6	船橋	2			10	260	1	10	180	2	3	250	4	3-10	1030	3	3-10	400	4	1-10	930	11	1-3	1,320	18	10=>3	1690	5	1-3-10	5730	23	10=>3=>1	18480	59	(5,11),4,(2,3),8,1,(9,10),6,7	5,11,4,(2,3),8,1,9,10,6,7	(5,11),(4,3),(8,10),9,2,6,1,7	(5,3),(11,4),8,10,9,2,1,6,7	6.4 - 11.5 - 12.3 - 13.1 - 12.5 - 12.7 - 13.5 - 14.1	6.4 - 17.9 - 30.2 - 43.3 - 55.8 - 68.5 - 82.0 - 96.1 (30.2-40.3)	1.0	270	5.0	3-8	830.0	5.0	8=>3	1370.0	6.0
