	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200947050104	ダ	右	1400	晴	良	12:45	サラ系B11・C3組		2009-5-1	2	笠松	5			9.0	120.0	1.0	9.0	100	1.0	6.0	110	2.0	6-9	270.0	2.0	9=>6	320.0	2.0	1-6-9	750.0	3.0	9=>6=>1	1620.0	4.0		964178253.0	964172853.0	964172853.0			1.0	120	3.0	6-8	300.0	2.0	8=>6	380.0	2.0									
200947051101	ダ	右	1400	晴	良	11:00	サラ系3歳6組		2009-5-11	3	笠松	1			8.0	1150.0	3.0	8.0	480	3.0	9.0	370	2.0	8-9	1180.0	3.0	8=>9	1880.0	7.0	3-8-9	3070.0	9.0	8=>9=>3	14210.0	38.0		839572641.0	897315246.0	897531426.0			3.0	990	5.0	8-8	860.0	2.0	8=>8	890.0	3.0									
200947051102	ダ	右	1400	晴	良	11:30	サラ系3歳5組		2009-5-11	3	笠松	1			3.0	130.0	1.0	3.0	100	1.0	2.0	230	5.0	2-3	3380.0	9.0	3=>2	4770.0	13.0	2-3-6	800.0	3.0	3=>2=>6	11330.0	30.0		36871254.0	36872154.0	36872154.0			6.0	100	2.0															
200947051103	ダ	右	1400	晴	良	12:00	サラ系3歳4組		2009-5-11	3	笠松	1			4.0	2240.0	4.0	4.0	190	4.0	5.0	100	1.0	4-5	560.0	2.0	4=>5	1540.0	7.0	3-4-5	530.0	2.0	4=>5=>3	3670.0	12.0		489356217.0	489356217.0	485392617.0			3.0	180	3.0	4-5	470.0	2.0	4=>5	1980.0	9.0									
200947051104	ダ	右	1400	晴	良	12:30	サラ系C19組牝馬		2009-5-11	3	笠松	1	牝		6.0	140.0	1.0	6.0	110	2.0	8.0	160	4.0	6-8	970.0	4.0	6=>8	1190.0	4.0	6-7-8	740.0	3.0	6=>8=>7	2610.0	9.0		68143527.0	68137452.0	68173542.0			7.0	100	1.0															
200947051105	ダ	右	800	晴	良	13:00	寛&美子結婚11周年		2009-5-11	3	笠松	1			3.0	670.0	2.0	3.0	120	1.0	1.0	120	2.0	1-3	260.0	1.0	3=>1	620.0	2.0	1-3-7	620.0	2.0	3=>1=>7	2470.0	7.0				31876542.0			7.0	150	3.0															
200947051106	ダ	右	1400	晴	良	13:30	サラ系C17組		2009-5-11	3	笠松	1			1.0	400.0	2.0	1.0	160	3.0	8.0	150	2.0	1-8	590.0	3.0	1=>8	1050.0	5.0	1-4-8	2090.0	7.0	1=>8=>4	9640.0	31.0		82714635.0	82714653.0	81274653.0			4.0	520	5.0															
200947051107	ダ	右	1400	晴	良	14:05	サラ系C16組		2009-5-11	3	笠松	1			6.0	160.0	1.0	6.0	110	1.0	3.0	130	3.0	3-6	430.0	2.0	6=>3	700.0	3.0	2-3-6	1620.0	7.0	6=>3=>2	3470.0	13.0		34652817.0	36425871.0	63428571.0			2.0	250	6.0															
200947051108	ダ	右	1400	晴	良	14:40	サラ系C15組		2009-5-11	3	笠松	1			3.0	110.0	1.0	3.0	100	1.0	1.0	100	2.0	1-3	120.0	1.0	3=>1	190.0	1.0	1-2-3	160.0	1.0	3=>1=>2	330.0	1.0		36281574.0	32681475.0	32164875.0			2.0	120	3.0															
200947051109	ダ	右	1600	晴	良	15:15	サラ系A5・B2組特		2009-5-11	3	笠松	1			1.0	170.0	1.0	1.0	100	1.0	2.0	110	2.0	1-2	280.0	1.0	1=>2	390.0	1.0	1-2-6	400.0	1.0	1=>2=>6	980.0	1.0		12691084537.0	12610895437.0	12681053947.0			6.0	140	4.0	1-2	230.0	1.0	1=>2	420.0	1.0									
200947051110	ダ	右	1800	晴	良	15:50	鵜飼特別 		2009-5-11	3	笠松	1			6.0	440.0	2.0	6.0	160	3.0	9.0	290	5.0	6-9	1200.0	7.0	6=>9	2240.0	10.0	5-6-9	8900.0	29.0	6=>9=>5	38750.0	108.0		59216841037.0	59268141073.0	59261841037.0			5.0	770	8.0	6-8	890.0	6.0	6=>8	1400.0	6.0									
200947051301	ダ	右	1400	晴	良	11:00	サラ系3歳3組		2009-5-13	3	笠松	2			2.0	630.0	2.0	2.0	100	2.0	1.0	100	1.0	1-2	130.0	1.0	2=>1	930.0	3.0	1-2-5	730.0	3.0	2=>1=>5	6240.0	16.0		2361745.0	2361745.0	2316754.0																				
200947051302	ダ	右	1400	晴	良	11:35	サラ系C7組		2009-5-13	3	笠松	2			2.0	290.0	2.0	2.0	130	2.0	7.0	140	3.0	2-7	450.0	2.0	2=>7	880.0	4.0	2-6-7	670.0	2.0	2=>7=>6	3330.0	12.0		261948537.0	261957483.0	267195483.0			6.0	180	4.0	2-7	350.0	1.0	2=>7	850.0	4.0									
200947051303	ダ	右	1600	晴	良	12:10	サラ系C6組		2009-5-13	3	笠松	2			8.0	210.0	1.0	8.0	120	1.0	4.0	140	4.0	4-8	190.0	1.0	8=>4	370.0	1.0	2-4-8	460.0	1.0	8=>4=>2	1040.0	1.0		489267531	482695371	4,8,2,6,9-3,5-7,1			2.0	130	2.0	4-8	230.0	1.0	8=>4	420.0	1.0									
200947051304	ダ	右	1400	晴	良	12:45	サラ系3歳1組特別 		2009-5-13	3	笠松	2			4.0	120.0	1.0	4.0	100	1.0	6.0	170	3.0	4-6	140.0	1.0	4=>6	180.0	1.0	1-4-6	130.0	1.0	4=>6=>1	290.0	1.0		461235	4,6,1,2-5,3	461253																				
200947051305	ダ	右	1600	晴	良	13:20	サラ系B4組特選		2009-5-13	3	笠松	2			7.0	150.0	1.0	7.0	100	1.0	2.0	280	7.0	2-7	840.0	4.0	7=>2	1430.0	7.0	2-3-7	1150.0	4.0	7=>2=>3	5040.0	17.0		746239158.0	746123985.0	742163985.0			3.0	120	2.0	2-7	1180.0	4.0	7=>2	1170.0	7.0									
200947051306	ダ	右	1400	晴	良	13:55	サラ系B5組		2009-5-13	3	笠松	2			10.0	430.0	2.0	10.0	130	3.0	8.0	450	6.0	8-10	2620.0	11.0	10=>8	4250.0	15.0	7-8-10	1420.0	4.0	10=>8=>7	12270.0	39.0		81079413652	8,10,7,4,9,1,3-5,6,2	8,10,7,9,4,1,3-5,6-2			7.0	110	1.0	7-8	250.0	1.0	8=>7	510.0	2.0									
200947051307	ダ	右	1600	晴	良	14:30	サラ系A4組特選		2009-5-13	3	笠松	2			5.0	310.0	2.0	5.0	120	2.0	2.0	310	5.0	2-5	2470.0	8.0	5=>2	2520.0	9.0	2-5-9	3290.0	11.0	5=>2=>9	12230.0	34.0		45972631081.0	45926738101.0	54926738101.0			9.0	150	3.0	2-5	2380.0	7.0	5=>2	2190.0	10.0									
200947051308	ダ	右	1400	晴	良	15:05	若鮎賞		2009-5-13	3	笠松	2	(別定)		4.0	280.0	1.0	4.0	120	1.0	1.0	190	3.0	1-4	790.0	2.0	4=>1	1410.0	4.0	1-3-4	1680.0	5.0	4=>1=>3	6430.0	15.0		14536210978.0	14325679108.0	14352679108.0			3.0	230	6.0	1-4	860.0	2.0	4=>1	1630.0	6.0									
200947051401	ダ	右	1400	晴	良	11:15	サラ系3歳9組		2009-5-14	3	笠松	3			9.0	120.0	1.0	9.0	100	1.0	1.0	100	2.0	1-9	200.0	2.0	9=>1	230.0	1.0	1-7-9	150.0	1.0	9=>1=>7	340.0	1.0		917248365.0	917243865.0	917243685.0			7.0	100	3.0	1-8	220.0	2.0	8=>1	230.0	1.0									
200947051402	ダ	右	1400	晴	良	11:50	WAK権藤功元気です		2009-5-14	3	笠松	3			6.0	140.0	1.0	6.0	100	1.0	4.0	110	2.0	4-6	180.0	1.0	6=>4	250.0	1.0	4-5-6	380.0	2.0	6=>4=>5	770.0	2.0		68453172.0	68453172.0	64581372.0			5.0	140	3.0															
200947051403	ダ	右	1400	晴	良	12:25	サラ系3歳7組		2009-5-14	3	笠松	3			8.0	550.0	2.0	8.0	120	2.0	3.0	110	1.0	3-8	270.0	1.0	8=>3	670.0	3.0	3-6-8	3790.0	12.0	8=>3=>6	14740.0	41.0		843759612.0	843765912.0	834765912.0			6.0	1,260	8.0	3-8	220.0	1.0	8=>3	650.0	3.0									
200947051404	ダ	右	1400	晴	良	13:00	サラ系C10・13組		2009-5-14	3	笠松	3			1.0	140.0	1.0	1.0	100	1.0	9.0	110	2.0	1-9	140.0	1.0	1=>9	160.0	1.0	1-8-9	1000.0	3.0	1=>9=>8	1810.0	5.0		169348257.0	169482357.0	194682357.0			8.0	300	5.0	1-8	150.0	1.0	1=>8	180.0	1.0									
200947051405	ダ	右	1400	晴	良	13:35	サラ系C9組		2009-5-14	3	笠松	3			3.0	280.0	2.0	3.0	130	3.0	2.0	130	2.0	2-3	750.0	2.0	3=>2	1610.0	5.0	2-3-4	560.0	1.0	3=>2=>4	3090.0	7.0		291435687.0	291435867.0	291345687.0			4.0	110	1.0	2-3	1020.0	5.0	3=>2	1750.0	7.0									
200947051501	ダ	右	1400	曇	良	11:00	サラ系3歳12組牝馬		2009-5-15	3	笠松	4	牝		6.0	180.0	1.0	6.0	100	1.0	4.0	100	2.0	4-6	160.0	1.0	6=>4	250.0	1.0	3-4-6	170.0	1.0	6=>4=>3	360.0	1.0		3,4,6-7,2-1	3,4,6-7,2,1	6,4-3-1,7,2																				
200947051502	ダ	右	1400	曇	良	11:30	サラ系3歳11組		2009-5-15	3	笠松	4			3.0	720.0	3.0	3.0	230	3.0	5.0	110	2.0	3-5	1030.0	3.0	3=>5	1740.0	7.0	1-3-5	1820.0	5.0	3=>5=>1	14510.0	26.0		34586217.0	34571826.0	34517286.0			1.0	370	5.0															
200947051503	ダ	右	1400	曇	良	12:00	サラ系3歳10組		2009-5-15	3	笠松	4			2.0	140.0	1.0	2.0	120	2.0	5.0	340	3.0	2-5	250.0	1.0	2=>5	330.0	2.0	2-5-8	2160.0	6.0	2=>5=>8	3780.0	12.0		27538416	2,7,5,3,8-1,4,6	2,5,3,7,8-1,6,4			8.0	2,370	5.0															
200947051504	ダ	右	1400	晴	良	12:30	サラ系C5組		2009-5-15	3	笠松	4			2.0	140.0	1.0	2.0	100	1.0	5.0	120	3.0	2-5	120.0	1.0	2=>5	280.0	1.0	2-5-7	330.0	1.0	2=>5=>7	650.0	1.0		571624839.0	576214839.0	576214839.0			7.0	140	4.0	2-5	160.0	1.0	2=>5	190.0	1.0									
200947051505	ダ	右	1400	晴	良	13:00	サラ系C4組		2009-5-15	3	笠松	4			4.0	220.0	2.0	4.0	100	2.0	3.0	120	3.0	3-4	480.0	3.0	4=>3	440.0	1.0	2-3-4	210.0	1.0	4=>3=>2	980.0	2.0		241539786.0	245137896.0	241537869.0			2.0	100	1.0	3-4	550.0	3.0	4=>3	500.0	1.0									
200947051506	ダ	右	1400	晴	良	13:35	サラ系B9・C3組		2009-5-15	3	笠松	4			2.0	240.0	2.0	2.0	130	3.0	10.0	120	2.0	2-10	320.0	1.0	2=>10	600.0	2.0	2-7-10	810.0	2.0	2=>10=>7	2830.0	4.0		71023148659.0	71021438659.0	71024318569.0			7.0	120	1.0	2-8	400.0	1.0	2=>8	560.0	2.0									
200947051507	ダ	右	1600	晴	良	14:10	サラ系B6組		2009-5-15	3	笠松	4			10.0	140.0	1.0	10.0	100	1.0	3.0	120	2.0	3-10	210.0	1.0	10=>3	390.0	1.0	2-3-10	600.0	2.0	10=>3=>2	1140.0	3.0		34872910561.0	34781026591.0	31047825961.0			2.0	180	4.0	3-8	220.0	1.0	8=>3	220.0	1.0									
200947051508	ダ	右	1400	晴	良	14:45	サラ系B8組		2009-5-15	3	笠松	4			10.0	480.0	3.0	10.0	130	2.0	8.0	170	4.0	8-10	1980.0	8.0	10=>8	4540.0	16.0	5-8-10	1510.0	6.0	10=>8=>5	12390.0	46.0		28415103679	2,8,1,10,4,5,6,3-9,7	8,2,10,5,1,4,6,3-9,7			5.0	120	1.0	7-8	1390.0	6.0	8=>7	2380.0	12.0									
200947052601	ダ	右	1400	晴	良	10:50	サラ系3歳11組		2009-5-26	4	笠松	1			5.0	170.0	1.0	5.0	110	1.0	2.0	110	2.0	2-5	250.0	1.0	5=>2	360.0	1.0	2-5-8	6300.0	16.0	5=>2=>8	18000.0	49.0		17542638.0	17542638.0	75124683.0			8.0	1,080	7.0															
200947052602	ダ	右	1400	晴	良	11:15	サラ系3歳10組		2009-5-26	4	笠松	1			4.0	1390.0	4.0	4.0	500	4.0	8.0	180	2.0	4-8	2600.0	5.0	4=>8	8240.0	13.0	4-6-8	23260.0	22.0	4=>8=>6	557290.0	170.0		37824561.0	37842615.0	38742615.0			6.0	2,120	6.0															
200947052603	ダ	右	1400	晴	良	11:45	サラ系3歳9組		2009-5-26	4	笠松	1			2.0	130.0	1.0	2.0	100	1.0	8.0	110	2.0	2-8	170.0	1.0	2=>8	230.0	1.0	2-6-8	490.0	2.0	2=>8=>6	830.0	2.0		25386471.0	28536714.0	25834671.0			6.0	130	3.0															
200947052604	ダ	右	1400	晴	良	12:15	サラ系C18組		2009-5-26	4	笠松	1			9.0	490.0	3.0	9.0	190	4.0	2.0	460	7.0	2-9	16240.0	28.0	9=>2	18110.0	47.0	2-6-9	7910.0	23.0	9=>2=>6	62560.0	142.0		89526417.0	89624571.0	96824751.0			6.0	190	3.0	2-8	2670.0	9.0	8=>2	3870.0	13.0									
200947052605	ダ	右	800	晴	良	12:45	サラ系C16組		2009-5-26	4	笠松	1			5.0	340.0	3.0	5.0	120	3.0	9.0	120	2.0	5-9	570.0	3.0	5=>9	1310.0	5.0	5-8-9	430.0	1.0	5=>9=>8	2890.0	6.0				598134672.0			8.0	120	1.0	5-8	260.0	1.0	5=>8	700.0	3.0									
200947052606	ダ	右	1400	晴	良	13:15	サラ系C17組		2009-5-26	4	笠松	1			5.0	410.0	2.0	5.0	140	3.0	7.0	120	1.0	5-7	1120.0	5.0	5=>7	2100.0	9.0	3-5-7	2710.0	12.0	5=>7=>3	11050.0	45.0		567398142.0	576938124.0	576398124.0			3.0	160	5.0	5-7	1250.0	6.0	5=>7	3020.0	14.0									
200947052607	ダ	右	1400	晴	良	13:45	サラ系C15組		2009-5-26	4	笠松	1			1.0	340.0	2.0	1.0	160	4.0	5.0	160	3.0	1-5	1920.0	7.0	1=>5	3520.0	11.0	1-5-10	480.0	1.0	1=>5=>10	5320.0	19.0		18105793264.0	18105739264.0	11085739264.0			10.0	100	1.0	1-5	1390.0	6.0	1=>5	3270.0	13.0									
200947052608	ダ	右	1400	晴	良	14:15	サラ系C14組牝馬		2009-5-26	4	笠松	1	牝		3.0	400.0	3.0	3.0	100	2.0	7.0	140	4.0	3-7	2710.0	7.0	3=>7	2950.0	9.0	3-7-8	520.0	2.0	3=>7=>8	6670.0	21.0		867315249.0	867315924.0	831765924.0			8.0	100	1.0	3-7	2340.0	7.0	3=>7	3820.0	9.0									
200947052609	ダ	右	1400	晴	良	14:50	サラ系A5・B3組		2009-5-26	4	笠松	1			6.0	790.0	5.0	6.0	170	4.0	8.0	160	3.0	6-8	2170.0	8.0	6=>8	3510.0	14.0	1-6-8	940.0	3.0	6=>8=>1	7660.0	29.0		78162105934.0	78651923104.0	86571293104.0			1.0	110	1.0	6-7	1890.0	9.0	6=>7	2720.0	10.0									
200947052610	ダ	右	1600	晴	良	15:25	マックル賞		2009-5-26	4	笠松	1			1.0	360.0	2.0	1.0	100	2.0	9.0	100	1.0	1-9	110.0	1.0	1=>9	350.0	2.0	1-2-9	410.0	3.0	1=>9=>2	1640.0	7.0		19865742310.0	19854276103.0	19825467103.0			2.0	190	5.0	1-8	120.0	1.0	1=>8	300.0	2.0									
200947052611	ダ	右	1800	晴	良	16:00	馬瀬川特別 		2009-5-26	4	笠松	1			4.0	530.0	2.0	4.0	200	2.0	6.0	240	3.0	4-6	1110.0	5.0	4=>6	2120.0	9.0	4-5-6	8430.0	24.0	4=>6=>5	40150.0	104.0		15681049732.0	15610498732.0	56141098732.0			5.0	680	7.0	4-6	1210.0	5.0	4=>6	2120.0	8.0									
200947052701	ダ	右	1400	晴	良	11:00	サラ系3歳3組		2009-5-27	4	笠松	2			8.0	800.0	4.0	8.0	150	4.0	3.0	100	1.0	3-8	400.0	3.0	8=>3	1900.0	7.0	2-3-8	810.0	4.0	8=>3=>2	6370.0	19.0		38715264.0	38712546.0	38712546.0			2.0	120	3.0															
200947052702	ダ	右	1400	晴	良	11:30	サラ系B8組		2009-5-27	4	笠松	2			4.0	1150.0	4.0	4.0	230	5.0	7.0	220	4.0	4-7	3330.0	11.0	4=>7	8900.0	25.0	3-4-7	4220.0	16.0	4=>7=>3	19620.0	78.0		472869351	4,7,8,2,6,3,5,9-1	4,7,2,8,3,6,5,9-1			3.0	150	2.0	4-7	4300.0	14.0	4=>7	3670.0	17.0									
200947052703	ダ	右	1400	晴	良	12:00	サラ系B7組		2009-5-27	4	笠松	2			6.0	1150.0	3.0	6.0	120	3.0	3.0	100	1.0	3-6	640.0	2.0	6=>3	4080.0	9.0	2-3-6	350.0	1.0	6=>3=>2	6150.0	19.0		632587914.0	632578914.0	632587914.0			2.0	110	2.0	3-6	900.0	3.0	6=>3	3480.0	10.0									
200947052704	ダ	右	1400	晴	良	12:30	サラ系3歳1組特別 		2009-5-27	4	笠松	2			4.0	170.0	1.0	4.0	110	1.0	5.0	180	3.0	4-5	290.0	2.0	4=>5	400.0	2.0	3-4-5	730.0	3.0	4=>5=>3	1850.0	6.0		3467521.0	3457261.0	3457216.0																				
200947052705	ダ	右	1400	晴	良	13:05	サラ系B5組特選		2009-5-27	4	笠松	2			7.0	520.0	3.0	7.0	100	2.0	4.0	100	1.0	4-7	140.0	1.0	7=>4	520.0	2.0	4-5-7	570.0	2.0	7=>4=>5	1430.0	5.0		745398612.0	745389612.0	745389612.0			5.0	210	5.0	4-7	180.0	1.0	7=>4	650.0	3.0									
200947052706	ダ	右	1400	晴	良	13:40	サラ系3歳2組特選		2009-5-27	4	笠松	2			3.0	190.0	1.0	3.0	100	2.0	4.0	100	1.0	3-4	330.0	2.0	3=>4	720.0	3.0	1-3-4	770.0	3.0	3=>4=>1	1880.0	6.0		73412856.0	73142856.0	34718256.0			1.0	200	4.0															
200947052707	ダ	右	1600	晴	良	14:15	サラ系A4組特選		2009-5-27	4	笠松	2			10.0	630.0	4.0	10.0	210	6.0	6.0	160	2.0	6-10	1310.0	5.0	10=>6	3070.0	14.0	6-8-10	760.0	1.0	10=>6=>8	5650.0	10.0		12568103974.0	12568103974.0	12568103974.0			8.0	150	1.0	6-8	1270.0	5.0	8=>6	2250.0	10.0									
200947052708	ダ	右	1400	晴	良	14:50	サラ系B6組		2009-5-27	4	笠松	2			8.0	1060.0	3.0	8.0	140	3.0	10.0	120	1.0	8-10	430.0	2.0	8=>10	1520.0	6.0	3-8-10	5260.0	13.0	8=>10=>3	33340.0	62.0		2386107941.0	2368107941.0	2831076941.0			3.0	480	7.0	7-8	300.0	2.0	7=>8	940.0	4.0									
200947052709	ダ	右	1400	晴	良	15:25	木曽川特別 		2009-5-27	4	笠松	2	(別定)		6.0	330.0	2.0	6.0	110	2.0	2.0	140	4.0	2-6	2420.0	5.0	6=>2	3210.0	8.0	2-6-8	1100.0	2.0	6=>2=>8	7740.0	19.0		26784193105.0	26781493105.0	26871493105.0			8.0	100	1.0	2-6	2390.0	5.0	6=>2	3650.0	8.0									
200947052710	ダ	右	1600	晴	良	16:00	日本ライン特別 		2009-5-27	4	笠松	2			5.0	100.0	1.0	5.0	100	1.0	3.0	180	5.0	3-5	660.0	3.0	5=>3	720.0	3.0	3-5-8	560.0	2.0	5=>3=>8	1310.0	4.0		36110294758.0	36518210947.0	53618249107.0			8.0	140	2.0	3-5	540.0	3.0	5=>3	580.0	3.0									
200947052801	ダ	右	1400	曇	良	11:00	サラ系3歳6組牝馬		2009-5-28	4	笠松	3	牝		4.0	4970.0	5.0	4.0	160	5.0	5.0	100	1.0	4-5	630.0	4.0	4=>5	3890.0	11.0	1-4-5	560.0	3.0	4=>5=>1	13480.0	29.0		572416893.0	547218936.0	541278936.0			1.0	130	2.0	4-5	470.0	3.0	4=>5	4450.0	10.0									
200947052901	ダ	右	1400	晴	良	11:00	サラ系3歳8組		2009-5-29	4	笠松	4			8.0	5360.0	5.0	8.0	4,190	8.0	3.0	280	2.0	3-8	28770.0	19.0	8=>3	72440.0	43.0	3-8-9	149910.0	57.0	8=>3=>9	1493940.0	319.0		368129574.0	368921754.0	389621754.0			9.0	2,630	7.0	3-8	2950.0	8.0	8=>3	27580.0	24.0									
200947052902	ダ	右	1400	晴	良	11:30	サラ系3歳7組		2009-5-29	4	笠松	4			3.0	310.0	2.0	3.0	100	2.0	8.0	100	1.0	3-8	610.0	3.0	3=>8	1130.0	5.0	1-3-8	180.0	1.0	3=>8=>1	1430.0	4.0		356182479.0	358162497.0	385162497.0			1.0	100	3.0	3-8	660.0	3.0	3=>8	700.0	4.0									
200947052903	ダ	右	1400	晴	良	12:00	サラ系C13組		2009-5-29	4	笠松	4			2.0	570.0	3.0	2.0	140	3.0	1.0	130	2.0	1-2	710.0	4.0	2=>1	1490.0	6.0	1-2-6	400.0	1.0	2=>1=>6	2100.0	4.0		281967453.0	281695743.0	261895743.0			6.0	100	1.0	1-2	1040.0	5.0	2=>1	3020.0	13.0									
200947052904	ダ	右	1400	晴	良	12:30	サラ系C9・12組		2009-5-29	4	笠松	4			4.0	110.0	1.0	4.0	100	2.0	2.0	100	1.0	2-4	150.0	1.0	4=>2	150.0	1.0	2-4-7	4600.0	10.0	4=>2=>7	3960.0	9.0		129743856.0	294173856.0	249713856.0			7.0	480	8.0	2-4	120.0	1.0	4=>2	140.0	1.0									
200947052905	ダ	右	1600	晴	良	13:00	サラ系C7組		2009-5-29	4	笠松	4			2.0	330.0	2.0	2.0	110	1.0	3.0	110	2.0	2-3	470.0	1.0	2=>3	1170.0	4.0	2-3-4	560.0	1.0	2=>3=>4	2050.0	1.0		135964287.0	135628974.0	139562874.0			4.0	110	3.0	2-3	610.0	2.0	2=>3	780.0	2.0									
200947052906	ダ	右	1400	晴	良	13:30	サラ系C8組		2009-5-29	4	笠松	4			6.0	170.0	1.0	6.0	100	1.0	2.0	120	2.0	2-6	190.0	1.0	6=>2	460.0	2.0	2-6-9	360.0	1.0	6=>2=>9	1010.0	2.0		16297104385.0	61297108354.0	62910175834.0			9.0	120	3.0	2-6	260.0	1.0	6=>2	330.0	1.0									
200947060901	ダ	右	1400	曇	良	11:00	サラ系3歳6組		2009-6-9	5	笠松	1			5.0	110.0	1.0	5.0	100	1.0	4.0	420	6.0	4-5	4500.0	11.0	5=>4	6540.0	14.0	1-4-5	3460.0	9.0	5=>4=>1	26500.0	44.0		485126397.0	458126379.0	451268793.0			1.0	130	2.0	4-5	4610.0	8.0	5=>4	4800.0	10.0									
200947060902	ダ	右	1400	曇	良	11:30	サラ系3歳5組		2009-6-9	5	笠松	1			7.0	290.0	2.0	7.0	160	4.0	5.0	560	7.0	5-7	8820.0	13.0	7=>5	14110.0	21.0	3-5-7	9400.0	15.0	7=>5=>3	65930.0	88.0		312947658.0	317295468.0	731952486.0			3.0	140	2.0	5-7	8390.0	13.0	7=>5	15170.0	18.0									
200947060903	ダ	右	1400	曇	良	12:00	サラ系3歳4組		2009-6-9	5	笠松	1			9.0	6920.0	7.0	9.0	540	7.0	2.0	100	1.0	2-9	3450.0	14.0	9=>2	14740.0	40.0	2-6-9	4300.0	13.0	9=>2=>6	86850.0	134.0		38649215.0	38426915.0	24368915.0			6.0	130	3.0	2-8	1190.0	5.0	8=>2	9290.0	22.0									
200947060904	ダ	右	1400	曇	良	12:30	サラ系C17組牝馬		2009-6-9	5	笠松	1	牝		1.0	230.0	2.0	1.0	100	2.0	8.0	100	1.0	1-8	120.0	1.0	1=>8	340.0	2.0	1-3-8	280.0	1.0	1=>8=>3	1190.0	4.0		481723569.0	841327569.0	813475296.0			3.0	190	5.0	1-8	140.0	1.0	1=>8	440.0	2.0									
200947060905	ダ	右	800	曇	良	13:05	サラ系C14組		2009-6-9	5	笠松	1			2.0	250.0	2.0	2.0	110	2.0	8.0	110	3.0	2-8	420.0	2.0	2=>8	550.0	1.0	2-6-8	270.0	1.0	2=>8=>6	1590.0	2.0				286974315.0			6.0	100	1.0	2-8	340.0	1.0	2=>8	520.0	1.0									
200947060906	ダ	右	1400	曇	良	13:40	サラ系C16組		2009-6-9	5	笠松	1			7.0	800.0	4.0	7.0	140	3.0	6.0	150	5.0	6-7	1990.0	10.0	7=>6	3510.0	18.0	6-7-8	1530.0	6.0	7=>6=>8	11290.0	51.0		379468152.0	376928145.0	736918452.0			8.0	100	1.0	6-7	2190.0	10.0	7=>6	3840.0	17.0									
200947060907	ダ	右	1400	曇	良	14:15	サラ系C15組		2009-6-9	5	笠松	1			5.0	380.0	3.0	5.0	140	3.0	1.0	110	1.0	1-5	630.0	2.0	5=>1	1530.0	7.0	1-5-10	460.0	1.0	5=>1=>10	3320.0	7.0		11053648972.0	11056348972.0	11056384972.0			10.0	170	4.0	1-5	540.0	2.0	5=>1	1490.0	5.0									
200947060908	ダ	右	1400	曇	良	14:50	サラ系C13組		2009-6-9	5	笠松	1			5.0	140.0	1.0	5.0	120	1.0	7.0	150	3.0	5-7	320.0	1.0	5=>7	580.0	2.0	5-7-10	900.0	4.0	5=>7=>10	2050.0	6.0		10726549381.0	10752643981.0	10756234981.0			10.0	170	5.0	5-7	360.0	1.0	5=>7	640.0	2.0									
200947060909	ダ	右	1600	曇	良	15:25	サラ系B2組特選		2009-6-9	5	笠松	1			2.0	120.0	1.0	2.0	100	1.0	4.0	110	2.0	2-4	200.0	1.0	2=>4	230.0	1.0	1-2-4	330.0	2.0	2=>4=>1	630.0	1.0		28475631.0	28417536.0	28413576.0			1.0	120	4.0															
200947060910	ダ	右	1600	曇	良	16:35	B級チャンピオン 		2009-6-9	5	笠松	1			8.0	110.0	1.0	8.0	100	1.0	6.0	140	3.0	6-8	520.0	2.0	8=>6	570.0	2.0	4-6-8	290.0	1.0	8=>6=>4	890.0	3.0		356948127.0	358964217.0	856439217.0			4.0	140	4.0	6-8	470.0	2.0	8=>6	610.0	3.0									
200947061001	ダ	右	1400	曇	良	11:00	サラ系3歳3組		2009-6-10	5	笠松	2			3.0	260.0	1.0	3.0	110	1.0	7.0	260	5.0	3-7	2970.0	12.0	3=>7	2640.0	8.0	3-7-9	1520.0	4.0	3=>7=>9	9870.0	29.0		239746158.0	239714568.0	329751468.0			9.0	160	3.0	3-7	4210.0	16.0	3=>7	5370.0	18.0									
200947061002	ダ	右	1400	曇	良	11:35	サラ系B7組		2009-6-10	5	笠松	2			5.0	220.0	1.0	5.0	120	4.0	6.0	120	3.0	5-6	1170.0	6.0	5=>6	1690.0	8.0	2-5-6	550.0	2.0	5=>6=>2	4000.0	17.0		156429837.0	156248937.0	156248937.0			2.0	110	1.0	5-6	1080.0	6.0	5=>6	1730.0	9.0									
