	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201148021008	ダ	右	1400	晴	良	14:50	サラC7組		2011-2-10	24	名古屋	4	(定量)		1.0	240.0	1.0	1.0	210	3.0	2.0	920	5.0	1-2	3860.0	7.0	1=>2	5090.0	13.0	1-2-9	5000.0	9.0	1=>2=>9	24680.0	45.0		32106154978.0	32610154978.0	32611095478.0			9.0	190	2.0	1-2	2680.0	5.0	1=>2	4470.0	8.0									
201148022110	ダ	右	1600	晴	良	15:55	如月特別 		2011-2-21	25	名古屋	1	(定量)		6.0	920.0	5.0	6.0	260	4.0	4.0	540	7.0	4-6	2390.0	8.0	6=>4	3280.0	12.0	4-6-8	9990.0	38.0	6=>4=>8	41470.0	156.0		68917524310.0	68951742310.0	68951437210.0			8.0	490	6.0	4-6	5460.0	10.0	6=>4	3630.0	16.0									
201148022111	ダ	右	1600	晴	良	16:45	こいぬ座特別 		2011-2-21	25	名古屋	1	(定量)		9.0	130.0	1.0	9.0	100	1.0	4.0	180	3.0	4-9	450.0	3.0	9=>4	590.0	2.0	1-4-9	430.0	1.0	9=>4=>1	1100.0	2.0		149711531210862.0	149511121073862.0	194512111087632.0			1.0	110	2.0	4-7	650.0	3.0	7=>4	720.0	3.0									
201148022301	ダ	右	1400	晴	良	10:50	サラC18組		2011-2-23	25	名古屋	3	(定量)		7.0	150.0	1.0	7.0	100	1.0	1.0	180	5.0	1-7	610.0	3.0	7=>1	390.0	2.0	1-5-7	1280.0	6.0	7=>1=>5	2220.0	11.0		387149526	3,8,7,1,5,9,4,2-6	7,8,3,1,5,4,2,9-6			5.0	140	2.0	1-7	440.0	3.0	7=>1	590.0	3.0									
201148022302	ダ	右	1300	晴	良	11:20	サラC17組		2011-2-23	25	名古屋	3	(定量)		6.0	230.0	2.0	6.0	100	2.0	2.0	110	3.0	2-6	580.0	2.0	6=>2	1380.0	4.0	2-3-6	170.0	1.0	6=>2=>3	1640.0	6.0		3,6,2-1,9,5,4,7,8	3,6,2-1,9,5,7,8,4	6,2,3-1,9,5,7,8,4			3.0	100	1.0	2-6	1000.0	3.0	6=>2	1240.0	4.0									
201148022303	ダ	右	1400	晴	良	11:50	サラC16組		2011-2-23	25	名古屋	3	(定量)		3.0	490.0	4.0	3.0	140	2.0	4.0	190	4.0	3-4	1500.0	8.0	3=>4	3860.0	17.0	3-4-8	2760.0	10.0	3=>4=>8	15660.0	53.0		382746159	384672519	3,8,4-7,2,6,5,1-9			8.0	200	5.0	3-4	2030.0	8.0	3=>4	2210.0	14.0									
201148022304	ダ	右	1400	晴	良	12:20	サラ3歳3組		2011-2-23	25	名古屋	3	(定量)		8.0	220.0	1.0	8.0	100	1.0	5.0	120	2.0	5-8	180.0	1.0	8=>5	450.0	2.0	3-5-8	1580.0	4.0	8=>5=>3	5200.0	13.0		359284176.0	358247916.0	358247196.0			3.0	250	5.0	5-8	190.0	1.0	8=>5	390.0	1.0									
201148022305	ダ	右	800	晴	良	12:50	サラC15組		2011-2-23	25	名古屋	3	(定量)		10.0	110.0	1.0	10.0	100	1.0	1.0	210	5.0	1-10	240.0	1.0	10=>1	370.0	1.0	1-9-10	4330.0	11.0	10=>1=>9	7060.0	21.0				10137495268.0			9.0	540	7.0	1-8	300.0	1.0	8=>1	260.0	1.0									
201148022306	ダ	右	1400	晴	良	13:20	サラC14組		2011-2-23	25	名古屋	3	(定量)		3.0	100.0	1.0	3.0	100	1.0	7.0	110	2.0	3-7	200.0	1.0	3=>7	200.0	1.0	1-3-7	1170.0	4.0	3=>7=>1	1430.0	5.0		27319854106.0	23718945610.0	37128459610.0			1.0	240	5.0	3-7	180.0	1.0	3=>7	150.0	1.0									
201148022307	ダ	右	1400	晴	良	13:50	サラC13組		2011-2-23	25	名古屋	3	(定量)		1.0	380.0	2.0	1.0	180	2.0	8.0	200	4.0	1-8	340.0	2.0	1=>8	1070.0	3.0	1-2-8	3300.0	10.0	1=>8=>2	9000.0	27.0		24165108397	24108163957	2,1,8,10,4,9,3,5,6-7			2.0	930	6.0	1-7	380.0	2.0	1=>7	820.0	6.0									
201148022308	ダ	右	1400	晴	良	14:20	サラB6組		2011-2-23	25	名古屋	3	(定量)		4.0	730.0	3.0	4.0	200	2.0	8.0	1,000	6.0	4-8	6520.0	12.0	4=>8	15970.0	24.0	4-8-9	10140.0	20.0	4=>8=>9	68880.0	109.0		48926371015.0	48962103715.0	48961032715.0			9.0	210	3.0	4-7	9680.0	13.0	4=>7	11350.0	19.0									
201148022309	ダ	右	1600	晴	良	14:50	サラB5組		2011-2-23	25	名古屋	3	(定量)		2.0	640.0	3.0	2.0	230	4.0	6.0	130	1.0	2-6	650.0	2.0	2=>6	2610.0	8.0	1-2-6	1480.0	6.0	2=>6=>1	14820.0	51.0		23615104987.0	23615104987.0	23611054879.0			1.0	270	5.0	2-6	600.0	3.0	2=>6	3320.0	9.0									
201148022310	ダ	右	1400	晴	良	15:25	名古屋CCマンゴー賞 		2011-2-23	25	名古屋	3	(定量)		9.0	1160.0	5.0	9.0	210	4.0	8.0	180	2.0	8-9	2260.0	8.0	9=>8	4590.0	16.0	4-8-9	4510.0	16.0	9=>8=>4	28850.0	79.0		86923710451.0	86934275101.0	86934257101.0			4.0	440	7.0	7-8	700.0	3.0	8=>7	1450.0	7.0									
201148022404	ダ	右	1400	曇	重	12:20	サラC11組		2011-2-24	25	名古屋	4	(定量)		2.0	120.0	1.0	2.0	100	1.0	4.0	100	2.0	2-4	150.0	1.0	2=>4	180.0	1.0	2-4-9	350.0	2.0	2=>4=>9	610.0	2.0		297453186.0	297413856.0	294718365.0			9.0	180	5.0	2-4	170.0	1.0	2=>4	150.0	1.0									
201148022405	ダ	右	1400	曇	重	12:50	サラC10組		2011-2-24	25	名古屋	4	(定量)		7.0	590.0	3.0	7.0	110	3.0	4.0	100	1.0	4-7	530.0	2.0	7=>4	1100.0	5.0	3-4-7	380.0	1.0	7=>4=>3	2450.0	7.0		47295103816	47295103186	4,7,2,9,3,5,10-1,8,6			3.0	110	2.0	4-7	330.0	1.0	7=>4	930.0	4.0									
201148022406	ダ	右	800	曇	重	13:20	サラC9組		2011-2-24	25	名古屋	4	(定量)		10.0	130.0	1.0	10.0	100	1.0	9.0	170	3.0	9-10	340.0	2.0	10=>9	420.0	2.0	5-9-10	330.0	1.0	10=>9=>5	950.0	2.0				10592461837.0			5.0	120	2.0	8-8	450.0	2.0	8=>8	320.0	2.0									
201148030710	ダ	右	1600	晴	重	15:50	弥生特別 		2011-3-7	26	名古屋	1	(定量)		1.0	290.0	2.0	1.0	120	2.0	6.0	100	1.0	1-6	270.0	1.0	1=>6	570.0	1.0	1-6-9	1450.0	5.0	1=>6=>9	4750.0	13.0		6,9,10,1,2,4,8,7-3-5	6,9,10,1,4,2,7,8-3-5	6,9,1,10,2,4,8,7-3-5			9.0	390	7.0	1-6	350.0	1.0	1=>6	770.0	3.0									
201148030711	ダ	右	1800	晴	重	16:25	うお座特別 		2011-3-7	26	名古屋	1	(定量)		5.0	140.0	1.0	5.0	120	1.0	8.0	1,240	10.0	5-8	5650.0	17.0	5=>8	19310.0	43.0	5-8-12	21120.0	39.0	5=>8=>12	154390.0	214.0		12248109511637.0	12241085691137.0	12248561011937.0			12.0	120	2.0	5-6	1830.0	6.0	5=>6	3310.0	10.0									
201148030905	ダ	右	1400	晴	重	12:50	サラC14組		2011-3-9	26	名古屋	3	(定量)		9.0	150.0	1.0	9.0	100	1.0	3.0	120	2.0	3-9	390.0	2.0	9=>3	480.0	3.0	3-4-9	400.0	1.0	9=>3=>4	960.0	2.0		49135826107.0	49358126107.0	94358610271.0			4.0	120	3.0	3-8	350.0	2.0	8=>3	410.0	1.0									
201148030906	ダ	右	1400	晴	稍重	13:20	サラC13組		2011-3-9	26	名古屋	3	(定量)		8.0	140.0	1.0	8.0	140	1.0	9.0	370	6.0	8-9	2610.0	10.0	8=>9	2760.0	9.0	5-8-9	9940.0	32.0	8=>9=>5	34020.0	100.0		29108415376.0	29108415376.0	92810415736.0			5.0	250	4.0	7-8	630.0	2.0	7=>8	1210.0	5.0									
201148030907	ダ	右	1300	晴	稍重	13:50	祝圭介☆聡子ウエディ		2011-3-9	26	名古屋	3	(定量)		10.0	270.0	2.0	10.0	100	1.0	2.0	100	2.0	2-10	150.0	1.0	10=>2	470.0	2.0	1-2-10	170.0	1.0	10=>2=>1	670.0	2.0		10912476385	10,2,9,1,7,4,6,3-8-5	10,2,1,9,7,4,6-3-8-5			1.0	110	3.0	2-8	170.0	1.0	8=>2	360.0	2.0									
201148030908	ダ	右	1400	晴	稍重	14:20	3.9記念・初音ミク		2011-3-9	26	名古屋	3	(定量)		2.0	430.0	3.0	2.0	110	1.0	10.0	120	2.0	2-10	260.0	1.0	2=>10	700.0	2.0	1-2-10	330.0	1.0	2=>10=>1	1250.0	2.0		21018734596.0	21081743659.0	21081746359.0			1.0	170	5.0	2-8	230.0	1.0	2=>8	640.0	2.0									
201148030909	ダ	右	1600	晴	稍重	14:50	サラB5組		2011-3-9	26	名古屋	3	(定量)		3.0	670.0	3.0	3.0	130	1.0	10.0	140	3.0	3-10	270.0	1.0	3=>10	1020.0	3.0	3-5-10	340.0	1.0	3=>10=>5	2480.0	4.0		10618934572.0	10681395472.0	31068159472.0			5.0	150	4.0	3-8	290.0	1.0	3=>8	780.0	3.0									
201148030910	ダ	右	1900	晴	稍重	15:25	名古屋CCヴィーナス 		2011-3-9	26	名古屋	3	(定量)		8.0	250.0	2.0	8.0	100	2.0	1.0	100	1.0	1-8	550.0	2.0	8=>1	910.0	3.0	1-3-8	400.0	2.0	8=>1=>3	1930.0	6.0		1358107264	1,3,5,8,7,10-2,6,4	1,3,5,8,7,10-2,6,4			3.0	100	3.0	1-7	540.0	2.0	7=>1	540.0	4.0									
201148031002	ダ	右	1400	晴	稍重	11:20	サラC9組		2011-3-10	26	名古屋	4	(定量)		5.0	180.0	1.0	5.0	110	1.0	6.0	110	2.0	5-6	180.0	1.0	5=>6	220.0	1.0	3-5-6	1460.0	3.0	5=>6=>3	2540.0	8.0		526319847.0	526319847.0	526319487.0			3.0	350	6.0	5-6	150.0	1.0	5=>6	190.0	1.0									
201148031003	ダ	右	1400	晴	稍重	11:50	サラC8組		2011-3-10	26	名古屋	4	(定量)		2.0	240.0	2.0	2.0	120	2.0	8.0	280	5.0	2-8	21580.0	13.0	2=>8	15800.0	17.0	1-2-8	1350.0	4.0	2=>8=>1	35490.0	50.0		132674859.0	132687459.0	132867459.0			1.0	100	1.0	2-8	10490.0	10.0	2=>8	20220.0	24.0									
201148031004	ダ	右	1300	晴	稍重	12:20	サラC7組		2011-3-10	26	名古屋	4	(定量)		1.0	500.0	4.0	1.0	120	2.0	2.0	110	1.0	1-2	450.0	2.0	1=>2	1070.0	5.0	1-2-3	780.0	3.0	1=>2=>3	2670.0	10.0		124359876.0	124358976.0	124358796.0			3.0	140	4.0	1-2	360.0	2.0	1=>2	840.0	5.0									
201148031005	ダ	右	1400	晴	稍重	12:50	サラC6組		2011-3-10	26	名古屋	4	(定量)		4.0	170.0	1.0	4.0	150	2.0	2.0	220	4.0	2-4	450.0	2.0	4=>2	750.0	3.0	2-4-5	290.0	1.0	4=>2=>5	1440.0	2.0		45237610819	4,5,2,3,7,8,6,10-1,9	4,5,2,3,7,8,6,10-1,9			5.0	150	3.0	2-4	450.0	2.0	4=>2	670.0	1.0									
201148031006	ダ	右	1600	晴	稍重	13:20	3歳キング 		2011-3-10	26	名古屋	4	(定量)		10.0	180.0	1.0	10.0	150	3.0	6.0	150	2.0	6-10	760.0	3.0	10=>6	1100.0	5.0	6-8-10	3490.0	11.0	10=>6=>8	9700.0	33.0		61038129547.0	61083542197.0	61085342197.0			8.0	420	5.0	6-8	760.0	2.0	8=>6	770.0	3.0									
201148031007	ダ	右	1400	晴	稍重	13:50	久保田泰司さんお疲れ		2011-3-10	26	名古屋	4	(定量)		6.0	160.0	1.0	6.0	110	2.0	4.0	140	4.0	4-6	300.0	1.0	6=>4	430.0	1.0	3-4-6	300.0	1.0	6=>4=>3	1020.0	1.0		46821039751.0	46281039751.0	46823109715.0			3.0	100	1.0	4-6	310.0	1.0	6=>4	530.0	1.0									
201148031008	ダ	右	1400	晴	稍重	14:50	JA愛知西農産物安全		2011-3-10	26	名古屋	4	(定量)		2.0	670.0	2.0	2.0	170	2.0	7.0	190	4.0	2-7	2600.0	8.0	2=>7	5570.0	15.0	2-7-10	38050.0	38.0	2=>7=>10	170160.0	165.0		69712103458.0	69721031458.0	69721034158.0			10.0	680	8.0	2-7	2610.0	7.0	2=>7	4000.0	12.0									
201148031009	ダ	右	1600	晴	良	15:25	黄梅特別 		2011-3-10	26	名古屋	4	(定量)		6.0	140.0	1.0	6.0	110	1.0	2.0	160	3.0	2-6	440.0	2.0	6=>2	560.0	2.0	2-3-6	1600.0	7.0	6=>2=>3	3860.0	12.0		81062451937.0	81062451397.0	81062453197.0			3.0	190	5.0	2-6	480.0	2.0	6=>2	650.0	2.0									
201148031010	ダ	右	1800	晴	良	16:35	スプリングカップ	G	2011-3-10	26	名古屋	4			7.0	2090.0	6.0	7.0	320	6.0	6.0	460	7.0	6-7	14530.0	29.0	7=>6	25470.0	54.0	6-7-9	26780.0	59.0	7=>6=>9	181550.0	345.0		178253941061112.0	172853941061112.0	175923410611128.0			9.0	220	4.0	5-6	400.0	1.0	6=>5	590.0	1.0									
201148031110	ダ	右	1600	曇	良	16:35	ブラッドストーンオー 		2011-3-11	26	名古屋	5	(別定)		1.0	360.0	3.0	1.0	130	3.0	2.0	100	1.0	1-2	290.0	1.0	1=>2	860.0	3.0	1-2-11	1720.0	6.0	1=>2=>11	6530.0	20.0		278611149103512.0	278169114103512.0	271861194103512.0			11.0	220	5.0	1-2	340.0	1.0	1=>2	720.0	2.0									
201148032111	ダ	右	1600	曇	不良	16:30	牡羊座特別 		2011-3-21	27	名古屋	1	(定量)		2.0	960.0	4.0	2.0	170	4.0	4.0	100	2.0	2-4	1060.0	3.0	2=>4	3630.0	12.0	2-4-11	520.0	1.0	2=>4=>11	7870.0	23.0		4,9,11,2,5,7,3,6,10-1-8	4,9,11,2,5,7,3,6,10-1-8	4,2,11,3,9,6,7,5,1,8-10			11.0	100	1.0	2-4	1020.0	4.0	2=>4	3160.0	12.0									
201148032205	ダ	右	800	曇	不良	12:50	サラC19組		2011-3-22	27	名古屋	2	(定量)		7.0	120.0	1.0	7.0	100	1.0	3.0	210	4.0	3-7	220.0	1.0	7=>3	240.0	1.0	2-3-7	250.0	1.0	7=>3=>2	580.0	1.0				7356284.0																				
201148032206	ダ	右	1400	曇	不良	13:20	サラC18組		2011-3-22	27	名古屋	2	(定量)		4.0	120.0	1.0	4.0	110	1.0	7.0	150	4.0	4-7	440.0	3.0	4=>7	630.0	3.0	2-4-7	510.0	3.0	4=>7=>2	1410.0	5.0		48372165	4,7,8,3,2-6,1-5	4,7,8,3,2-6,1-5			2.0	150	3.0															
201148032207	ダ	右	1400	曇	不良	13:50	サラC17組		2011-3-22	27	名古屋	2	(定量)		6.0	570.0	2.0	6.0	110	3.0	5.0	100	2.0	5-6	1120.0	4.0	6=>5	1730.0	7.0	1-5-6	170.0	1.0	6=>5=>1	2950.0	11.0		5,6,8,1,9,(2,4,7)	5,6,8,1,9-4,7,2	5,6,8,1,9,4,7-2			1.0	100	1.0	5-6	1010.0	4.0	6=>5	1830.0	7.0									
201148032208	ダ	右	1600	曇	不良	14:50	サラB5組		2011-3-22	27	名古屋	2	(定量)		3.0	810.0	4.0	3.0	230	5.0	8.0	120	2.0	3-8	1470.0	5.0	3=>8	4680.0	17.0	3-8-10	1090.0	5.0	3=>8=>10	15380.0	49.0		3814910275	3814921075	3,8,4,(2,9),(1,10),7,5			10.0	120	1.0	3-7	1280.0	5.0	3=>7	3320.0	13.0									
201148032209	ダ	右	1400	曇	不良	15:25	駒鳥賞		2011-3-22	27	名古屋	2	(定量)		9.0	200.0	1.0	9.0	100	1.0	11.0	170	3.0	9-11	1090.0	3.0	9=>11	1380.0	4.0	9-10-11	2320.0	6.0	9=>11=>10	7130.0	23.0		1196110524378	1191610524378	11,9,10,1,6,5,4,2-3,7,8			10.0	190	5.0	7-8	510.0	2.0	7=>8	740.0	3.0									
201148032210	ダ	右	1600	曇	不良	16:35	里桜特別 		2011-3-22	27	名古屋	2	(定量)		1.0	620.0	4.0	1.0	220	5.0	11.0	170	3.0	1-11	2500.0	10.0	1=>11	7530.0	25.0	1-7-11	4500.0	14.0	1=>11=>7	37350.0	114.0		1117581092364.0	1117581093264.0	1117958310642.0			7.0	150	2.0	1-8	1080.0	5.0	1=>8	3010.0	12.0									
201148032402	ダ	右	1400	曇	稍重	11:20	サラ3歳8組		2011-3-24	27	名古屋	4	(定量)		1.0	390.0	3.0	1.0	100	2.0	8.0	100	1.0	1-8	290.0	2.0	1=>8	830.0	4.0	1-3-8	1900.0	4.0	1=>8=>3	4780.0	16.0		12837456.0	12837456.0	18237456.0			3.0	250	5.0															
201148032403	ダ	右	800	曇	稍重	11:50	サラ3歳7組		2011-3-24	27	名古屋	4	(定量)		6.0	160.0	1.0	6.0	130	2.0	8.0	180	3.0	6-8	330.0	1.0	6=>8	540.0	1.0	5-6-8	840.0	3.0	6=>8=>5	2250.0	5.0				(6,8),1,9,3,5,2,7,4			5.0	280	6.0	6-8	220.0	1.0	6=>8	210.0	1.0									
201148032404	ダ	右	1400	曇	稍重	12:25	サラC11組		2011-3-24	27	名古屋	4	(定量)		6.0	350.0	2.0	6.0	100	2.0	8.0	100	1.0	6-8	160.0	1.0	6=>8	490.0	2.0	2-6-8	240.0	2.0	6=>8=>2	1030.0	3.0		6,9,8,2,5,3,4-1,7	6,9,8,2,5,3,4-1,7	6,8,9,2-3,5,4,1,7			2.0	130	4.0	6-8	130.0	1.0	6=>8	330.0	2.0									
201148032405	ダ	右	1300	曇	稍重	13:00	サラC10組		2011-3-24	27	名古屋	4	(定量)		5.0	180.0	1.0	5.0	120	2.0	10.0	120	1.0	5-10	170.0	1.0	5=>10	350.0	1.0	5-8-10	1830.0	7.0	5=>10=>8	4060.0	12.0		5,7,9,10-4,2,1,6,8,3	5,7,9,10-2,4,1,6,8,3	5,10,7,9,2,4,1-8,6,3			8.0	250	5.0	5-8	170.0	1.0	5=>8	250.0	1.0									
201148032406	ダ	右	1400	曇	稍重	13:35	サラC9組		2011-3-24	27	名古屋	4	(定量)		9.0	120.0	1.0	9.0	100	1.0	7.0	110	2.0	7-9	220.0	1.0	9=>7	230.0	1.0	4-7-9	230.0	1.0	9=>7=>4	500.0	1.0		9,1,6,7,3,4-2,10,8,5	9,1,6,7,3,4-2,8,10-5	9,6,7,4,3,1-2,8,10-5			4.0	110	3.0	7-8	210.0	1.0	8=>7	280.0	1.0									
201148032407	ダ	右	1400	晴	稍重	14:10	由紀チャン還暦おめで		2011-3-24	27	名古屋	4	(定量)		5.0	190.0	1.0	5.0	110	1.0	8.0	150	4.0	5-8	1050.0	4.0	5=>8	1330.0	6.0	1-5-8	710.0	2.0	5=>8=>1	3020.0	10.0		51081463792.0	51084163792.0	58141036792.0			1.0	120	3.0	5-7	780.0	4.0	5=>7	1400.0	7.0									
201148032408	ダ	右	1600	晴	稍重	14:45	サラB8組		2011-3-24	27	名古屋	4	(定量)		1.0	1110.0	4.0	1.0	230	4.0	9.0	110	1.0	1-9	820.0	2.0	1=>9	2440.0	9.0	1-8-9	3140.0	10.0	1=>9=>8	16580.0	50.0		39815246710.0	39815246710.0	93815246710.0			8.0	290	5.0	1-8	980.0	3.0	1=>8	2530.0	9.0									
201148032409	ダ	右	1400	晴	稍重	15:20	あんず賞		2011-3-24	27	名古屋	4	(定量)		5.0	150.0	1.0	5.0	100	1.0	11.0	100	2.0	5-11	140.0	1.0	5=>11	190.0	1.0	3-5-11	680.0	4.0	5=>11=>3	1140.0	3.0		11,5,8,6,3-1,4,2,7	11,5,6,8,3-1,4,2,7	11,5,3,6,8,4,1-2,7			3.0	230	6.0	5-8	130.0	1.0	5=>8	220.0	1.0									
201148032911	ダ	右	1600	晴	良	15:55	サラB4組		2011-3-29	28	名古屋	2	(定量)		3.0	690.0	4.0	3.0	170	2.0	8.0	170	3.0	3-8	1810.0	9.0	3=>8	3780.0	17.0	3-7-8	5650.0	21.0	3=>8=>7	32600.0	107.0		6114873592110.0	6118473529101.0	8367115249101.0			7.0	310	7.0	3-7	2070.0	11.0	3=>7	3420.0	15.0									
201148041311	ダ	右	1600	晴	良	15:55	クレマチス特別 		2011-4-13	1	名古屋	2	(定量)		2.0	170.0	1.0	2.0	120	1.0	10.0	260	6.0	2-10	1430.0	6.0	2=>10	1810.0	6.0	2-5-10	1690.0	5.0	2=>10=>5	6530.0	18.0		10572461938.0	10572461398.0	10572413698.0			5.0	140	2.0	2-8	1180.0	5.0	2=>8	1080.0	4.0									
201148041401	ダ	右	1400	晴	良	10:50	サラC12組		2011-4-14	1	名古屋	3	(定量)		4.0	150.0	1.0	4.0	160	2.0	6.0	340	4.0	4-6	3040.0	4.0	4=>6	2020.0	6.0	4-6-7	660.0	2.0	4=>6=>7	2050.0	8.0		459723618.0	645792318.0	645729318.0			7.0	170	3.0	4-6	1250.0	4.0	4=>6	2450.0	7.0									
201148041402	ダ	右	800	晴	良	11:20	サラC11組		2011-4-14	1	名古屋	3	(定量)		7.0	120.0	1.0	7.0	100	2.0	2.0	100	1.0	2-7	130.0	1.0	7=>2	200.0	1.0	2-3-7	240.0	1.0	7=>2=>3	550.0	1.0				7,9,2,4,3,5-1,8,6			3.0	190	4.0	2-7	100.0	1.0	7=>2	230.0	1.0									
201148041403	ダ	右	1400	晴	良	11:50	サラC10組		2011-4-14	1	名古屋	3	(定量)		4.0	200.0	2.0	4.0	100	2.0	1.0	100	1.0	1-4	110.0	1.0	4=>1	520.0	2.0	1-4-8	140.0	1.0	4=>1=>8	590.0	2.0		148936257.0	148936257.0	148692357.0			8.0	120	3.0	1-4	110.0	1.0	4=>1	360.0	2.0									
201148041404	ダ	右	1400	晴	良	12:20	サラ3歳6組		2011-4-14	1	名古屋	3	(定量)		1.0	130.0	1.0	1.0	100	1.0	9.0	120	3.0	1-9	210.0	1.0	1=>9	300.0	1.0	1-6-9	290.0	1.0	1=>9=>6	640.0	1.0		193528647.0	193562487.0	193654278.0			6.0	110	2.0	1-8	200.0	1.0	1=>8	340.0	1.0									
201148041405	ダ	右	1400	晴	良	12:50	サラ3歳5組		2011-4-14	1	名古屋	3	(定量)		6.0	120.0	1.0	6.0	100	1.0	10.0	140	2.0	6-10	250.0	1.0	6=>10	330.0	1.0	2-6-10	3870.0	13.0	6=>10=>2	6810.0	21.0		61032498175	6,10,3,2,9,4,8-1-7-5	6,10,3,2-4,9,8-1-5,7			2.0	470	8.0	6-8	240.0	1.0	6=>8	260.0	1.0									
201148041406	ダ	右	1400	晴	良	13:20	サラ3歳4組		2011-4-14	1	名古屋	3	(定量)		6.0	340.0	2.0	6.0	180	4.0	3.0	180	2.0	3-6	2940.0	14.0	6=>3	4930.0	19.0	1-3-6	6950.0	26.0	6=>3=>1	36100.0	117.0		58691327410.0	58619327410.0	56391210478.0			1.0	500	8.0	3-6	2470.0	13.0	6=>3	4360.0	18.0									
201148041407	ダ	右	1300	晴	良	13:50	サラC9組		2011-4-14	1	名古屋	3	(定量)		8.0	770.0	4.0	8.0	150	3.0	5.0	120	2.0	5-8	1140.0	6.0	8=>5	2820.0	12.0	4-5-8	750.0	4.0	8=>5=>4	5560.0	22.0		3,5,8,4,10,2,6,1,7-9	3,5,8,10,4,2,6,1,7-9	5,8,3,10,4,2,6,1,7-9			4.0	170	4.0	5-7	1630.0	6.0	7=>5	2570.0	13.0									
201148041408	ダ	右	1400	晴	良	14:20	サラC8組		2011-4-14	1	名古屋	3	(定量)		1.0	150.0	1.0	1.0	100	1.0	6.0	110	2.0	1-6	100.0	1.0	1=>6	150.0	1.0	1-6-8	1250.0	4.0	1=>6=>8	1490.0	5.0		10186375924	10,1,8,6,3,7,5-9,2,4	1,6,10,8,3,5,7-2-4,9			8.0	330	5.0	1-6	110.0	1.0	1=>6	160.0	1.0									
201148041409	ダ	右	1400	晴	良	14:55	サラB6組		2011-4-14	1	名古屋	3	(定量)		3.0	130.0	1.0	3.0	160	2.0	4.0	1,240	7.0	3-4	8150.0	13.0	3=>4	8580.0	19.0	3-4-6	10070.0	17.0	3=>4=>6	29880.0	60.0		3874651019	3,8,7,4,6-10,5,1,9	3874651019			6.0	190	4.0	3-4	6240.0	10.0	3=>4	8190.0	16.0									
201148041410	ダ	右	1600	晴	良	15:30	山桜特別 		2011-4-14	1	名古屋	3	(定量)		7.0	1650.0	4.0	7.0	570	6.0	1.0	110	1.0	1-7	1330.0	3.0	7=>1	4660.0	12.0	1-7-8	3360.0	10.0	7=>1=>8	21490.0	54.0		789615234.0	789165234.0	718965234.0			8.0	370	4.0	1-7	1280.0	5.0	7=>1	3290.0	11.0									
201148041411	ダ	右	1400	晴	良	16:35	東海桜花賞	G	2011-4-14	1	名古屋	3	(定量)		1.0	1780.0	3.0	1.0	140	4.0	9.0	100	2.0	1-9	1430.0	3.0	1=>9	5660.0	11.0	1-9-10	200.0	1.0	1=>9=>10	7700.0	17.0		39271041658.0	39710214658.0	93710142568.0			10.0	100	1.0	1-8	580.0	2.0	1=>8	1950.0	5.0									
201148041808	ダ	右	1600	曇	良	14:30	つばめ特別 		2011-4-18	2	名古屋	1	(定量)		6.0	730.0	3.0	6.0	130	3.0	3.0	100	2.0	3-6	470.0	2.0	6=>3	2830.0	7.0	3-6-9	240.0	1.0	6=>3=>9	4010.0	12.0		46927351081	4,6,9,3,2,7,5,10-8,1	4,6,9,2,3,7,5,10-8,1			9.0	100	1.0	3-6	660.0	2.0	6=>3	2220.0	7.0									
201148041809	ダ	右	1400	曇	良	15:05	春がすみ特別 		2011-4-18	2	名古屋	1	(定量)		9.0	140.0	1.0	9.0	100	1.0	4.0	100	2.0	4-9	290.0	1.0	9=>4	450.0	1.0	2-4-9	570.0	1.0	9=>4=>2	1450.0	2.0		49652873110.0	49258671310.0	49285167103.0			2.0	120	3.0	4-8	310.0	1.0	8=>4	450.0	1.0									
201148041810	ダ	右	1600	曇	良	15:40	おおぐま座特別 		2011-4-18	2	名古屋	1	(定量)		2.0	470.0	4.0	2.0	150	4.0	6.0	140	3.0	2-6	1060.0	5.0	2=>6	1960.0	11.0	2-6-11	750.0	3.0	2=>6=>11	4570.0	17.0		117231065121894	11,7,2,3,6,10-5,1,12,9,4,8	117263105148912			11.0	120	2.0	2-5	930.0	6.0	2=>5	1880.0	9.0									
