	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201253052007	ダ	右	1600	曇	良	15:50	ばら祭シリーズスマイ		2012-5-20	3	福山	4	(馬齢)		2	150	1	2.0	140	1.0	3.0	200	3.0				2-3	1210	7	2=>3	1510	9	2-3-5	930	5	2=>3=>5	5530	31	2637154	2673154	2,7,(3,6),(1,5),4	2,3,7,5,4,(6,1)														
201253052008	ダ	右	1600	曇	良	16:30	ばら祭シリーズビュー		2012-5-20	3	福山	4	(馬齢)		6	840	4	6.0	170	4.0	3.0	150	2.0	4.0	150	3.0	3-6	1220	7	6=>3	2260	12	3-4-6	1110	4	6=>3=>4	8620	37	2,6,4,(5,7),8,(1,3)	26457813	(2,6),4,8,3,5,(1,7)	6,2,4,3,8,5-(1,7)														
201253052009	ダ	右	1250	曇	良	17:10	ローズカップ 		2012-5-20	3	福山	4	(馬齢)		1	4160	7	1.0	1,330	6.0	5.0	220	2.0				1-5	3650	12	1=>5	14360	29	1-4-5	11470	25	1=>5=>4	100910	151	1243657	1243567	1435672	1,4,5,3,6,7-2														
201253052601	ダ	右	1250	晴	良	12:20	「オープニングとく戦		2012-5-26	4	福山	1	(馬齢)		6	150	1	6.0	110	1.0	4.0	460	4.0				4-6	2060	5	6=>4	1670	6	2-4-6	450	2	6=>4=>2	3450	12	6725314	6725314	6725314	6,(2,7),(3,5),4,1														
201253052602	ダ	右	1130	晴	良	12:50	C2四		2012-5-26	4	福山	1	(馬齢)		1	250	2	1.0	130	3.0	5.0	120	2.0	7.0	260	4.0	1-5	520	2	1=>5	600	2	1-5-7	690	3	1=>5=>7	2390	7	5,(3,7),1,2,6,4,8	5,3,1,7,2,(4,6),8	5,(1,3),7-(2,6),4,8	51736248														
201253052603	ダ	右	1250	晴	良	13:20	C2三		2012-5-26	4	福山	1	(馬齢)		2	290	2	2.0	100	1.0	3.0	100	2.0	1.0	190	5.0	2-3	330	1	2=>3	720	2	1-2-3	650	1	2=>3=>1	1920	2	2,5,4,7,(3,9),1,8,6	2,5-(4,7),(3,9),1,8,6	2,5,(4,3),7,9,1,8,6	2-3,5,4,1,7,9,8,6														
201253052604	ダ	右	1250	晴	良	13:50	3歳3　条件		2012-5-26	4	福山	1	(馬齢)		5	110	1	5.0	130	1.0	9.0	570	8.0	3.0	160	3.0	5-9	2210	8	5=>9	2650	9	3-5-9	7250	21	5=>9=>3	28710	72	4,6,2,8,9,3,5,(1,7)	4,6,2,(8,5),3,9,7,1	(6,5),4,(2,8),(3,7),9,1	563748291														
201253052605	ダ	右	1250	晴	良	14:20	3歳2　条件		2012-5-26	4	福山	1	(馬齢)		2	230	2	2.0	130	3.0	6.0	120	2.0	4.0	110	1.0	2-6	330	1	2=>6	500	1	2-4-6	1870	5	2=>6=>4	3790	8	267159834	267159843	(2,6),7,1,5,4,(8,9),3	2,6-7,(1,4),5,9,3,8														
201253052606	ダ	右	1250	晴	良	14:55	3歳1　条件		2012-5-26	4	福山	1	(馬齢)		6	320	2	6.0	140	2.0	8.0	250	5.0	3.0	290	6.0	6-8	1090	5	6=>8	1820	9	3-6-8	3370	11	6=>8=>3	9990	33	(1,2,6),8,9,3,4,5,7	126389457	(1,2),6,3,8,5,4,9,7	6,2,(8,3),1,5,7,4,9														
201253052607	ダ	右	1600	晴	良	15:30	玉津島特別 		2012-5-26	4	福山	1	(馬齢)		4	1020	5	4.0	280	6.0	1.0	150	3.0	3.0	150	2.0	1-4	1590	8	4=>1	4470	22	1-3-4	2170	6	4=>1=>3	15880	63	4,3,8,(1,7),9,5,2,6	438197526	483179526	4,8,(3,1),7,9,5,2,6														
201253052608	ダ	右	1600	晴	良	16:05	皇后島特別 		2012-5-26	4	福山	1	(馬齢)		2	140	1	2.0	100	1.0	5.0	140	2.0	10.0	200	4.0	2-5	260	1	2=>5	350	1	2-5-10	350	1	2=>5=>10	880	1	34925108671	34295108761	(3,2),4,5,9,10,8,6,7,1	(3,2),5,(9,10),4,8,6,7,1														
201253052609	ダ	右	1600	晴	良	16:40	鞆の浦弁天島花火大会 		2012-5-26	4	福山	1	(別定)		6	180	1	6.0	100	1.0	3.0	140	4.0	8.0	110	2.0	3-6	1050	4	6=>3	1300	4	3-6-8	680	2	6=>3=>8	4280	13	4,6,8,3,(5,7,9),10,1,2	46385910172	4,6,8,3,(5,1,10),(7,9,2)	(4,6),(3,8)-5,(1,10),2,7,9														
201253052610	ダ	右	1600	晴	良	17:15	全国公営競馬主催者協 		2012-5-26	4	福山	1	(別定)		7	170	1	7.0	160	1.0	5.0	1,350	10.0	6.0	180	3.0	5-7	4390	14	7=>5	8330	25	5-6-7	5170	17	7=>5=>6	30960	92	5,7,6,1,9,2,8,(3,4),10	57619283410	7,5,(1,6),2,9,3,8,10,4	7,5,(1,6),2,9,10,3,(8,4)														
201253052611	ダ	右	1250	晴	良	17:50	青嵐スプリント		2012-5-26	4	福山	1	(馬齢)		7	750	4	7.0	140	2.0	2.0	300	7.0	3.0	100	1.0	2-7	3410	14	7=>2	7700	28	2-3-7	3040	10	7=>2=>3	29530	108	7,3,9,(1,5,10),2,8,4,6	7,3,9,1,(2,5),10,8,4,6	7,3,9,1,2,8,(5,10),6,4	73912810465														
201253052701	ダ	右	1250	晴	良	12:20	「オープニングとく戦		2012-5-27	4	福山	2	(馬齢)		7	100	1	7.0	120	2.0	3.0	240	4.0	2.0	870	6.0	3-7	300	2	7=>3	330	2	2-3-7	6950	13	7=>3=>2	7350	16	3,7,2,(5,6),4,1,8	37625418	3,7,2,6,5,4-1,8	(3,7)-2,6,4,5-1,8														
201253052702	ダ	右	1250	晴	良	12:50	3歳4　条件		2012-5-27	4	福山	2	(馬齢)		1	180	1	1.0	110	1.0	8.0	720	8.0	3.0	310	3.0	1-8	3070	8	1=>8	4250	10	1-3-8	5750	14	1=>8=>3	44210	61	(8,4,6),2,5,7,3,1	84625713	8,4,(6,5),1,7,3,2	8,5,(6,4),1,7,3=2														
201253052703	ダ	右	1250	晴	良	13:20	C3二		2012-5-27	4	福山	2	(馬齢)		2	220	2	2.0	110	2.0	4.0	110	3.0	7.0	100	1.0	2-4	370	2	2=>4	530	2	2-4-7	170	1	2=>4=>7	1090	3	2,5,3,7,8,1,4-6	2,5,3,7,1,8,4-6	(2,5),3,7,1,8,4,6	2,5,3,7,4,(1,8),6														
201253052704	ダ	右	1250	晴	良	13:50	C2五　C3一		2012-5-27	4	福山	2	(馬齢)		5	530	3	5.0	120	2.0	8.0	100	1.0	4.0	130	3.0	5-8	490	2	5=>8	910	3	4-5-8	510	1	5=>8=>4	2950	6	56341872	56483172	56483172	5-8,4-6,3,7,2,1														
201253052705	ダ	右	1250	晴	良	14:20	C1四		2012-5-27	4	福山	2	(馬齢)		6	110	1	6.0	100	1.0	3.0	130	2.0	1.0	150	4.0	3-6	190	1	6=>3	190	1	1-3-6	920	4	6=>3=>1	1370	3	(6,9),3,8,(1,5),7,4,2	963185742	(9,6,3),1,5,8,(7,4),2	6,3,(9,1),5,8,4,7,2														
201253052706	ダ	右	1250	晴	良	14:50	C1三		2012-5-27	4	福山	2	(馬齢)		3	130	1	3.0	100	1.0	1.0	220	5.0	5.0	180	4.0	1-3	690	3	3=>1	840	3	1-3-5	830	3	3=>1=>5	2750	9	532796148	532796148	532796148	(5,3)-2,1,(9,7),6,8,4														
201253052707	ダ	右	1250	晴	良	15:25	C1二		2012-5-27	4	福山	2	(馬齢)		1	810	6	1.0	190	5.0	8.0	160	3.0	5.0	120	1.0	1-8	2500	15	1=>8	3960	23	1-5-8	3100	17	1=>8=>5	25860	115	86715432	8,6,7,1,5,4-3,2	87156432	87154326														
201253052708	ダ	右	1250	晴	良	16:00	B3二		2012-5-27	4	福山	2	(馬齢)		1	250	1	1.0	150	2.0	4.0	230	6.0	7.0	170	4.0	1-4	850	3	1=>4	2700	10	1-4-7	6540	24	1=>4=>7	23610	86	1,6,4-(2,9),7,5,3	(6,1)-4,2,9,7,5,3	1,6-4,(2,9,7)-5-3	1-6,4,2,7,9,5,3														
201253052709	ダ	右	1250	晴	良	16:35	B3一		2012-5-27	4	福山	2	(馬齢)		5	970	5	5.0	270	6.0	6.0	110	1.0	8.0	180	4.0	5-6	1470	6	5=>6	4790	19	5-6-8	1900	6	5=>6=>8	22330	68	138479265	138974625	1,3,8,(7,9,6),2,4,5	183679254														
201253052710	ダ	右	1600	晴	良	17:10	福山記念	G	2012-5-27	4	福山	2	(別定)		2	220	1	2.0	140	1.0	6.0	140	2.0	3.0	420	6.0	2-6	440	2	2=>6	620	2	2-3-6	5850	17	2=>6=>3	14050	51	8,2,4,1,6,(3,5),7	8,2,4,(1,6),(3,5),7	8,2,4,6,1,(3,5),7	28647315														
201253060201	ダ	右	1250	曇	良	12:20	「オープニングとく戦		2012-6-2	4	福山	3	(馬齢)		4	640	4	4.0	450	5.0	7.0	850	6.0				4-7	6700	14	4=>7	31840	35	3-4-7	10540	19	4=>7=>3	53280	92	3672154	3,6,7,2,(1,5),4	3672514	3672541														
201253060202	ダ	右	1250	曇	良	12:55	C2二		2012-6-2	4	福山	3	(馬齢)		7	380	2	7.0	300	2.0	6.0	390	5.0				6-7	1350	6	7=>6	1940	8	2-6-7	1970	7	7=>6=>2	8740	28	7316542	7316425	7,3,1,6,4-2-5	7,6,1,3,(2,4),5														
201253060203	ダ	右	1250	曇	良	13:30	ふたご座特別 		2012-6-2	4	福山	3	(馬齢)		2	740	2	2.0	150	2.0	3.0	110	1.0				2-3	170	1	2=>3	1130	4	2-3-7	260	1	2=>3=>7	2690	9	2367154	2367154	2,3-6,7,1,5,4	2,3-(6,7),1,5,4														
201253060301	ダ	右	1250	曇	良	12:20	「オープニングとく戦		2012-6-3	4	福山	4	(馬齢)		4	150	1	4.0	110	1.0	6.0	160	3.0				4-6	140	1	4=>6	200	1	3-4-6	240	1	4=>6=>3	470	1	4635712	4635712	4635721	4,6,3,5,(7,2),1														
201253060302	ダ	右	1250	曇	良	12:55	C1五		2012-6-3	4	福山	4	(馬齢)		4	620	4	4.0	230	2.0	5.0	490	6.0				4-5	2970	13	4=>5	4980	23	4-5-6	3510	14	4=>5=>6	21000	76	5147236	5142736	5,(1,4),7,2,3,6	5471263														
201253060304	ダ	右	1250	曇	良	14:05	3歳4　条件		2012-6-3	4	福山	4	(馬齢)		2	180	1	2.0	110	1.0	7.0	130	2.0	4.0	300	6.0	2-7	490	2	2=>7	760	3	2-4-7	1140	4	2=>7=>4	3240	9	26748513	26475813	2,7,(4,6),5,(1,8),3	2,(4,7),6,5-1,8,3														
201253060305	ダ	右	1250	曇	良	14:40	3歳3　条件		2012-6-3	4	福山	4	(馬齢)		7	140	1	7.0	100	1.0	6.0	190	6.0	8.0	190	4.0	6-7	540	2	7=>6	700	2	6-7-8	660	1	7=>6=>8	1650	1	7,9,3,4,8,(2,6),(1,5)	793428615	793426815	7-3,8,6,2,4,9-1,5														
201253060306	ダ	右	1130	曇	良	15:20	C1二		2012-6-3	4	福山	4	(馬齢)		1	1080	4	1.0	510	6.0	4.0	510	6.0				1-4	11590	19	1=>4	19360	36	1-4-5	18530	30	1=>4=>5	127430	164	2346157	2346157	2,(4,3),6,(1,5)-7	4,(1,2,5),3,7,6														
201253060307	ダ	右	1600	晴	良	16:00	丹下たくみ杯		2012-6-3	4	福山	4	(馬齢)		3	100	1	3.0	100	1.0	5.0	120	2.0	4.0	180	5.0	3-5	350	1	3=>5	480	1	3-4-5	620	2	3=>5=>4	1470	3	2,5,7,(1,3),8,4,(9,6)	2,5,7,(1,3),8,4,9,6	(5,7),2,3,8,4,(1,9,6)	(5,7),3,4,(2,9),8,6,1														
201253060901	ダ	右	1250	曇	重	12:20	「オープニングとく戦		2012-6-9	4	福山	5	(馬齢)		7	1970	6	7.0	400	6.0	8.0	830	8.0	1.0	440	7.0	7-8	25140	34	7=>8	58350	62	1-7-8	28290	60	7=>8=>1	126060	254	967453281	967453281	9,7,6,4,(2,8),3,5,1	978425361														
201253060902	ダ	右	1250	曇	重	12:50	3歳5　条件		2012-6-9	4	福山	5	(馬齢)		1	150	1	1.0	100	1.0	7.0	120	2.0				1-7	220	1	1=>7	250	1	1-2-7	370	1	1=>7=>2	800	2	1342675	1324765	1237465	1,7,2,(3,4),6,5														
201253060903	ダ	右	1250	曇	重	13:20	3歳4　条件		2012-6-9	4	福山	5	(馬齢)		2	160	1	2.0	110	1.0	4.0	150	3.0	1.0	180	5.0	2-4	680	2	2=>4	860	4	1-2-4	1110	5	2=>4=>1	3530	12	4,6,8,1,5,7,2=3	4,6,8,1,5,7,2=3	4,6,2,1,5,8,7=3	2,4,6,1,5,8,7=3														
201253060904	ダ	右	1130	曇	稍重	13:50	C3二		2012-6-9	4	福山	5	(馬齢)		2	150	1	2.0	180	2.0	6.0	510	4.0				2-6	1180	5	2=>6	990	6	1-2-6	910	5	2=>6=>1	4880	19	4,5,1,7,3,(2,6)	4517326	4,1,5,3,(7,6),2	4163257														
201253060905	ダ	右	1250	曇	稍重	14:25	C2三　C3一		2012-6-9	4	福山	5	(馬齢)		6	420	2	6.0	150	2.0	1.0	100	1.0				1-6	340	1	6=>1	710	2	1-2-6	440	1	6=>1=>2	2170	6	2463157	2463157	2436175	(2,4),6,1,3,7,5														
201253060906	ダ	右	1250	曇	稍重	15:00	C2二		2012-6-9	4	福山	5	(馬齢)		4	590	3	4.0	140	3.0	7.0	240	5.0	9.0	130	2.0	4-7	3550	13	4=>7	7910	23	4-7-9	2570	9	4=>7=>9	26790	77	4,6,7,1,9,(2,3,8),5	461729385	(4,6,7),1-(2,3,9),8,5	(4,7),1,6,9,3,2,8,5														
201253060907	ダ	右	1250	曇	稍重	15:35	C2一		2012-6-9	4	福山	5	(馬齢)		2	1470	5	2.0	250	4.0	7.0	260	5.0	4.0	180	2.0	2-7	2280	11	2=>7	8320	26	2-4-7	2720	10	2=>7=>4	30310	93	3,7,8,1,9,5,4,6-2	3,7,8,1,9,(4,5),6,2	379154862	735914268														
201253061001	ダ	右	1250	晴	良	12:20	「オープニングとく戦		2012-6-10	4	福山	6	(馬齢)		8	110	1	8.0	100	1.0	7.0	120	2.0	3.0	170	5.0	7-8	450	2	8=>7	510	2	3-7-8	960	4	8=>7=>3	1910	6	1,6,(3,4,5,8),2,7	16385427	(1,6,8),3,4,5,7,2	81637542														
201253061002	ダ	右	1250	晴	良	12:50	B3三		2012-6-10	4	福山	6	(馬齢)		4	230	1	4.0	230	3.0	5.0	190	2.0				4-5	840	4	4=>5	1610	6	1-4-5	180	1	4=>5=>1	2590	12	15243	15423	(1,5,4),2,3	45123														
201253061003	ダ	右	1250	晴	良	13:20	B3二		2012-6-10	4	福山	6	(馬齢)		6	140	1	6.0	110	1.0	3.0	150	2.0				3-6	180	1	6=>3	210	1	2-3-6	580	2	6=>3=>2	1250	4	612345	621345	621345	623514														
201253061004	ダ	右	1250	晴	良	13:50	C1五		2012-6-10	4	福山	6	(馬齢)		1	1300	3	1.0	190	4.0	3.0	110	2.0	8.0	110	1.0	1-3	1220	5	1=>3	4030	14	1-3-8	430	2	1=>3=>8	7980	26	4,7,8,(1,6),(2,3,5)	47182536	(4,7),1,8,5,2,3,6	(4,7),1,(3,8),2,5-6														
201253061005	ダ	右	1250	晴	良	14:25	C1四		2012-6-10	4	福山	6	(馬齢)		8	150	1	8.0	110	2.0	1.0	180	4.0	7.0	100	1.0	1-8	500	2	8=>1	480	2	1-7-8	410	1	8=>1=>7	1400	3	35817426	35817426	(3,5,8),1,7,2,4,6	83517246														
201253061006	ダ	右	1250	晴	良	15:00	C1三		2012-6-10	4	福山	6	(馬齢)		3	130	1	3.0	110	1.0	2.0	120	2.0	5.0	160	3.0	2-3	370	1	3=>2	360	1	2-3-5	580	1	3=>2=>5	1180	2	3,5,7,1,8,6,2-4,9	3,5,1,7,2,8,6-4,9	3,5,1,(2,7),(6,8)-4-9	352167849														
201253061007	ダ	右	1250	晴	良	15:35	C1二		2012-6-10	4	福山	6	(馬齢)		1	1750	6	1.0	500	6.0	5.0	100	1.0				1-5	1610	8	1=>5	7710	20	1-2-5	1530	6	1=>5=>2	25740	66	2,7,5,4,3,(1,6)	2753416	2753416	2,(5,4),1,7,3,6														
201253061008	ダ	右	1600	晴	良	16:10	すいれん特別 		2012-6-10	4	福山	6	(馬齢)		9	280	2	9.0	120	1.0	7.0	150	4.0	5.0	140	3.0	7-9	540	1	9=>7	770	1	5-7-9	810	2	9=>7=>5	2660	3	5,4,2,9,1,7,6,(3,8)	5,4,2,9,7,(1,6),3,8	5,9,7,2,(1,4,6),(3,8)	(5,9),7,2,6,1,3,8,4														
201253061009	ダ	右	1600	晴	良	16:45	入梅特別 		2012-6-10	4	福山	6	(馬齢)		1	340	2	1.0	120	3.0	3.0	110	2.0	9.0	100	1.0	1-3	330	1	1=>3	610	1	1-3-9	400	1	1=>3=>9	1660	1	4,5,1,7-(2,3),8,6,10,9	4,5,1,7,(2,3),6,10,8,9	4,5,1-3,7,2,10,6,9,8	1,4,5,3-7,2,9,(6,10),8														
201253061601	ダ	右	1250	雨	不良	12:20	「オープニングとく戦		2012-6-16	5	福山	1	(馬齢)		8	1030	2	8.0	150	4.0	7.0	100	1.0	5.0	170	5.0	7-8	390	1	8=>7	1220	5	5-7-8	830	5	8=>7=>5	5270	18	8,(1,4),6,5,2,7,3	8,1,4-5,(2,6),7,3	8,4,1-7,5,2,6,3	8-7,4,1,5-2,3,6														
201253061602	ダ	右	1250	雨	不良	12:55	ラベンダー特別 		2012-6-16	5	福山	1	(馬齢)		3	180	1	3.0	120	1.0	5.0	170	3.0				3-5	270	1	3=>5	390	1	1-3-5	170	1	3=>5=>1	690	1	54231	54231	5,(4,3),2,1	53142														
201253061603	ダ	右	1250	雨	不良	13:30	ざくろの花特別 		2012-6-16	5	福山	1	(馬齢)		3	260	2	3.0	170	3.0	5.0	180	4.0				3-5	480	3	3=>5	690	3	2-3-5	130	1	3=>5=>2	1000	5	52431	53241	53241	5,3,2-4,1														
201253061604	ダ	右	1250	雨	不良	14:05	C2四　C3一		2012-6-16	5	福山	1	(馬齢)		6	110	1	6.0	100	1.0	3.0	150	3.0	1.0	230	5.0	3-6	510	3	6=>3	550	3	1-3-6	1300	5	6=>3=>1	2420	8	67341825	67134825	67134825	61738425														
201253061605	ダ	右	1250	雨	不良	14:40	C2三		2012-6-16	5	福山	1	(馬齢)		1	220	1	1.0	120	2.0	2.0	100	1.0	3.0	440	7.0	1-2	260	1	1=>2	490	2	1-2-3	3030	10	1=>2=>3	7010	27	78125364	7,(1,8),5,2,3,6,4	7,1,8,(3,2),5,6,4	1,7,(3,2),8,6,5,4														
201253061606	ダ	右	1250	雨	不良	15:20	C2二		2012-6-16	5	福山	1	(馬齢)		2	810	4	2.0	200	4.0	3.0	100	1.0	4.0	420	6.0	2-3	360	2	2=>3	1050	4	2-3-4	1950	6	2=>3=>4	11040	34	3,7,(2,4,6),1,9,5,8	3,7,2,6,4,1,9,(5,8)	3,7,2,(4,6),(1,9,8),5	327416958														
201253061607	ダ	右	1130	雨	不良	16:00	C2一		2012-6-16	5	福山	1	(馬齢)		4	320	1	4.0	130	1.0	3.0	370	7.0	6.0	180	4.0	3-4	1360	6	4=>3	1920	8	3-4-6	2770	13	4=>3=>6	9270	34	4,9,(2,3,5,7,8),1,6	4,9,2,(5,8),3,7,1,6	492538176	4,3,(2,9),1,5,7,8,6														
201253061701	ダ	右	1250	曇	重	12:20	「オープニングとく戦		2012-6-17	5	福山	2	(馬齢)		4	120	1	4.0	110	1.0	6.0	160	2.0				4-6	250	1	4=>6	240	1	4-5-6	460	2	4=>6=>5	1120	3	5417263	5471263	(5,4),7,1,2,6,3	4,5,(1,7),(6,2),3														
201253061702	ダ	右	1250	曇	重	12:55	3歳5　条件		2012-6-17	5	福山	2	(馬齢)		3	140	1	3.0	100	1.0	1.0	220	3.0				1-3	270	1	3=>1	300	1	1-3-5	620	3	3=>1=>5	1430	5	3,5,(1,6),7,4,2	3516472	3,(1,5),6,4,2,7	3156427														
201253061703	ダ	右	1250	曇	重	13:30	C1三		2012-6-17	5	福山	2	(馬齢)		6	940	2	6.0	310	3.0	2.0	410	5.0				2-6	1160	7	6=>2	2880	13	2-5-6	550	2	6=>2=>5	7030	27	162534	162534	(1,6),5,2,(3,4)	615243														
201253061704	ダ	右	1250	曇	重	14:05	C1二		2012-6-17	5	福山	2	(馬齢)		4	410	4	4.0	160	1.0	1.0	330	5.0				1-4	830	3	4=>1	1580	4	1-4-5	640	1	4=>1=>5	3400	6	6,7,(1,2,3),5-4	6715234	(6,7),5,1,2,4,3	6,(1,7,5),4,2-3														
201253061705	ダ	右	1250	曇	重	14:40	C1四		2012-6-17	5	福山	2	(馬齢)		1	220	1	1.0	120	1.0	3.0	160	3.0	4.0	210	6.0	1-3	370	1	1=>3	510	1	1-3-4	500	1	1=>3=>4	1410	2	34617285	34167258	34167285	31476285														
201253061706	ダ	右	1250	曇	重	15:20	3歳3　条件		2012-6-17	5	福山	2	(馬齢)		6	430	3	6.0	190	5.0	8.0	150	3.0	5.0	130	1.0	6-8	530	2	6=>8	1080	5	5-6-8	430	1	6=>8=>5	2400	6	1,8,3,6,(2,5),7,4	1,8,(3,6),(2,5),7,4	18653247	1,8,6,5-2,4,3,7														
201253061707	ダ	右	1250	晴	重	16:00	C1五		2012-6-17	5	福山	2	(馬齢)		1	460	3	1.0	140	3.0	6.0	100	1.0	8.0	140	4.0	1-6	380	2	1=>6	1280	5	1-6-8	610	3	1=>6=>8	5660	19	46817235	4,6,1,8,(2,7),3,5	(4,6),1,8,2,(7,3),5	(4,6),1,8,2,7,5,3														
201253061708	ダ	右	1600	晴	重	16:40	3歳若竹マイル		2012-6-17	5	福山	2	(馬齢)		1	470	3	1.0	330	6.0	10.0	160	2.0	4.0	170	3.0	1-10	2670	12	1=>10	11060	40	1-4-10	5670	21	1=>10=>4	50280	146	10,2,9,3,(5,8,7)-4,6-1	10,2,9,3,(8,7),5,4,6-1	10,2,7,3,5,4,(9,8,6),1	10-2,4,7,5,3,1,6-9,8														
201253061709	ダ	右	1600	晴	重	17:20	鳥取県馬事畜産振興協 		2012-6-17	5	福山	2	(馬齢)		2	270	1	2.0	100	1.0	3.0	150	3.0	10.0	120	2.0	2-3	610	2	2=>3	890	3	2-3-10	520	1	2=>3=>10	2140	5	2,3,9,10,(7,8,5),4,6,1	2,3,9,10,(7,8),5,4,6,1	2,3,10,5,(9,8),4,6,7,1	2,3,(10,5)-4,8,6,1,9,7														
201253061710	ダ	右	1250	晴	重	18:00	父の日スプリント		2012-6-17	5	福山	2	(馬齢)		2	170	1	2.0	120	1.0	8.0	140	2.0	1.0	180	5.0	2-8	300	1	2=>8	470	1	1-2-8	410	1	2=>8=>1	1160	1	1210345687	1231045687	1,2,(3,10),8,(6,4,5),7	1238106574														
201253062301	ダ	右	1250	曇	稍重	12:20	「オープニングとく戦		2012-6-23	5	福山	3	(馬齢)		9	120	1	9.0	100	3.0	1.0	100	2.0	2.0	100	1.0	1-9	230	1	9=>1	560	2	1-2-9	350	1	9=>1=>2	1010	1	8,9,(5,6,7),2,1,4,3	8,9,(6,7),5,(2,1),4,3	(8,9),6,1,7,(2,4),3,5	9,8,1,2,6,4,3,7-5														
201253062302	ダ	右	1250	曇	稍重	12:50	B3三		2012-6-23	5	福山	3	(馬齢)		6	220	1	6.0	110	2.0	2.0	110	1.0				2-6	290	1	6=>2	470	1	1-2-6	300	1	6=>2=>1	1140	1	6,7,(2,4),1,3,5	6,(2,7),4,1,3,5	6271435	6214735														
201253062303	ダ	右	1250	曇	稍重	13:20	B3二		2012-6-23	5	福山	3	(馬齢)		6	2560	6	6.0	2,850	6.0	4.0	1,120	4.0				4-6	4320	13	6=>4	9190	26	4-6-7	1880	8	6=>4=>7	38490	90	3567142	(3,6),(5,7),1,4,2	6,3,(7,4),1,5,2	6741325														
201253062304	ダ	右	1250	曇	稍重	13:50	B3一		2012-6-23	5	福山	3	(馬齢)		3	1180	4	3.0	220	4.0	8.0	170	2.0	5.0	300	7.0	3-8	2410	9	3=>8	4560	19	3-5-8	15480	32	3=>8=>5	41370	106	3,4,7,1,8,(2,6),5	34718265	3,7,8,(1,4),2,6,5	3,(7,8),1,6,2,5,4														
201253062305	ダ	右	1250	曇	稍重	14:25	C2三		2012-6-23	5	福山	3	(馬齢)		8	130	1	8.0	100	1.0	5.0	110	2.0	4.0	110	3.0	5-8	160	1	8=>5	270	1	4-5-8	280	1	8=>5=>4	590	1	68571423	6,8,(5,7),(1,4),2,3	68574132	8,5,7,(6,4),1,3,2														
201253062306	ダ	右	1250	曇	稍重	15:00	C2二		2012-6-23	5	福山	3	(馬齢)		6	440	2	6.0	160	3.0	7.0	100	1.0	5.0	590	8.0	6-7	1580	5	6=>7	3140	10	5-6-7	4070	12	6=>7=>5	35880	73	962781543	9,6,2,7,1,(5,8,4),3	9,6,2,7,(5,8,4),1,3	9,(2,6),7,5,4,8,3,1														
201253062307	ダ	右	1250	曇	稍重	15:35	C3二		2012-6-23	5	福山	3	(馬齢)		7	400	3	7.0	120	1.0	6.0	130	3.0	8.0	520	7.0	6-7	330	1	7=>6	680	2	6-7-8	1920	8	7=>6=>8	5790	21	13627584	1,3,2,6,7,5,(4,8)	13627548	6,1,7,3,2,(5,4,8)														
201253062308	ダ	右	1600	曇	稍重	16:10	はまゆう特別 		2012-6-23	5	福山	3	(別定)		6	230	1	6.0	140	2.0	8.0	600	6.0				6-8	1150	5	6=>8	1520	6	6-7-8	2000	11	6=>8=>7	9360	38	5,6,1,7,(2,4,8)	5,6,1,7,(2,4,8)	6,5,(7,8),(1,4),2	6,7,8,5,1,4-2														
201253062401	ダ	右	1250	曇	稍重	12:20	「オープニングとく戦		2012-6-24	5	福山	4	(馬齢)		8	100	1	8.0	100	1.0	6.0	210	3.0				6-8	250	1	8=>6	360	2	3-6-8	830	3	8=>6=>3	1320	5	3618475	3618457	(3,6,8),1,(5,4),7	8634157														
201253062402	ダ	右	1250	曇	良	12:50	C1四		2012-6-24	5	福山	4	(馬齢)		4	160	1	4.0	120	1.0	6.0	200	3.0				4-6	1220	6	4=>6	2180	7	4-5-6	1890	5	4=>6=>5	6640	24	641235	6,4,(1,2),3,5	6,4,2,1,(3,5)	(6,4),2,3,5,1														
201253062403	ダ	右	1130	曇	良	13:20	C1三		2012-6-24	5	福山	4	(馬齢)		6	120	1	6.0	110	1.0	1.0	160	2.0				1-6	720	3	6=>1	1040	4	1-5-6	1570	7	6=>1=>5	4750	17	456231	456231	(5,6),4,3,2,1	6,5,(3,1),(4,2)														
201253062404	ダ	右	1600	曇	良	13:50	夾竹桃特別 		2012-6-24	5	福山	4	(馬齢)		3	460	2	3.0	140	2.0	4.0	110	1.0				3-4	300	1	3=>4	360	1	3-4-5	450	1	3=>4=>5	1410	2	453216	4,5,(2,3),1,6	(4,5,3)-(2,1)-6	3,4,5-1,2,6														
