	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201230071211	ダ	右	1800	雨	不良	20:00	楽天競馬特別 		2012-7-12	6	門別	5	500万円以下	(別定)	13.0	430.0	2.0	13.0	150	3.0	12.0	140	2.0	11.0	130	1.0	7-8	250.0	1.0	12-13	1150.0	4.0	13=>12	2080.0	6.0	11-12-13	540.0	1.0	13=>12=>11	4390.0	7.0	2,3,8,(1,9),5,(6,12),(11,13),(4,14),(7,10)	2,3,8,1,9,5,(6,12),4,(11,13),7,10,14	(2,3,8),(1,12),13,9,11,(6,14),5,10,4,7	(2,3,8),12,13,(1,11),(5,6,14),9,10,4,7											
201230071212	ダ	右	1800	雨	不良	20:35	赤レンガ記念〔H2〕	G	2012-7-12	6	門別	5	(別定)		9.0	770.0	5.0	9.0	190	4.0	6.0	200	5.0	5.0	150	2.0	6-8	1820.0	8.0	6-9	2430.0	11.0	9=>6	5310.0	23.0	5-6-9	3820.0	15.0	9=>6=>5	28600.0	93.0	6,7,9,4,5,3,(8,1),2	679453182	6,(7,9),4,(5,1),3,8,2	6,9,(4,7),(3,5),1,8,2											
201230071701	ダ	右	1200	晴	良	14:55	C4　ー7組		2012-7-17	7	門別	1	80万円以下	(馬齢)	6.0	450.0	3.0	6.0	110	1.0	5.0	820	5.0	1.0	140	3.0				5-6	5330.0	9.0	6=>5	12990.0	19.0	1-5-6	2330.0	6.0	6=>5=>1	15380.0	41.0			2,1,(6,4),3,5,7,8	2,(6,1),4,3,5,8,7											
201230071702	ダ	右	1200	晴	良	15:25	C4　ー7組		2012-7-17	7	門別	1	80万円以下	(馬齢)	8.0	180.0	1.0	8.0	100	1.0	6.0	100	2.0	1.0	100	2.0	6-8	590.0	2.0	6-8	580.0	2.0	8=>6	660.0	3.0	1-6-8	270.0	1.0	8=>6=>1	1230.0	3.0			(1,4),8,6,7,3,5,2-9	1,4,8,6,7,3,5,2-9											
201230071703	ダ	右	1000	晴	良	15:55	C4　ー7組		2012-7-17	7	門別	1	80万円以下	(馬齢)	8.0	230.0	1.0	8.0	120	2.0	1.0	100	1.0	6.0	230	5.0	1-7	540.0	4.0	1-8	260.0	1.0	8=>1	560.0	2.0	1-6-8	590.0	2.0	8=>1=>6	2410.0	4.0			1,(6,8),2,4,10,3,(5,11),7,9	1,(6,8),2,4,10,3,11,5,7,9											
201230071704	ダ	右	1000	晴	良	16:25	2歳　		2012-7-17	7	門別	1	10万円以下	(馬齢)	3.0	190.0	1.0	3.0	100	1.0	5.0	100	2.0	9.0	100	3.0	3-5	600.0	3.0	3-5	640.0	3.0	3=>5	760.0	2.0	3-5-9	440.0	1.0	3=>5=>9	1880.0	1.0			3,4,(6,8,9),7,5,(1,2)	3,4,(7,8,9),6,5,1,2											
201230071705	ダ	右	1000	晴	良	16:55	2歳　		2012-7-17	7	門別	1	10万円以下	(馬齢)	2.0	210.0	1.0	2.0	100	1.0	3.0	120	3.0	7.0	110	2.0	2-3	640.0	3.0	2-3	620.0	3.0	2=>3	870.0	4.0	2-3-7	370.0	2.0	2=>3=>7	2640.0	7.0			2,4,1,7,6,3,(8,9)	2,4,1,7,6,3,(8,9)											
201230071706	ダ	右	1700	晴	良	17:25	C4　ー4組		2012-7-17	7	門別	1	80万円以下	(馬齢)	4.0	570.0	2.0	4.0	100	2.0	3.0	100	1.0	2.0	140	3.0	3-4	220.0	1.0	3-4	220.0	1.0	4=>3	740.0	2.0	2-3-4	660.0	1.0	4=>3=>2	2610.0	5.0	6,7,5,(2,10),3,11,(4,12),8,(1,9)	6,7,(2,5),(4,10),3,11,(1,9,8,12)	(7,5),(4,3),2,6,11,12,(10,8),9,1	7,(5,4),3,2,11,6,10,12,8,(9,1)											
201230071707	ダ	右	1000	晴	良	17:55	2歳牝馬　		2012-7-17	7	門別	1	10万円以下	(馬齢)	6.0	760.0	3.0	6.0	100	1.0	5.0	190	4.0	11.0	180	3.0	5-6	1380.0	7.0	5-6	1790.0	9.0	6=>5	3030.0	13.0	5-6-11	3440.0	15.0	6=>5=>11	15340.0	51.0			(6,7),(8,11),5,1,4,2,3,10-9	6,7,11,8,5,1,4,2,3,10=9											
201230071708	ダ	右	1200	晴	良	18:30	JRA認定アタックチ		2012-7-17	7	門別	1	(馬齢)		9.0	580.0	4.0	9.0	180	3.0	5.0	550	8.0	4.0	150	2.0	5-7	1900.0	10.0	5-9	3950.0	14.0	9=>5	8020.0	30.0	4-5-9	3510.0	11.0	9=>5=>4	32570.0	108.0			9,5,7,1,11,8,4,(2,10,6),12,3	9,5,7,1,(4,8),2,10,(11,6),12,3											
201230071709	ダ	右	1200	晴	良	19:00	C4　ー4組		2012-7-17	7	門別	1	80万円以下	(馬齢)	3.0	120.0	1.0	3.0	110	1.0	6.0	170	4.0	8.0	390	5.0				3-6	390.0	2.0	3=>6	400.0	2.0	3-6-8	2540.0	7.0	3=>6=>8	5520.0	16.0			(2,3),5,8,1,7,4,6	(2,3),5,8,1,6,7,4											
201230071710	ダ	右	1700	晴	良	19:30	ひだか樹魂まつり特別 		2012-7-17	7	門別	1	160万円以下	(馬齢)	9.0	130.0	1.0	9.0	100	1.0	8.0	180	5.0	3.0	150	3.0	7-8	670.0	3.0	8-9	780.0	4.0	9=>8	750.0	4.0	3-8-9	1110.0	4.0	9=>8=>3	3220.0	11.0	8,(4,9),2,6,1,10,(5,7),3	8,4,9,2,6,(1,10),(5,7),3	(8,4),9,6,2,10,(1,5,7),3	(8,9),4-2,6,1,(5,10,7),3											
201230071711	ダ	右	1200	晴	良	20:00	四季彩まつり・かみふ 		2012-7-17	7	門別	1	200万円以下	(馬齢)	5.0	420.0	2.0	5.0	190	2.0	7.0	250	4.0							5-7	1220.0	4.0	5=>7	1660.0	7.0	3-5-7	370.0	2.0	5=>7=>3	4180.0	17.0			(7,5),4,6,(2,3),1	7,5,4,(2,3),6,1											
201230071712	ダ	右	1800	晴	良	20:35	アサクサキングス賞 		2012-7-17	7	門別	1	300万円以下	(別定)	4.0	660.0	4.0	4.0	180	4.0	6.0	170	3.0	8.0	130	2.0	4-6	1660.0	8.0	4-6	1590.0	7.0	4=>6	3970.0	17.0	4-6-8	1990.0	5.0	4=>6=>8	17890.0	56.0	1,3,7,4,8,2,5,(6,9),10	1,3,7,4-8,2,(5,6,9),10	1,(3,7)-(8,4),6,(2,9),10,5	1,(3,7),4,(8,6),2,9,10,5											
201230071801	ダ	右	1200	晴	良	14:55	C4　ー8組		2012-7-18	7	門別	2	80万円以下	(馬齢)	3.0	120.0	1.0	3.0	100	1.0	6.0	100	2.0	4.0	100	3.0	3-6	190.0	1.0	3-6	170.0	1.0	3=>6	220.0	1.0	3-4-6	350.0	1.0	3=>6=>4	760.0	1.0			(3,6),9,7,1,4,10,5,2-8	(3,6),9-7,1,(4,10),5,2-8											
201230071802	ダ	右	1000	晴	良	15:25	C4　ー8組		2012-7-18	7	門別	2	80万円以下	(馬齢)	9.0	2900.0	7.0	9.0	410	7.0	10.0	130	2.0	8.0	120	1.0	8-8	810.0	3.0	9-10	1210.0	6.0	9=>10	5840.0	14.0	8-9-10	1840.0	8.0	9=>10=>8	25840.0	72.0			(8,9,10),(1,6),7,4,3,5=2	(8,9,10),1,(6,7),4,5,3=2											
201230071803	ダ	右	1700	晴	良	15:55	C4　ー5組		2012-7-18	7	門別	2	80万円以下	(馬齢)	9.0	580.0	3.0	9.0	180	3.0	8.0	1,230	9.0	3.0	180	2.0	7-8	390.0	1.0	8-9	9310.0	19.0	9=>8	8970.0	26.0	3-8-9	11380.0	24.0	9=>8=>3	68230.0	150.0	(10,7,9),3,(4,5),2,8,6,1	(10,9),7,3,(4,5),2,8,6,1	(10,7,9),4,3,5,2,(8,6)-1	(10,7,9),4,3,(5,2),8,6-1											
201230071804	ダ	右	1200	晴	良	16:25	2歳牝馬　		2012-7-18	7	門別	2	10万円以下	(馬齢)	11.0	10220.0	8.0	11.0	520	7.0	4.0	110	1.0	1.0	130	3.0	4-8	2360.0	8.0	4-11	13900.0	17.0	11=>4	42730.0	58.0	1-4-11	3870.0	10.0	11=>4=>1	104240.0	179.0			6,(7,10),11,(5,1),2,9,(3,4),8	6,(7,11),10,5,1,2,4,9,8,3											
201230071805	ダ	右	1000	晴	良	16:55	JRA認定フレッシュ		2012-7-18	7	門別	2	(馬齢)		1.0	220.0	1.0	1.0	120	1.0	2.0	140	2.0	6.0	170	4.0	1-2	420.0	1.0	1-2	290.0	1.0	1=>2	600.0	1.0	1-2-6	660.0	1.0	1=>2=>6	2090.0	1.0			(6,9),2,10,(1,8),4,5,3	6,9,2,1,10,4,(5,8)-3											
201230071806	ダ	右	1700	晴	良	17:25	豊似湖賞		2012-7-18	7	門別	2	80万円以下	(馬齢)	8.0	690.0	3.0	8.0	120	3.0	10.0	100	1.0	3.0	110	2.0	7-8	250.0	1.0	8-10	310.0	1.0	8=>10	1300.0	4.0	3-8-10	620.0	3.0	8=>10=>3	5800.0	13.0	10,9,6,11,4,8,7,2,(3,5),1	1096114872531	10,9,8,(6,11),(3,7),4,2,5,1	(10,8),9,(3,7),(6,11),4,2,1,5											
201230071807	ダ	右	1200	晴	良	17:55	百人浜賞		2012-7-18	7	門別	2	80万円以下	(馬齢)	7.0	1330.0	7.0	7.0	250	6.0	9.0	250	4.0	8.0	280	7.0	6-7	2070.0	12.0	7-9	4850.0	21.0	7=>9	8390.0	41.0	7-8-9	9120.0	33.0	7=>9=>8	46250.0	179.0			7,(8,9,11),(2,5,10,6),1,4,12,3	7,(8,9,11),(2,5),6,1,10,(4,12),3											
201230071808	ダ	右	1000	晴	良	18:30	JRA認定アタックチ		2012-7-18	7	門別	2	(馬齢)		11.0	780.0	3.0	11.0	160	4.0	6.0	140	2.0	4.0	110	1.0	5-8	480.0	1.0	6-11	1470.0	5.0	11=>6	3320.0	13.0	4-6-11	1020.0	1.0	11=>6=>4	11480.0	26.0			(6,11,9),12,2,(7,10),8,4,1,5	(6,11),9,2,7,(12,10),(4,8),(5,1)											
201230071809	ダ	右	1000	晴	良	19:00	室蘭ゆるキャラくじら		2012-7-18	7	門別	2	80万円以下	(馬齢)	1.0	380.0	3.0	1.0	130	1.0	4.0	450	7.0	11.0	150	2.0	1-4	7300.0	16.0	1-4	4970.0	15.0	1=>4	5710.0	22.0	1-4-11	5970.0	21.0	1=>4=>11	33200.0	114.0			8,(9,10,11),(3,5),7,1,2,4,6	(8,11),10,(9,3),5,7,1,(6,2,4)											
201230071810	ダ	右	1200	晴	良	19:30	プレセペ特別 		2012-7-18	7	門別	2	200万円以下	(馬齢)	4.0	630.0	3.0	4.0	150	3.0	6.0	110	2.0	8.0	100	1.0	4-6	560.0	2.0	4-6	570.0	2.0	4=>6	1500.0	5.0	4-6-8	630.0	1.0	4=>6=>8	4360.0	5.0			4,6,10,(3,11),7,8,2,(1,5),9	4,6,(3,10),11,(7,8),2,5,1,9											
201230071811	ダ	右	1200	晴	良	20:00	HOKKAIDO競馬 		2012-7-18	7	門別	2	160万円以下	(馬齢)	6.0	680.0	3.0	6.0	260	6.0	8.0	150	3.0	1.0	110	1.0	6-7	7510.0	13.0	6-8	8140.0	12.0	6=>8	13890.0	25.0	1-6-8	2370.0	10.0	6=>8=>1	40300.0	86.0			2,(5,6),10,3,8,1,7,9,4	(2,6),5,10,3,(1,8),(4,7,9)											
201230071901	ダ	右	1200	晴	良	15:25	C4　ー9組		2012-7-19	7	門別	3	80万円以下	(馬齢)	7.0	520.0	3.0	7.0	180	3.0	6.0	110	1.0							6-7	600.0	3.0	7=>6	1680.0	7.0	5-6-7	1600.0	7.0	7=>6=>5	9870.0	37.0			2,4,7,(1,6,5),3	(4,7),6,2,(1,5),3											
201230071902	ダ	右	1000	晴	良	15:55	C4　ー6組		2012-7-19	7	門別	3	80万円以下	(馬齢)	7.0	210.0	1.0	7.0	100	1.0	3.0	150	2.0							3-7	430.0	2.0	7=>3	600.0	2.0	1-3-7	390.0	1.0	7=>3=>1	1380.0	2.0			4,1,(3,6),7,5=2	4,1,(3,6,7),5=2											
201230071903	ダ	右	1000	晴	良	16:25	C4　ー9組		2012-7-19	7	門別	3	80万円以下	(馬齢)	10.0	310.0	2.0	10.0	180	3.0	6.0	580	7.0	5.0	490	6.0	6-8	1040.0	5.0	6-10	1600.0	6.0	10=>6	3470.0	11.0	5-6-10	16760.0	37.0	10=>6=>5	33300.0	95.0			81096745231	(8,10),9,(6,7),4,5,2,3-1											
201230071904	ダ	右	1200	晴	良	16:55	C4　ー6組		2012-7-19	7	門別	3	80万円以下	(馬齢)	8.0	260.0	2.0	8.0	100	2.0	4.0	110	3.0	1.0	100	1.0	4-8	490.0	2.0	4-8	670.0	2.0	8=>4	1120.0	3.0	1-4-8	480.0	1.0	8=>4=>1	2610.0	5.0			854971632	8,(4,5),7,9,1,6,3,2											
201230071905	ダ	右	1700	晴	良	17:25	C4　ー2組		2012-7-19	7	門別	3	80万円以下	(馬齢)	8.0	150.0	1.0	8.0	100	1.0	11.0	180	4.0	12.0	110	2.0	6-8	110.0	1.0	8-11	580.0	2.0	8=>11	660.0	3.0	8-11-12	580.0	1.0	8=>11=>12	1870.0	3.0	1,11,12,7,8,10,(4,6),9,5,2,3	1,11,12,7,8,10,4,6,(5,9),2,3	(1,11,12,8),7,(6,10,3),2,5,9,4	(12,8),11,1,7,(6,10),5,3,9,2,4											
201230071906	ダ	右	1200	曇	良	17:55	2歳　		2012-7-19	7	門別	3	10万円以下	(馬齢)	10.0	180.0	1.0	10.0	130	1.0	7.0	280	5.0	5.0	1,260	9.0	6-7	460.0	1.0	7-10	1010.0	4.0	10=>7	1690.0	3.0	5-7-10	6500.0	24.0	10=>7=>5	27440.0	91.0			(7,10),(8,12),5,6,(3,2,9),4,11-1	(7,10),12,(5,8),(3,2,6,9),4,11-1											
201230071907	ダ	右	1200	曇	良	18:30	JRA認定フレッシュ		2012-7-19	7	門別	3	(馬齢)		6.0	280.0	1.0	6.0	140	2.0	1.0	150	3.0	3.0	500	6.0				1-6	570.0	2.0	6=>1	1100.0	4.0	1-3-6	5690.0	16.0	6=>1=>3	12500.0	47.0			(2,5),(1,7),6-(4,8),3	(2,5),6,(1,7)-4,(8,3)											
201230071908	ダ	右	1200	曇	良	19:00	日高町建設協会賞		2012-7-19	7	門別	3	160万円以下	(馬齢)	5.0	1880.0	5.0	5.0	310	6.0	11.0	110	1.0	2.0	120	2.0	5-8	870.0	5.0	5-11	1350.0	5.0	5=>11	5960.0	16.0	2-5-11	620.0	3.0	5=>11=>2	12570.0	34.0			5,6,11,4,(2,12),(1,8,10),9,7,3	5,11,4,6,2,8,12,1,10,(9,7),3											
201230071909	ダ	右	1700	曇	良	19:30	ソメスサドル特別 		2012-7-19	7	門別	3	160万円以下	(馬齢)	2.0	280.0	2.0	2.0	150	3.0	11.0	1,010	8.0	9.0	230	4.0	2-8	4230.0	15.0	2-11	10120.0	18.0	2=>11	14660.0	33.0	2-9-11	9970.0	28.0	2=>11=>9	109200.0	220.0	47911321121058	4,7,9,11,3,2,1,(10,12),5,8	4,7,(9,11,2),(3,1),10,(5,8),12	4,9,2,11,7,1,3,(10,8),5,12											
201230071910	ダ	右	1200	曇	良	20:00	JAにいかっぷピーマ 		2012-7-19	7	門別	3	300万円以下	(別定)	10.0	150.0	1.0	10.0	110	1.0	7.0	120	2.0	11.0	290	6.0	6-7	280.0	1.0	7-10	190.0	1.0	10=>7	350.0	1.0	7-10-11	2950.0	10.0	10=>7=>11	5840.0	13.0			10,8,(5,11),12,(3,6),7,(2,4,9),1	10,8,(5,11),12,(3,6,7),(1,2,4,9)											
201230071911	ダ	右	1800	曇	良	20:35	アルデバラン賞 		2012-7-19	7	門別	3	(馬齢)		4.0	140.0	1.0	4.0	110	1.0	2.0	190	4.0							2-4	330.0	2.0	4=>2	390.0	2.0	2-3-4	360.0	3.0	4=>2=>3	890.0	2.0	3,4,(2,5),1	34521	(3,4),5,2,1	(3,4),2,5-1											
201230072401	ダ	右	1000	曇	良	15:25	C4　ー2組		2012-7-24	7	門別	4	80万円以下	(馬齢)	2.0	200.0	1.0	2.0	100	1.0	8.0	120	3.0	7.0	120	2.0				2-8	380.0	2.0	2=>8	490.0	2.0	2-7-8	170.0	1.0	2=>8=>7	1010.0	3.0			7,8,2,1,6,(5,3,4)	7,8,2,1,(3,6),5,4											
201230072402	ダ	右	1000	曇	良	15:55	2歳　		2012-7-24	7	門別	4	10万円以下	(馬齢)	9.0	2870.0	6.0	9.0	490	6.0	3.0	300	2.0	5.0	1,290	8.0	3-8	2130.0	8.0	3-9	1710.0	7.0	9=>3	9560.0	30.0	3-5-9	28430.0	46.0	9=>3=>5	79950.0	184.0			(5,9),2,3,1,8,7,4	(5,9),(2,3),1,7,4,8											
201230072403	ダ	右	1200	曇	良	16:25	C4　ー5組		2012-7-24	7	門別	4	80万円以下	(馬齢)	12.0	300.0	2.0	12.0	160	3.0	9.0	150	2.0	3.0	270	5.0	7-8	340.0	1.0	9-12	550.0	3.0	12=>9	1010.0	4.0	3-9-12	3340.0	10.0	12=>9=>3	12410.0	37.0			11,12,(5,9),(3,7,6,8,10),(2,4),1	11,12,9,5,(3,6),8,(7,2),(1,4,10)											
201230072404	ダ	右	1700	曇	良	16:55	2歳　		2012-7-24	7	門別	4	10万円以下	(馬齢)	5.0	440.0	2.0	5.0	170	3.0	7.0	150	1.0	9.0	340	6.0	5-7	630.0	2.0	5-7	1050.0	6.0	5=>7	1580.0	7.0	5-7-9	4290.0	15.0	5=>7=>9	14860.0	53.0	5,9,(4,10),8,7,3,(2,6),1	5,9,(4,8,10),7,3,(2,6),1	(5,9,10),7,8,4,2,(3,6),1	5,9,(10,7),8,4,2,(3,6,1)											
201230072405	ダ	右	1200	曇	良	17:25	C4　ー2組		2012-7-24	7	門別	4	80万円以下	(馬齢)	10.0	270.0	2.0	10.0	140	2.0	9.0	150	3.0	11.0	3,150	11.0	7-8	310.0	1.0	9-10	480.0	3.0	10=>9	760.0	2.0	9-10-11	32770.0	58.0	10=>9=>11	62170.0	148.0			(1,10),(5,7),2,4,(3,6,9),11,8	(1,10),(5,7),(2,4),(3,6),9,(8,11)											
201230072406	ダ	右	1200	曇	良	18:00	JRA認定フレッシュ		2012-7-24	7	門別	4	(馬齢)		6.0	370.0	2.0	6.0	170	2.0	8.0	240	4.0	3.0	270	5.0	6-8	530.0	2.0	6-8	610.0	2.0	6=>8	1080.0	4.0	3-6-8	1930.0	7.0	6=>8=>3	6590.0	18.0			3,8,(1,5),9,7,6,4,2	3,8,1,5,(7,9),6,2,4											
201230072407	ダ	右	1200	曇	良	18:30	JRA認定アタックチ		2012-7-24	7	門別	4	(馬齢)		8.0	350.0	2.0	8.0	110	1.0	10.0	120	2.0	7.0	180	4.0	6-7	250.0	1.0	8-10	320.0	1.0	8=>10	560.0	1.0	7-8-10	1110.0	3.0	8=>10=>7	3300.0	8.0			4,5,9,10,12,(3,6,8),(1,7)-11,2	4,(5,10),9,(6,8),3,12,1,7-2,11											
201230072408	ダ	右	1200	曇	良	19:00	美しき唄のまちびばい		2012-7-24	7	門別	4	80万円以下	(馬齢)	6.0	700.0	4.0	6.0	240	3.0	4.0	230	2.0							4-6	930.0	6.0	6=>4	2610.0	13.0	3-4-6	1000.0	4.0	6=>4=>3	6490.0	25.0			(2,4),5,(1,6,7),3	(2,4),5,6,1,7,3											
201230072409	ダ	右	1700	曇	良	19:30	びばい歌舞裸まつり2 		2012-7-24	7	門別	4	120万円以下	(馬齢)	5.0	220.0	1.0	5.0	170	2.0	1.0	320	6.0	3.0	250	5.0	1-5	2240.0	9.0	1-5	1680.0	8.0	5=>1	1980.0	8.0	1-3-5	5630.0	19.0	5=>1=>3	20970.0	73.0	2,4,(1,8),(3,9),5,6,7,10	2,4,(1,8),9,3,5,6,7,10	2,4,9,(1,8,5),3,6,7,10	2,(1,4,8,9,5),3,6-7,10											
201230072410	ダ	右	1200	曇	良	20:00	サイアーライン特別 		2012-7-24	7	門別	4	500万円以下	(別定)	8.0	320.0	2.0	8.0	130	3.0	10.0	690	9.0	11.0	130	2.0	6-7	5790.0	12.0	8-10	12450.0	22.0	8=>10	15790.0	30.0	8-10-11	3360.0	11.0	8=>10=>11	38050.0	104.0			11,(1,10),(2,4,12),5,(3,6,7),8-9	11,(1,10),(2,4),12,(5,8),3,6,7-9											
201230072411	ダ	右	2000	曇	良	20:35	キングカメハメハ・プ 		2012-7-24	7	門別	4	500万円以下	(別定)	3.0	1050.0	3.0	3.0	130	4.0	5.0	100	1.0	1.0	100	2.0	3-5	650.0	2.0	3-5	870.0	2.0	3=>5	3350.0	8.0	1-3-5	290.0	1.0	3=>5=>1	6640.0	17.0	9,1,3,6,2,(4,8,5),7	9-1,3,(2,6),4,(8,5),7	9,1,3,6,(2,5),8,4=7	9,1,3,6,5,2,8,4=7											
201230072501	ダ	右	1000	曇	良	14:55	2歳　		2012-7-25	7	門別	5	10万円以下	(馬齢)	2.0	370.0	2.0	2.0	110	2.0	5.0	110	1.0	9.0	150	4.0	2-5	1080.0	5.0	2-5	840.0	4.0	2=>5	1790.0	9.0	2-5-9	1300.0	4.0	2=>5=>9	8510.0	27.0			(2,5),9,4,10,6,8,7,1,3	(2,5),(10,9),4,(6,7),8-(1,3)											
201230072502	ダ	右	1200	曇	良	15:25	2歳　		2012-7-25	7	門別	5	50万円以下	(馬齢)	7.0	170.0	1.0	7.0	140	1.0	6.0	230	4.0							6-7	580.0	3.0	7=>6	1040.0	3.0	1-6-7	3600.0	12.0	7=>6=>1	9300.0	34.0			6,7,2,5,4,(3,1)	6,7,2,5,(3,1,4)											
201230072503	ダ	右	1700	曇	良	15:55	C4　ー7組		2012-7-25	7	門別	5	80万円以下	(馬齢)	10.0	220.0	1.0	10.0	110	1.0	7.0	140	2.0	6.0	160	4.0	7-8	260.0	1.0	7-10	230.0	1.0	10=>7	450.0	2.0	6-7-10	460.0	1.0	10=>7=>6	1250.0	1.0	3,4,(5,7),6,10,1,(2,9),8	3,4,5,7,6,10,(1,9),2,8	3,5,7,(6,10),4,(1,9),2,8	(3,5,7),10,6,(1,9),2,4,8											
201230072504	ダ	右	1000	曇	良	16:25	C4　ー4組		2012-7-25	7	門別	5	80万円以下	(馬齢)	9.0	200.0	1.0	9.0	150	2.0	10.0	200	3.0	7.0	1,670	8.0	7-7	970.0	6.0	9-10	1530.0	7.0	9=>10	1850.0	9.0	7-9-10	15300.0	32.0	9=>10=>7	51800.0	116.0			5,7,9,(1,10),(12,11),2,3,6,8,4	5,7,9,(10,11),1,(2,12),3,6,(4,8)											
201230072505	ダ	右	1200	曇	良	16:55	C1　ー2組		2012-7-25	7	門別	5	200万円以下	(別定)	4.0	220.0	1.0	4.0	120	1.0	5.0	150	4.0	8.0	140	3.0				4-5	650.0	2.0	4=>5	1070.0	3.0	4-5-8	960.0	3.0	4=>5=>8	3560.0	11.0			56487213	5,(4,6),8,7,2,1,3											
201230072506	ダ	右	1700	曇	良	17:25	JRA認定フレッシュ		2012-7-25	7	門別	5	(馬齢)		2.0	240.0	2.0	2.0	140	2.0	8.0	120	1.0							2-8	190.0	1.0	2=>8	370.0	2.0	2-5-8	1930.0	6.0	2=>8=>5	5610.0	16.0	4,6,8,(1,2),5,7	4168257	8,(6,2),4,(1,5),7	(8,2),6,4,5,1,7											
201230072507	ダ	右	1200	曇	良	18:00	ひだか特産市賞		2012-7-25	7	門別	5	80万円以下	(馬齢)	2.0	180.0	1.0	2.0	100	1.0	5.0	130	2.0	9.0	290	6.0	2-5	470.0	3.0	2-5	430.0	2.0	2=>5	670.0	2.0	2-5-9	3250.0	10.0	2=>5=>9	7020.0	21.0			(9,10),11,(5,6,8),3,(2,7),4-1	9,10,(5,11),8,(6,3),2,7,4-1											
201230072508	ダ	右	1000	曇	良	18:30	JRA認定アタックチ		2012-7-25	7	門別	5	(馬齢)		2.0	1250.0	7.0	2.0	420	7.0	6.0	110	1.0	8.0	150	3.0	2-6	3400.0	11.0	2-6	2890.0	13.0	2=>6	12450.0	38.0	2-6-8	3880.0	13.0	2=>6=>8	35390.0	112.0			6,9,2,11,10,(5,7),(4,8),1-3	6,(2,9),(5,11,10),8,7,4,1,3											
201230072509	ダ	右	1700	曇	良	19:00	「アポイ岳ジオパーク		2012-7-25	7	門別	5	120万円以下	(馬齢)	4.0	110.0	1.0	4.0	100	1.0	7.0	160	3.0							4-7	260.0	2.0	4=>7	300.0	2.0	4-6-7	1030.0	4.0	4=>7=>6	1710.0	6.0	(1,3),4,7,(5,6),2	1347562	(1,3,4),7,6,5,2	(3,4),(1,7),6,5,2											
201230072510	ダ	右	1200	曇	良	19:30	アルファルド特別 		2012-7-25	7	門別	5	800万円以下	(別定)	9.0	460.0	3.0	9.0	190	4.0	6.0	140	2.0	7.0	170	3.0	6-8	350.0	1.0	6-9	480.0	2.0	9=>6	1400.0	5.0	6-7-9	960.0	3.0	9=>6=>7	5700.0	14.0			(3,5),6,(4,8),7,(1,2),9	(3,5,6),(4,8),7,(1,2),9											
201230072601	ダ	右	1200	晴	良	15:25	2歳　		2012-7-26	7	門別	6	10万円以下	(馬齢)	9.0	2350.0	7.0	9.0	310	7.0	2.0	100	1.0	7.0	290	6.0	2-7	1410.0	7.0	2-9	800.0	3.0	9=>2	3590.0	12.0	2-7-9	1840.0	8.0	9=>2=>7	24800.0	64.0			(9,12),5,2,(7,11),(4,8),1,6,3=10	9,12,(5,2,7),11,4,8,(1,6),3=10											
201230072602	ダ	右	1200	晴	良	15:55	2歳牝馬　		2012-7-26	7	門別	6	10万円以下	(馬齢)	4.0	490.0	3.0	4.0	130	3.0	10.0	110	1.0	7.0	150	4.0	4-8	750.0	4.0	4-10	760.0	4.0	4=>10	1580.0	8.0	4-7-10	1260.0	5.0	4=>10=>7	8340.0	27.0			(9,10,7),4,6,(1,3),2,5,8	(10,7),9,4,6,3,1,2,5,8											
201230072603	ダ	右	1000	晴	良	16:25	2歳　		2012-7-26	7	門別	6	50万円以下	(馬齢)	7.0	460.0	3.0	7.0	250	4.0	1.0	170	2.0							1-7	750.0	4.0	7=>1	2220.0	11.0	1-6-7	6020.0	20.0	7=>1=>6	27000.0	78.0			4,(1,7),5,3,6,2	4,7,(1,5),3,(2,6)											
201230072604	ダ	右	1200	晴	良	16:55	C4　ー3組		2012-7-26	7	門別	6	80万円以下	(馬齢)	9.0	110.0	1.0	9.0	100	1.0	11.0	210	4.0	10.0	360	6.0	7-8	360.0	2.0	9-11	450.0	2.0	9=>11	640.0	3.0	9-10-11	1330.0	5.0	9=>11=>10	3200.0	8.0			5,(6,9),2,11,8,4,(1,10),7,3	5,(2,9),(6,11),8,(4,10),1,7,3											
